Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC
EV034,CH007-CH008,,,7/31/2018 14:03,7/31/2018 14:10,214.563,292.4,25.38,54,87.5
EV034,CH007-CH008,,,7/31/2018 12:57,7/31/2018 13:02,268.842,317.88,21.125,71.5,99
EV034,CH007-CH008,,,7/31/2018 11:57,7/31/2018 12:07,174.84,319.28,27.777,60,99.5
EV034,CH007-CH008,,,7/31/2018 10:56,7/31/2018 11:03,223.084,305.4,20.06,73,100
EV034,CH007-CH008,,,7/31/2018 10:00,7/31/2018 10:09,161.673,292.16,23.835,65.5,100
EV034,CH007-CH008,,,7/31/2018 8:55,7/31/2018 9:01,223.334,333.64,19.862,73.5,100
EV034,CH007-CH008,,,7/31/2018 7:54,7/31/2018 8:00,234.445,358.02,18.505,75,100
EV034,CH007-CH008,,,7/31/2018 6:55,7/31/2018 7:01,272.899,323.52,22.854,67,100
EV034,CH007-CH008,,,7/31/2018 6:07,7/31/2018 6:16,278.943,306.96,38.171,46.5,97
EV034,CH007-CH008,,,7/30/2018 18:00,7/30/2018 18:10,270.032,318.32,33.885,53,99.5
EV034,CH007-CH008,,,7/30/2018 16:56,7/30/2018 17:07,225.56,321.48,34.68,49,97
EV034,CH007-CH008,,,7/30/2018 15:55,7/30/2018 16:03,215.225,318.14,28.818,50,88.5
EV034,CH007-CH008,,,7/30/2018 14:58,7/30/2018 15:03,179.824,299.28,24.81,52,86
EV034,CH007-CH008,,,7/30/2018 14:06,7/30/2018 14:13,199.882,330.34,25.827,53,87.5
EV034,CH007-CH008,,,7/30/2018 13:03,7/30/2018 13:09,127.137,264.36,21.44,56.5,86.5
EV034,CH007-CH008,,,7/30/2018 12:00,7/30/2018 12:07,219.3,308.34,21.365,71.5,100
EV034,CH007-CH008,,,7/30/2018 10:57,7/30/2018 11:07,205.349,296.28,27.449,60.5,100
EV034,CH007-CH008,,,7/30/2018 9:58,7/30/2018 10:06,168.868,304.8,20.943,64.5,100
EV034,CH007-CH008,,,7/30/2018 8:58,7/30/2018 9:06,246.571,290.7,24.46,64.5,100
EV034,CH007-CH008,,,7/30/2018 7:58,7/30/2018 8:08,204.19,299.3,32.918,51.5,97
EV034,CH007-CH008,,,7/30/2018 7:00,7/30/2018 7:06,275.416,331.4,25.954,48.5,84.5
EV034,CH007-CH008,,,7/30/2018 6:08,7/30/2018 6:16,204.395,289.44,25.724,45,79.5
EV034,CH007-CH008,,,7/26/2018 18:02,7/26/2018 18:11,29.286,163.12,31.58,56,100
EV034,CH007-CH008,,,7/26/2018 17:03,7/26/2018 17:12,211.362,314.52,29.128,52.5,97
EV034,CH007-CH008,,,7/26/2018 16:08,7/26/2018 16:13,-6.399,50.46,18.88,60.5,87.5
EV034,CH007-CH008,,,7/26/2018 15:08,7/26/2018 15:16,202.87,301.5,26.109,62.5,99
EV034,CH007-CH008,,,7/26/2018 14:11,7/26/2018 14:18,228.332,293.14,25.416,62.5,98.5
EV034,CH007-CH008,,,7/26/2018 13:01,7/26/2018 13:12,211.336,293.22,31.941,55,97
EV034,CH007-CH008,,,7/26/2018 11:58,7/26/2018 12:04,237.747,312.84,22.352,63.5,95.5
EV034,CH007-CH008,,,7/26/2018 10:58,7/26/2018 11:09,188.645,291.08,26.971,61.5,100
EV034,CH007-CH008,,,7/26/2018 9:52,7/26/2018 9:58,6.845,96.96,21.179,72,100
EV034,CH007-CH008,,,7/26/2018 8:54,7/26/2018 9:01,210.388,294.48,23.239,66.5,100
EV034,CH007-CH008,,,7/26/2018 7:54,7/26/2018 8:05,172.856,276.04,36.992,47,98
EV034,CH007-CH008,,,7/26/2018 6:59,7/26/2018 7:04,230.943,285.78,21.598,49,79
EV034,CH007-CH008,,,7/26/2018 6:09,7/26/2018 6:18,205.641,294.44,30.746,41.5,83.5
EV034,CH007-CH008,,,7/25/2018 14:35,7/25/2018 14:45,258.507,360.18,41.282,35.5,93.5
EV034,CH007-CH008,,,7/11/2018 14:40,7/11/2018 15:48,33.697,38.86,41.639,33,92
EV034,CH007-CH008,,,7/8/2018 8:34,7/8/2018 8:47,136.414,343.4,32.457,56,98
EV034,CH007-CH008,,,7/6/2018 19:02,7/6/2018 19:06,222.652,315.98,14.314,80.5,100
EV034,CH007-CH008,,,7/6/2018 18:30,7/6/2018 18:35,205.818,289.24,21.489,66.5,97.5
EV034,CH007-CH008,,,7/6/2018 17:16,7/6/2018 17:21,175.835,293.82,17.117,77,100
EV034,CH007-CH008,,,7/6/2018 16:16,7/6/2018 16:24,273.035,348.48,27.062,61,100
EV034,CH007-CH008,,,7/6/2018 15:13,7/6/2018 15:19,235.419,309.28,20.965,72,99.5
EV034,CH007-CH008,,,7/6/2018 14:06,7/6/2018 14:16,209.558,294.5,29.15,58.5,100
EV034,CH007-CH008,,,7/6/2018 12:56,7/6/2018 13:03,248.857,319.22,24.402,60.5,98
EV034,CH007-CH008,,,7/6/2018 11:57,7/6/2018 12:03,188.687,309.72,19.838,72.5,98
EV034,CH007-CH008,,,7/6/2018 10:53,7/6/2018 11:04,235.037,313.08,30.691,57,100
EV034,CH007-CH008,,,7/6/2018 10:01,7/6/2018 10:05,252.77,346.56,17.797,71.5,94
EV034,CH007-CH008,,,7/6/2018 8:57,7/6/2018 9:03,203.076,314.62,21.847,68,100
EV034,CH007-CH008,,,7/6/2018 7:55,7/6/2018 8:01,231.95,333.58,18.853,75,100
EV034,CH007-CH008,,,7/6/2018 6:53,7/6/2018 7:02,233.189,369.16,32.969,54,99
EV034,CH007-CH008,,,7/6/2018 6:09,7/6/2018 6:15,212.253,314.26,22.251,52.5,82.5
EV034,CH007-CH008,,,7/3/2018 18:29,7/3/2018 18:39,218.066,296.98,28.849,59.5,100
EV034,CH007-CH008,,,7/3/2018 15:15,7/3/2018 15:21,215.068,317.48,19.257,74.5,100
EV034,CH007-CH008,,,7/3/2018 14:18,7/3/2018 14:25,223.84,319.38,21.15,72,100
EV034,CH007-CH008,,,7/3/2018 13:09,7/3/2018 13:23,243.761,308.32,56.268,23,99.5
EV034,CH007-CH008,,,7/3/2018 12:09,7/3/2018 12:11,161.635,305.56,7.354,44.5,54.5
EV034,CH007-CH008,,,7/3/2018 11:08,7/3/2018 11:11,203.803,293.76,11.306,54,70.5
EV034,CH007-CH008,,,7/3/2018 10:09,7/3/2018 10:13,247.259,311.22,15.418,65,87.5
EV034,CH007-CH008,,,7/3/2018 9:07,7/3/2018 9:13,265.121,330.56,21.586,71.5,100
EV034,CH007-CH008,,,7/3/2018 7:58,7/3/2018 8:05,244.528,316.62,19.933,73.5,100
EV034,CH007-CH008,,,7/3/2018 7:01,7/3/2018 7:08,186.292,267.7,21.404,67.5,98.5
EV034,CH007-CH008,,,7/3/2018 6:10,7/3/2018 6:21,176.113,273.08,36.766,47,95.5
EV034,CH007-CH008,,,7/1/2018 19:00,7/1/2018 19:14,154.451,171.24,34.398,48.5,97
EV034,CH007-CH008,,,7/1/2018 18:09,7/1/2018 18:24,141.861,172.7,38.798,34.5,87.5
EV034,CH007-CH008,,,7/1/2018 17:11,7/1/2018 17:16,226.847,334.38,18.049,49.5,75.5
EV034,CH007-CH008,,,7/1/2018 16:07,7/1/2018 16:15,226.92,293.44,31.91,51.5,94.5
EV034,CH007-CH008,,,7/1/2018 15:06,7/1/2018 15:11,229.189,312.26,24.483,60.5,95.5
EV034,CH007-CH008,,,7/1/2018 14:06,7/1/2018 14:17,192.734,319.24,30.463,56.5,99.5
EV034,CH007-CH008,,,7/1/2018 13:01,7/1/2018 13:10,239.602,309.84,28.501,59,100
EV034,CH007-CH008,,,7/1/2018 11:59,7/1/2018 12:10,215.076,246.92,30.909,56,99
EV034,CH007-CH008,,,7/1/2018 10:57,7/1/2018 11:07,249.593,326.68,30.439,57,100
EV034,CH007-CH008,,,7/1/2018 9:58,7/1/2018 10:11,153.295,177.26,33.166,52.5,99
EV034,CH007-CH008,,,7/1/2018 8:50,7/1/2018 9:05,160.446,181.5,36.225,47.5,97.5
EV034,CH007-CH008,,,6/28/2018 10:49,6/28/2018 10:54,289.035,332.7,20.326,62.5,98
EV034,CH007-CH008,,,6/28/2018 9:24,6/28/2018 9:31,216.801,292.56,19.908,73,100
EV034,CH007-CH008,,,6/25/2018 18:04,6/25/2018 18:15,124.994,195.14,29.742,58,100
EV034,CH007-CH008,,,6/25/2018 17:01,6/25/2018 17:10,192.543,214.62,25.082,63.5,100
EV034,CH007-CH008,,,6/25/2018 16:01,6/25/2018 16:12,171.354,245.86,29.12,58.5,100
EV034,CH007-CH008,,,6/25/2018 14:56,6/25/2018 15:07,226.162,317.96,30.99,56,99
EV034,CH007-CH008,,,6/25/2018 13:58,6/25/2018 14:07,139.941,183.58,24.792,63.5,99.5
EV034,CH007-CH008,,,6/25/2018 12:57,6/25/2018 13:06,242.065,316.36,28.538,59,99
EV034,CH007-CH008,,,6/25/2018 11:57,6/25/2018 12:03,203.115,314.86,21.251,61,91.5
EV034,CH007-CH008,,,6/25/2018 10:56,6/25/2018 11:03,248.563,326.54,20.562,72.5,100
EV034,CH007-CH008,,,6/25/2018 9:59,6/25/2018 10:04,261.978,336.56,21.888,64,95
EV034,CH007-CH008,,,6/25/2018 8:55,6/25/2018 9:00,181.113,275.92,17.222,75,97.5
EV034,CH007-CH008,,,6/25/2018 7:56,6/25/2018 8:03,148.303,173.44,15.725,78.5,99.5
EV034,CH007-CH008,,,6/25/2018 6:51,6/25/2018 7:01,125.152,279.72,28.356,59.5,100
EV034,CH007-CH008,,,6/25/2018 6:02,6/25/2018 6:10,140.42,183.9,18.869,68,96
EV034,CH007-CH008,,,6/21/2018 21:02,6/21/2018 21:13,7.396,129.04,27.763,60.5,99.5
EV034,CH007-CH008,,,6/20/2018 12:50,6/20/2018 12:59,245.59,308.16,33.324,50.5,96.5
EV034,CH007-CH008,,,6/20/2018 11:53,6/20/2018 12:01,160.536,201.34,22.479,50,82.5
EV034,CH007-CH008,,,6/20/2018 10:57,6/20/2018 11:00,200.7,258.94,9.779,64.5,80.5
EV034,CH007-CH008,,,6/20/2018 9:57,6/20/2018 10:06,252.423,339.28,29.501,56.5,96.5
EV034,CH007-CH008,,,6/20/2018 9:00,6/20/2018 9:04,145.075,184.8,9.493,76.5,89
EV034,CH007-CH008,,,6/20/2018 7:57,6/20/2018 8:03,219.456,282.02,19.925,73,100
EV034,CH007-CH008,,,6/20/2018 7:00,6/20/2018 7:04,203.396,268.16,13.353,80.5,98.5
EV034,CH007-CH008,,,6/20/2018 6:04,6/20/2018 6:13,156.653,228.08,27.171,61,100
EV034,CH007-CH008,,,6/18/2018 18:00,6/18/2018 18:07,218.161,299.82,21.739,67.5,100
EV034,CH007-CH008,,,6/18/2018 16:58,6/18/2018 17:09,224.627,326.22,33.659,54,99
EV034,CH007-CH008,,,6/18/2018 15:54,6/18/2018 16:00,209.916,332.36,20.987,62.5,95.5
EV034,CH007-CH008,,,6/18/2018 14:56,6/18/2018 15:05,153.921,242.4,21.881,67.5,100
EV034,CH007-CH008,,,6/18/2018 13:54,6/18/2018 14:04,201.752,287.3,29.867,57,99.5
EV034,CH007-CH008,,,6/18/2018 12:55,6/18/2018 13:03,278.783,359.6,24.601,64.5,100
EV034,CH007-CH008,,,6/18/2018 11:56,6/18/2018 12:04,157.724,237,20.199,72.5,100
EV034,CH007-CH008,,,6/18/2018 10:52,6/18/2018 11:02,183.041,300.88,30.27,56.5,98
EV034,CH007-CH008,,,6/18/2018 10:02,6/18/2018 10:07,174.803,239.8,18.654,64.5,91
EV034,CH007-CH008,,,6/18/2018 9:00,6/18/2018 9:09,142.832,190.58,23.473,65,100
EV034,CH007-CH008,,,6/18/2018 7:59,6/18/2018 8:07,146.608,171.56,20.076,72.5,100
EV034,CH007-CH008,,,6/18/2018 6:55,6/18/2018 7:10,133.743,163.28,32.272,54.5,97
EV034,CH007-CH008,,,6/18/2018 6:06,6/18/2018 6:14,204.484,313.22,28.769,48,86.5
EV034,CH007-CH008,,,6/12/2018 18:46,6/12/2018 18:51,210.051,336.96,19.303,74,100
EV034,CH007-CH008,,,6/12/2018 18:12,6/12/2018 18:18,205.127,353.82,18.793,66.5,96
EV034,CH007-CH008,,,6/12/2018 17:19,6/12/2018 17:27,240.617,303.56,27.337,60.5,100
EV034,CH007-CH008,,,6/12/2018 16:18,6/12/2018 16:28,167.446,270.8,23.595,65,99.5
EV034,CH007-CH008,,,6/12/2018 15:16,6/12/2018 15:25,210.063,290.68,26.88,60,100
EV034,CH007-CH008,,,6/12/2018 14:18,6/12/2018 14:24,278.293,356.02,22.492,66.5,100
EV034,CH007-CH008,,,6/12/2018 13:14,6/12/2018 13:24,171.111,331.32,29.126,58.5,99.5
EV034,CH007-CH008,,,6/12/2018 12:08,6/12/2018 12:15,247.511,339.7,22.187,67.5,100
EV034,CH007-CH008,,,6/12/2018 11:06,6/12/2018 11:14,255.456,338.02,25.207,64,100
EV034,CH007-CH008,,,6/12/2018 10:08,6/12/2018 10:15,208.084,327.56,20.447,72.5,100
EV034,CH007-CH008,,,6/12/2018 9:05,6/12/2018 9:13,235.111,297.94,23.892,65.5,100
EV034,CH007-CH008,,,6/12/2018 7:57,6/12/2018 8:03,183.549,289.62,19.954,73.5,100
EV034,CH007-CH008,,,6/12/2018 7:01,6/12/2018 7:07,226.024,301.8,19.646,74,100
EV034,CH007-CH008,,,6/12/2018 6:07,6/12/2018 6:19,197.768,260.3,36.307,48,97.5
EV034,CH007-CH008,,,6/5/2018 0:00,6/5/2018 1:27,40.417,41.28,16.906,73,100
EV034,CH007-CH008,,,6/4/2018 23:41,6/5/2018 0:00,36.153,40.2,11.894,56,73
EV034,CH007-CH008,,,6/4/2018 8:08,6/4/2018 8:16,243.782,286.88,32.785,27,72
EV034,CH007-CH008,,,6/4/2018 6:49,6/4/2018 6:49,10.153,85.2,0.331,51.5,52
EV034,CH007-CH008,,,6/4/2018 6:02,6/4/2018 6:10,175.152,203.9,22.457,52.5,82.5
EV034,CH007-CH008,,,5/29/2018 18:01,5/29/2018 18:13,198.918,283.4,40.063,43.5,98.5
EV034,CH007-CH008,,,5/29/2018 17:03,5/29/2018 17:11,191.203,268.98,27.856,46,85
EV034,CH007-CH008,,,5/29/2018 15:48,5/29/2018 16:03,243.287,339.6,58.084,13.5,97
EV034,CH007-CH008,,,5/29/2018 15:04,5/29/2018 15:08,179.327,261.14,12.208,34.5,51
EV034,CH007-CH008,,,5/29/2018 13:56,5/29/2018 14:00,124.677,230.7,16.426,52,75
EV034,CH007-CH008,,,5/29/2018 12:54,5/29/2018 13:00,246.544,295.54,24.007,57,91
EV034,CH007-CH008,,,5/29/2018 11:52,5/29/2018 12:01,156.846,196.48,23.736,65,100
EV034,CH007-CH008,,,5/29/2018 10:56,5/29/2018 11:05,236.37,295.52,28.743,59.5,100
EV034,CH007-CH008,,,5/29/2018 9:58,5/29/2018 10:04,238.525,318.48,22.903,66.5,99.5
EV034,CH007-CH008,,,5/29/2018 8:56,5/29/2018 9:07,171.025,235.76,27.587,60,100
EV034,CH007-CH008,,,5/29/2018 7:54,5/29/2018 8:00,201.81,297.78,21.013,72,100
EV034,CH007-CH008,,,5/29/2018 6:59,5/29/2018 7:08,159.008,265.32,24.834,64.5,100
EV034,CH007-CH008,,,5/29/2018 6:03,5/29/2018 6:09,-2.726,-2.4,20.633,72,99
EV034,CH007-CH008,,,5/25/2018 17:56,5/25/2018 18:06,122.28,143.36,21.511,67.5,100
EV034,CH007-CH008,,,5/25/2018 16:59,5/25/2018 17:06,216.593,238.88,21.158,71.5,100
EV034,CH007-CH008,,,5/25/2018 15:57,5/25/2018 16:05,154.985,193.74,19.211,74,100
EV034,CH007-CH008,,,5/25/2018 14:55,5/25/2018 15:03,306.312,362.46,30.149,56,95.5
EV034,CH007-CH008,,,5/25/2018 13:55,5/25/2018 13:59,124.958,155.68,12.03,72,87.5
EV034,CH007-CH008,,,5/25/2018 12:55,5/25/2018 13:02,182.152,268.88,19.331,73.5,99
EV034,CH007-CH008,,,5/25/2018 11:54,5/25/2018 12:00,199.438,278.76,17.996,75.5,100
EV034,CH007-CH008,,,5/25/2018 10:53,5/25/2018 11:03,206.302,323.5,30.184,55.5,95
EV034,CH007-CH008,,,5/25/2018 9:57,5/25/2018 10:01,166.694,188.44,9.653,73.5,85.5
EV034,CH007-CH008,,,5/25/2018 8:55,5/25/2018 9:02,150.689,178.4,14.702,80,100
EV034,CH007-CH008,,,5/25/2018 7:54,5/25/2018 8:04,216.851,252.26,28.008,60.5,100
EV034,CH007-CH008,,,5/25/2018 6:56,5/25/2018 7:05,173.035,187.26,22.287,67,100
EV034,CH007-CH008,,,5/25/2018 6:04,5/25/2018 6:10,109.769,169.2,18.001,67,94
EV034,CH007-CH008,,,5/24/2018 18:38,5/24/2018 18:45,190.638,288.88,21.123,71.5,100
EV034,CH007-CH008,,,5/24/2018 18:08,5/24/2018 18:12,264.291,310.46,18.042,61,86.5
EV034,CH007-CH008,,,5/24/2018 16:56,5/24/2018 17:04,165.782,280.2,33.545,52.5,98.5
EV034,CH007-CH008,,,5/24/2018 15:59,5/24/2018 16:04,242.106,341.26,20.434,54.5,82
EV034,CH007-CH008,,,5/24/2018 15:01,5/24/2018 15:07,236.992,339,24.01,59.5,93
EV034,CH007-CH008,,,5/24/2018 13:56,5/24/2018 14:04,236.825,287.22,29.008,56,95
EV034,CH007-CH008,,,5/24/2018 12:52,5/24/2018 13:03,172.834,274.86,33.581,50.5,97
EV034,CH007-CH008,,,5/24/2018 12:00,5/24/2018 12:04,170.718,260.14,13.867,63,84
EV034,CH007-CH008,,,5/24/2018 10:59,5/24/2018 11:06,189.618,301.56,22.793,65.5,98
EV034,CH007-CH008,,,5/24/2018 10:03,5/24/2018 10:10,234.365,301.88,25.202,60,95
EV034,CH007-CH008,,,5/24/2018 8:59,5/24/2018 9:05,225.008,309.88,20.553,72.5,100
EV034,CH007-CH008,,,5/24/2018 7:56,5/24/2018 8:08,215.687,318.68,32.829,54.5,99.5
EV034,CH007-CH008,,,5/24/2018 7:02,5/24/2018 7:08,273.689,334.16,28.093,52,89
EV034,CH007-CH008,,,5/24/2018 6:06,5/24/2018 6:13,130.834,261.24,29.769,47,86.5
EV034,CH007-CH008,,,5/22/2018 17:54,5/22/2018 18:01,235.339,312.04,23.006,66,100
EV034,CH007-CH008,,,5/22/2018 17:00,5/22/2018 17:10,264.399,365.3,33.175,55,100
EV034,CH007-CH008,,,5/22/2018 15:54,5/22/2018 16:03,275.716,368.98,33.118,52.5,96.5
EV034,CH007-CH008,,,5/22/2018 14:55,5/22/2018 15:03,118.386,216.7,30.89,51.5,93
EV034,CH007-CH008,,,5/22/2018 13:53,5/22/2018 14:00,180.629,276.42,31.429,51,93
EV034,CH007-CH008,,,5/22/2018 12:59,5/22/2018 13:03,136.797,164.28,11.232,64.5,82
EV034,CH007-CH008,,,5/22/2018 11:53,5/22/2018 12:01,203.517,338.82,23.546,65.5,100
EV034,CH007-CH008,,,5/22/2018 10:54,5/22/2018 11:02,171.37,195.12,19.987,72.5,99
EV034,CH007-CH008,,,5/22/2018 9:56,5/22/2018 10:05,231.556,330.9,32.179,54.5,98
EV034,CH007-CH008,,,5/22/2018 8:56,5/22/2018 9:01,120.247,138.28,9.337,73,85
EV034,CH007-CH008,,,5/22/2018 7:54,5/22/2018 8:00,187.342,240.5,15.03,79,100
EV034,CH007-CH008,,,5/22/2018 6:54,5/22/2018 7:06,149.785,173.34,28.064,59.5,100
EV034,CH007-CH008,,,5/22/2018 6:03,5/22/2018 6:09,191.724,260.12,19.843,72.5,98.5
EV034,CH007-CH008,,,5/17/2018 17:56,5/17/2018 18:08,190.634,267.64,33.244,55,100
EV034,CH007-CH008,,,5/17/2018 17:05,5/17/2018 17:11,288.85,367.44,30.76,51.5,93
EV034,CH007-CH008,,,5/17/2018 16:05,5/17/2018 16:09,361.858,365.66,24.214,62.5,95
EV034,CH007-CH008,,,5/17/2018 14:58,5/17/2018 15:06,178.812,251.58,27.567,48,87
EV034,CH007-CH008,,,5/17/2018 13:53,5/17/2018 14:01,124.75,152.72,19.132,54,80
EV034,CH007-CH008,,,5/17/2018 12:57,5/17/2018 13:03,285.042,344.7,26.027,53.5,88
EV034,CH007-CH008,,,5/17/2018 11:54,5/17/2018 12:02,180.366,205.9,23.708,54,86.5
EV034,CH007-CH008,,,5/17/2018 10:57,5/17/2018 11:02,198.164,308.48,17.376,58,83
EV034,CH007-CH008,,,5/17/2018 9:58,5/17/2018 10:01,262.744,301.46,14.237,71.5,90
EV034,CH007-CH008,,,5/17/2018 8:53,5/17/2018 8:58,183.922,270.02,15.278,79,100
EV034,CH007-CH008,,,5/17/2018 7:57,5/17/2018 8:07,260.247,287.82,30.875,56.5,97.5
EV034,CH007-CH008,,,5/17/2018 6:57,5/17/2018 7:02,132.671,164.04,13.46,65,85.5
EV034,CH007-CH008,,,5/17/2018 6:07,5/17/2018 6:15,259.073,366.82,27.713,52.5,89
EV034,CH007-CH008,,,5/10/2018 18:36,5/10/2018 18:46,159.499,325.28,34.963,49,97
EV034,CH007-CH008,,,5/10/2018 18:05,5/10/2018 18:13,111.523,315.04,27.969,34,72.5
EV034,CH007-CH008,,,5/10/2018 17:15,5/10/2018 17:21,229.221,274.64,22.51,38.5,71
EV034,CH007-CH008,,,5/10/2018 16:21,5/10/2018 16:28,217.118,302.2,27.968,35,73.5
EV034,CH007-CH008,,,5/10/2018 15:21,5/10/2018 15:30,179.886,306.48,26.98,39.5,77
EV034,CH007-CH008,,,5/10/2018 14:13,5/10/2018 14:20,225.5,290.38,29.998,40,81.5
EV034,CH007-CH008,,,5/10/2018 13:07,5/10/2018 13:15,186.244,263.72,23.916,46,79
EV034,CH007-CH008,,,5/10/2018 12:01,5/10/2018 12:05,182.318,282.9,14.322,60.5,82
EV034,CH007-CH008,,,5/10/2018 11:02,5/10/2018 11:11,248.196,303,29.413,55,93.5
EV034,CH007-CH008,,,5/10/2018 10:04,5/10/2018 10:13,215.952,268.74,32.841,50,94
EV034,CH007-CH008,,,5/10/2018 9:08,5/10/2018 9:11,261.825,326.74,12.177,67.5,86
EV034,CH007-CH008,,,5/10/2018 7:59,5/10/2018 8:10,176.927,286.86,29.503,58.5,100
EV034,CH007-CH008,,,5/10/2018 7:00,5/10/2018 7:07,225.9,301.72,24.385,58,92
EV034,CH007-CH008,,,5/10/2018 6:08,5/10/2018 6:17,185.64,273.64,27.441,53.5,89.5
EV034,CH007-CH008,,,5/8/2018 19:16,5/8/2018 20:37,32.112,42.66,38.548,44.5,99
