Vehicle ID,Charger ID,Date,Number of Charging Sessions,Connection Time,Charging Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV098,CH018-CH024,09/13/20,1,,5.458795278,35.27976108,,192.5849932,,,59.5
EV098,CH018-CH024,09/14/20,2,,8.164047222,14.63606145,,119.4894968,,,32
EV098,CH018-CH024,09/15/20,2,,7.219832778,23.82190215,,171.99015,,,48.5
EV098,CH018-CH024,09/16/20,2,,6.267494167,26.46774701,,165.88645,,,47
EV098,CH018-CH024,09/17/20,2,,7.550991111,19.25124237,,145.36596,,,40.5
EV098,CH018-CH024,09/18/20,2,,4.669868333,17.99288845,,84.02442,,,22.5
EV098,CH018-CH024,09/19/20,1,,5.159988611,22.36257261,,115.39062,,,33
EV098,CH018-CH024,09/20/20,1,,5.395306111,35.73113938,,192.7804347,,,59.5
EV098,CH018-CH024,09/21/20,3,,7.6566325,22.89807632,,175.3221553,,,49.5
EV098,CH018-CH024,09/22/20,2,,8.216070278,19.94146769,,163.8405,,,46
EV098,CH018-CH024,09/23/20,2,,6.279432222,24.80114833,,155.73713,,,44
EV098,CH018-CH024,09/24/20,2,,6.757688889,31.21460509,,210.93859,,,61.5
EV098,CH018-CH024,09/25/20,3,,6.9462625,26.06967992,,181.08684,,,52
EV098,CH018-CH024,09/26/20,2,,6.807736389,33.35401276,,227.0653264,,,67.5
EV098,CH018-CH024,09/27/20,1,,6.105881111,30.38613684,,185.534139,,,60
EV098,CH018-CH024,09/28/20,2,,10.460125,21.92463327,,229.3344046,,,64.5
EV098,CH018-CH024,09/29/20,4,,6.448246667,26.73726346,,172.40847,,,50
EV098,CH018-CH024,09/30/20,2,,6.993164167,23.77085909,,166.23352,,,47
EV098,CH018-CH024,10/01/20,2,,5.9995,27.06972581,,162.40482,,,46.5
EV098,CH018-CH024,10/02/20,3,,6.967866111,23.75522396,,165.52322,,,46.5
EV098,CH018-CH024,10/03/20,2,,4.379342778,29.96552146,,131.22929,,,36
EV098,CH018-CH024,10/04/20,1,,5.369415833,38.18654199,,205.0394232,,,65
EV098,CH018-CH024,10/05/20,3,,8.307924167,22.70959304,,188.6695768,,,53
EV098,CH018-CH024,10/06/20,2,,5.941491111,22.15868669,,131.65564,,,36.5
EV098,CH018-CH024,10/07/20,2,,6.573001111,21.43690798,,140.90482,,,39.5
EV098,CH018-CH024,10/08/20,2,,7.331451389,28.18678581,,206.65005,,,61
