Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV060,CH009-CH012,,,03/29/2021 06:55:08,03/29/2021 12:22:29,,3.19799995422363,,,,
EV060,CH009-CH012,,,04/05/2021 09:10:41,04/06/2021 05:39:30,,7.21099996566772,,,,
EV060,CH009-CH012,,,04/06/2021 08:15:03,04/06/2021 08:24:41,14.0607987212184,14.4619998931885,2.25999999046326,58,60,2.00000000000001
EV060,CH009-CH012,,,04/06/2021 08:26:27,04/06/2021 10:27:53,13.5222822892062,65.1149978637695,27.3700008392334,64,87.2,23.2
EV060,CH009-CH012,,,04/08/2021 08:05:20,04/08/2021 10:33:34,13.0889267180019,14.4619998931885,32.3400001525879,58,90,32
EV060,CH009-CH012,,,04/09/2021 05:51:53,04/09/2021 06:05:17,14.1795684446271,14.3520002365112,3.17000007629395,64,67.2,3.2
EV060,CH009-CH012,,,04/09/2021 08:01:27,04/09/2021 10:32:15,13.5038349567406,14.5459995269775,33.939998626709,20.8,52,31.2
EV060,CH009-CH012,,,04/12/2021 09:18:20,04/12/2021 10:35:09,13.1831793355228,14.6909999847412,16.8799991607666,51.2,66,14.8
EV060,CH009-CH012,,,04/12/2021 14:06:34,04/13/2021 05:14:21,7.25250044509268,65.4509963989258,109.730003356934,26,100,74
EV060,CH009-CH012,,,04/13/2021 05:17:23,04/13/2021 05:59:05,,1.7610000371933,,26,100,74
EV060,CH009-CH012,,,04/13/2021 09:09:22,04/13/2021 10:33:29,13.1868835587753,64.6240005493164,18.4899997711182,52.8,68.8,16
EV060,CH009-CH012,,,04/15/2021 09:07:13,04/15/2021 10:37:16,13.3323217231138,14.4720001220703,20.0100002288818,56,72.8,16.8
EV060,CH009-CH012,,,04/15/2021 13:59:28,04/16/2021 05:59:19,5.96779822009001,65.4779968261719,95.4700012207031,39.2,100,60.8
EV060,CH009-CH012,,,04/16/2021 09:11:34,04/16/2021 10:36:02,13.2606836033478,14.753999710083,18.6700000762939,50,66,16
EV060,CH009-CH012,,,04/26/2021 08:56:34,04/26/2021 10:33:13,13.5207821099239,14.7550001144409,21.7800006866455,56.8,75.2,18.4
EV060,CH009-CH012,,,04/26/2021 13:55:11,04/26/2021 15:08:05,13.3142944427958,14.5869998931885,16.1800003051758,51.2,64.8,13.6
EV060,CH009-CH012,,,04/27/2021 07:58:50,04/27/2021 08:22:53,13.6431370665833,14.4420003890991,5.46999979019165,36,40.8,4.8
EV060,CH009-CH012,,,04/27/2021 09:03:03,04/27/2021 10:36:46,13.48843748631,14.6619997024536,21.0699996948242,31.2,48.8,17.6
EV060,CH009-CH012,,,04/27/2021 12:02:46,04/27/2021 13:06:22,12.2440408561876,14.3380002975464,12.9799995422363,20.8,32,11.2
EV060,CH009-CH012,,,04/29/2021 08:46:46,04/29/2021 10:35:14,13.0089557403633,14.4759998321533,23.5200004577637,70,90,20
EV060,CH009-CH012,,,04/29/2021 12:13:47,04/30/2021 06:04:11,4.15133397218729,64.963996887207,74.0599975585938,63.2,100,36.8
EV060,CH009-CH012,,,04/30/2021 08:01:00,04/30/2021 10:34:46,9.91840555867939,14.5179996490479,25.4200000762939,75.2,100,24.8
EV060,CH009-CH012,,,05/03/2021 07:58:44,05/03/2021 08:25:15,12.9423147118465,14.3999996185303,5.71999979019165,44,48.8,4.8
EV060,CH009-CH012,,,05/03/2021 08:54:19,05/03/2021 10:39:59,12.5527331474133,14.621000289917,22.1100006103516,43.2,63.2,20
EV060,CH009-CH012,,,05/03/2021 14:03:58,05/04/2021 05:59:47,6.93890744040043,65.4459991455078,110.540000915527,28,100,72
EV060,CH009-CH012,,,05/04/2021 08:16:50,05/04/2021 10:37:59,11.0806763378111,64.7480010986328,26.0699996948242,74,100,26
EV060,CH009-CH012,,,05/06/2021 08:03:11,05/06/2021 10:36:38,10.1578247118831,65.2379989624023,25.9799995422363,74,100,26
EV060,CH009-CH012,,,05/06/2021 12:09:23,05/07/2021 05:56:49,3.41187973269064,65.4800033569336,60.7000007629395,70,100,30
EV060,CH009-CH012,,,05/07/2021 07:59:59,05/07/2021 10:33:57,10.1432712093539,14.7410001754761,26.0300006866455,72.8,100,27.2
EV060,CH009-CH012,,,05/10/2021 08:07:11,05/10/2021 10:36:34,10.7515835188777,14.8030004501343,26.7700004577637,72.8,100,27.2
EV060,CH009-CH012,,,05/10/2021 11:56:09,05/11/2021 05:57:38,3.35369099789985,65.4769973754883,60.4500007629395,72,100,28
EV060,CH009-CH012,,,05/11/2021 08:03:05,05/11/2021 10:33:33,9.74514060171761,65.2330017089844,24.4400005340576,76,100,24
EV060,CH009-CH012,,,05/11/2021 12:15:37,05/12/2021 07:27:09,3.92758653342554,65.4899978637695,75.379997253418,64,100,36
EV060,CH009-CH012,,,05/12/2021 07:49:00,05/13/2021 06:00:03,,65.5009994506836,,,,
EV060,CH009-CH012,,,05/13/2021 07:59:57,05/13/2021 10:35:21,10.733256607616,14.7270002365112,27.7999992370605,72,100,28
EV060,CH009-CH012,,,05/13/2021 12:08:10,05/14/2021 06:04:34,4.15828625504929,65.5,74.5999984741211,60.8,100,39.2
EV060,CH009-CH012,,,05/14/2021 07:58:23,05/14/2021 10:34:16,10.6261414015857,14.6850004196167,27.6100006103516,72,100,28
EV060,CH009-CH012,,,05/17/2021 08:00:00,05/17/2021 10:40:17,9.56014569130193,14.5389995574951,25.5400009155273,72.8,100,27.2
EV060,CH009-CH012,,,05/17/2021 12:14:06,05/18/2021 05:58:09,3.44246476052799,65.4749984741211,61.0499992370605,64,100,36
EV060,CH009-CH012,,,05/18/2021 08:01:58,05/18/2021 10:37:40,10.0420375007607,14.4490003585815,26.0599994659424,72.8,100,27.2
EV060,CH009-CH012,,,05/20/2021 07:58:28,05/20/2021 10:34:55,11.1329257402667,14.628999710083,29.0300006866455,68,100,32
EV060,CH009-CH012,,,05/20/2021 12:19:24,05/21/2021 06:03:54,3.25725310497293,14.6160001754761,57.7900009155273,67.2,100,32.8
EV060,CH009-CH012,,,05/21/2021 08:02:29,05/21/2021 10:36:43,10.5731945940963,14.7200002670288,27.1800003051758,71.2,100,28.8
EV060,CH009-CH012,,,05/24/2021 08:02:16,05/24/2021 10:35:54,10.2630862234839,65.4899978637695,26.2800006866455,72,100,28
EV060,CH009-CH012,,,05/24/2021 12:09:06,05/25/2021 05:59:41,3.69886638307121,65.4879989624023,66,67.2,100,32.8
EV060,CH009-CH012,,,05/25/2021 08:01:06,05/25/2021 10:36:42,9.71328146109505,14.6990003585815,25.1900005340576,76,100,24
EV060,CH009-CH012,,,06/01/2021 07:58:57,06/01/2021 10:40:39,9.67645883788107,65.2710037231445,26.0799999237061,76.8,100,23.2
EV060,CH009-CH012,,,06/03/2021 07:58:24,06/03/2021 09:34:43,12.0778756549001,14.3500003814697,19.3899993896484,75.2,100,24.8
EV060,CH009-CH012,,,06/03/2021 11:25:58,06/04/2021 06:01:10,4.04586795264334,65.4820022583008,75.1999969482422,62,100,38
EV060,CH009-CH012,,,06/04/2021 07:59:26,06/04/2021 09:36:09,12.2821583471272,14.4069995880127,19.7999992370605,74,94,20
EV060,CH009-CH012,,,06/10/2021 07:01:01,06/10/2021 11:29:09,,2.22300004959106,,64,100,36
EV060,CH009-CH012,,,06/14/2021 05:44:57,06/14/2021 07:58:47,,2.31599998474121,,,,
