Vehice ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered ,Starting SOC,Ending SOC
EV016-EV021,CH002,,,3/19/2019 9:42,3/19/2019 11:58,9.6,9.6,21.76,,
EV016-EV021,CH002,,,3/19/2019 0:45,3/19/2019 4:40,9.6,9.6,37.6,,
EV016-EV021,CH002,,,3/18/2019 21:55,3/19/2019 0:44,9.6,9.6,27.07,,
EV016-EV021,CH002,,,3/18/2019 18:52,3/18/2019 20:51,9.6,9.6,19.04,,
EV016-EV021,CH002,,,3/18/2019 16:00,3/18/2019 16:11,9.6,9.6,1.76,,
EV016-EV021,CH002,,,3/18/2019 14:17,3/18/2019 15:59,9.6,9.6,16.32,,
EV016-EV021,CH002,,,3/18/2019 13:24,3/18/2019 14:15,9.6,9.6,8.21,,
EV016-EV021,CH002,,,3/18/2019 9:57,3/18/2019 10:31,9.6,9.6,5.44,,
EV016-EV021,CH002,,,3/18/2019 5:09,3/18/2019 5:12,9.6,9.6,0.62,,
EV016-EV021,CH002,,,3/17/2019 8:09,3/17/2019 8:19,9.6,9.6,1.6,,
EV016-EV021,CH002,,,3/15/2019 14:12,3/15/2019 19:52,9.6,9.6,54.4,,
EV016-EV021,CH002,,,3/15/2019 13:54,3/15/2019 14:09,9.6,9.6,2.54,,
EV016-EV021,CH002,,,3/15/2019 11:41,3/15/2019 12:30,9.6,9.6,7.88,,
EV016-EV021,CH002,,,3/15/2019 9:46,3/15/2019 10:27,9.6,9.6,6.7,,
EV016-EV021,CH002,,,3/14/2019 17:00,3/14/2019 23:48,9.6,9.6,65.28,,
EV016-EV021,CH002,,,3/14/2019 14:14,3/14/2019 15:42,9.6,9.6,14.08,,
EV016-EV021,CH002,,,3/14/2019 13:25,3/14/2019 14:12,9.6,9.6,7.65,,
EV016-EV021,CH002,,,3/14/2019 7:45,3/14/2019 9:18,9.6,9.6,14.89,,
EV016-EV021,CH002,,,3/13/2019 14:19,3/13/2019 19:26,9.6,9.6,49.12,,
EV016-EV021,CH002,,,3/13/2019 13:00,3/13/2019 14:17,9.6,9.6,12.47,,
EV016-EV021,CH002,,,3/13/2019 7:49,3/13/2019 9:14,9.6,9.6,13.63,,
EV016-EV021,CH002,,,3/12/2019 19:15,3/13/2019 0:49,9.6,9.6,53.44,,
EV016-EV021,CH002,,,3/12/2019 14:26,3/12/2019 14:59,9.6,9.6,5.28,,
EV016-EV021,CH002,,,3/12/2019 14:18,3/12/2019 14:25,9.6,9.6,1.15,,
EV016-EV021,CH002,,,3/12/2019 11:24,3/12/2019 14:16,9.6,9.6,27.61,,
EV016-EV021,CH002,,,3/12/2019 7:16,3/12/2019 8:26,9.6,9.6,11.31,,
EV016-EV021,CH002,,,3/12/2019 2:07,3/12/2019 2:14,9.6,9.6,1.12,,
EV016-EV021,CH002,,,3/11/2019 18:14,3/11/2019 23:34,9.6,9.6,51.2,,
EV016-EV021,CH002,,,3/11/2019 15:59,3/11/2019 18:13,9.6,9.6,21.44,,
EV016-EV021,CH002,,,3/11/2019 15:15,3/11/2019 15:56,9.6,9.6,6.56,,
EV016-EV021,CH002,,,3/11/2019 14:58,3/11/2019 15:11,9.6,9.6,2.23,,
EV016-EV021,CH002,,,3/11/2019 13:31,3/11/2019 13:54,9.6,9.6,3.69,,
EV016-EV021,CH002,,,3/11/2019 8:45,3/11/2019 10:30,9.6,9.6,16.86,,
EV016-EV021,CH002,,,3/11/2019 2:36,3/11/2019 3:24,9.6,9.6,7.68,,
EV016-EV021,CH002,,,3/10/2019 11:16,3/10/2019 11:33,9.6,9.6,2.72,,
EV016-EV021,CH002,,,3/10/2019 3:51,3/10/2019 4:18,9.6,9.6,4.32,,
EV016-EV021,CH002,,,3/9/2019 11:08,3/9/2019 11:19,9.6,9.6,1.76,,
EV016-EV021,CH002,,,3/9/2019 3:49,3/9/2019 4:08,9.6,9.6,3.04,,
EV016-EV021,CH002,,,3/8/2019 14:06,3/8/2019 19:55,9.6,9.6,55.84,,
EV016-EV021,CH002,,,3/8/2019 9:49,3/8/2019 10:29,9.6,9.6,6.4,,
EV016-EV021,CH002,,,3/7/2019 14:36,3/7/2019 23:08,9.6,9.6,81.92,,
EV016-EV021,CH002,,,3/7/2019 8:05,3/7/2019 8:28,9.6,9.6,3.72,,
EV016-EV021,CH002,,,3/6/2019 19:08,3/7/2019 2:19,9.6,9.6,68.96,,
EV016-EV021,CH002,,,3/6/2019 16:21,3/6/2019 16:38,9.6,9.6,2.8,,
EV016-EV021,CH002,,,3/6/2019 16:14,3/6/2019 16:18,9.6,9.6,0.78,,
EV016-EV021,CH002,,,3/6/2019 14:14,3/6/2019 16:05,9.6,9.6,17.82,,
EV016-EV021,CH002,,,3/6/2019 13:33,3/6/2019 14:11,9.6,9.6,6.23,,
EV016-EV021,CH002,,,3/6/2019 7:48,3/6/2019 9:36,9.6,9.6,17.37,,
EV016-EV021,CH002,,,3/5/2019 22:03,3/6/2019 4:52,9.6,9.6,65.44,,
EV016-EV021,CH002,,,3/5/2019 19:05,3/5/2019 20:57,9.6,9.6,17.92,,
EV016-EV021,CH002,,,3/5/2019 17:55,3/5/2019 18:02,9.6,9.6,1.12,,
EV016-EV021,CH002,,,3/5/2019 16:21,3/5/2019 16:26,9.6,9.6,0.8,,
EV016-EV021,CH002,,,3/5/2019 14:48,3/5/2019 16:20,9.6,9.6,14.78,,
EV016-EV021,CH002,,,3/5/2019 14:44,3/5/2019 14:46,9.6,9.6,0.39,,
EV016-EV021,CH002,,,3/5/2019 12:30,3/5/2019 14:41,9.6,9.6,21.11,,
EV016-EV021,CH002,,,3/5/2019 8:12,3/5/2019 8:35,9.6,9.6,3.8,,
EV016-EV021,CH002,,,3/4/2019 14:15,3/4/2019 16:42,9.6,9.6,23.52,,
EV016-EV021,CH002,,,3/4/2019 11:47,3/4/2019 14:13,9.6,9.6,23.49,,
EV016-EV021,CH002,,,3/4/2019 8:50,3/4/2019 9:08,9.6,9.6,3.01,,
EV016-EV021,CH002,,,3/2/2019 8:01,3/2/2019 8:12,9.6,9.6,1.76,,
EV016-EV021,CH002,,,3/1/2019 14:42,3/1/2019 16:24,9.6,9.6,16.32,,
EV016-EV021,CH002,,,3/1/2019 11:51,3/1/2019 14:39,9.6,9.6,27.03,,
EV016-EV021,CH002,,,3/1/2019 9:36,3/1/2019 10:37,9.6,9.6,9.76,,
EV016-EV021,CH002,,,3/1/2019 6:29,3/1/2019 6:32,9.6,9.6,0.48,,
EV016-EV021,CH002,,,3/1/2019 3:03,3/1/2019 3:10,9.6,9.6,1.12,,
EV016-EV021,CH002,,,2/28/2019 17:52,2/28/2019 23:47,9.6,9.6,56.8,,
EV016-EV021,CH002,,,2/28/2019 16:17,2/28/2019 16:31,9.6,9.6,2.35,,
EV016-EV021,CH002,,,2/28/2019 16:07,2/28/2019 16:15,9.6,9.6,1.43,,
EV016-EV021,CH002,,,2/28/2019 14:54,2/28/2019 16:03,9.6,9.6,11.15,,
EV016-EV021,CH002,,,2/28/2019 12:55,2/28/2019 14:52,9.6,9.6,18.78,,
EV016-EV021,CH002,,,2/28/2019 8:45,2/28/2019 9:32,9.6,9.6,7.61,,
EV016-EV021,CH002,,,2/28/2019 0:42,2/28/2019 4:47,9.6,9.6,39.35,,
EV016-EV021,CH002,,,2/27/2019 22:28,2/28/2019 0:40,9.6,9.6,21.26,,
EV016-EV021,CH002,,,2/27/2019 19:09,2/27/2019 20:08,9.6,9.6,9.44,,
EV016-EV021,CH002,,,2/27/2019 15:01,2/27/2019 16:24,9.6,9.6,13.34,,
EV016-EV021,CH002,,,2/27/2019 11:51,2/27/2019 15:00,9.6,9.6,30.35,,
EV016-EV021,CH002,,,2/27/2019 7:48,2/27/2019 8:51,9.6,9.6,10.08,,
EV016-EV021,CH002,,,2/26/2019 17:38,2/26/2019 21:10,9.6,9.6,33.92,,
EV016-EV021,CH002,,,2/26/2019 15:12,2/26/2019 17:37,9.6,9.6,23.3,,
EV016-EV021,CH002,,,2/26/2019 14:33,2/26/2019 15:10,9.6,9.6,6.05,,
EV016-EV021,CH002,,,2/26/2019 11:57,2/26/2019 12:45,9.6,9.6,7.68,,
EV016-EV021,CH002,,,2/26/2019 8:08,2/26/2019 9:35,9.6,9.6,13.92,,
EV016-EV021,CH002,,,2/25/2019 22:41,2/26/2019 3:07,9.6,9.6,42.56,,
EV016-EV021,CH002,,,2/25/2019 18:59,2/25/2019 22:39,9.6,9.6,35.33,,
EV016-EV021,CH002,,,2/25/2019 17:44,2/25/2019 17:45,9.6,9.6,0.16,,
EV016-EV021,CH002,,,2/25/2019 15:47,2/25/2019 15:50,9.6,9.6,0.61,,
EV016-EV021,CH002,,,2/25/2019 7:55,2/25/2019 9:06,9.6,9.6,11.51,,
EV016-EV021,CH002,,,2/25/2019 0:02,2/25/2019 0:12,9.6,9.6,1.6,,
EV016-EV021,CH002,,,2/24/2019 15:57,2/24/2019 16:45,9.6,9.6,7.68,,
EV016-EV021,CH002,,,2/24/2019 5:48,2/24/2019 6:17,9.6,9.6,4.64,,
EV016-EV021,CH002,,,2/23/2019 22:16,2/23/2019 22:33,9.6,9.6,2.72,,
EV016-EV021,CH002,,,2/23/2019 7:08,2/23/2019 7:44,9.6,9.6,5.76,,
EV016-EV021,CH002,,,2/22/2019 18:59,2/23/2019 0:22,9.6,9.6,51.68,,
EV016-EV021,CH002,,,2/22/2019 14:19,2/22/2019 14:28,9.6,9.6,1.44,,
EV016-EV021,CH002,,,2/22/2019 11:53,2/22/2019 11:54,9.6,9.6,0.16,,
EV016-EV021,CH002,,,2/22/2019 8:56,2/22/2019 10:09,9.6,9.6,11.68,,
EV016-EV021,CH002,,,2/21/2019 18:59,2/22/2019 2:11,9.6,9.6,69.2,,
EV016-EV021,CH002,,,2/21/2019 15:03,2/21/2019 15:52,9.6,9.6,7.84,,
EV016-EV021,CH002,,,2/21/2019 10:33,2/21/2019 10:34,9.6,9.6,0.3,,
EV016-EV021,CH002,,,2/21/2019 7:42,2/21/2019 7:47,9.6,9.6,0.95,,
EV016-EV021,CH002,,,2/21/2019 2:16,2/21/2019 5:09,9.6,9.6,27.68,,
EV016-EV021,CH002,,,2/20/2019 23:20,2/21/2019 2:14,9.6,9.6,27.97,,
EV016-EV021,CH002,,,2/20/2019 19:00,2/20/2019 20:32,9.6,9.6,14.72,,
EV016-EV021,CH002,,,2/20/2019 11:03,2/20/2019 13:18,9.6,9.6,21.61,,
EV016-EV021,CH002,,,2/20/2019 6:35,2/20/2019 7:33,9.6,9.6,9.28,,
EV016-EV021,CH002,,,2/20/2019 5:55,2/20/2019 6:09,9.6,9.6,2.24,,
EV016-EV021,CH002,,,2/20/2019 5:10,2/20/2019 5:38,9.6,9.6,4.48,,
EV016-EV021,CH002,,,2/20/2019 4:22,2/20/2019 4:52,9.6,9.6,4.8,,
EV016-EV021,CH002,,,2/20/2019 3:36,2/20/2019 4:06,9.6,9.6,4.8,,
EV016-EV021,CH002,,,2/20/2019 2:50,2/20/2019 3:19,9.6,9.6,4.64,,
EV016-EV021,CH002,,,2/20/2019 2:10,2/20/2019 2:33,9.6,9.6,3.68,,
EV016-EV021,CH002,,,2/20/2019 1:23,2/20/2019 1:53,9.6,9.6,4.8,,
EV016-EV021,CH002,,,2/20/2019 0:37,2/20/2019 1:07,9.6,9.6,4.8,,
EV016-EV021,CH002,,,2/19/2019 23:50,2/20/2019 0:18,9.6,9.6,4.48,,
EV016-EV021,CH002,,,2/19/2019 23:03,2/19/2019 23:34,9.6,9.6,4.96,,
EV016-EV021,CH002,,,2/19/2019 22:28,2/19/2019 22:46,9.6,9.6,2.88,,
EV016-EV021,CH002,,,2/19/2019 21:45,2/19/2019 22:13,9.6,9.6,4.48,,
EV016-EV021,CH002,,,2/19/2019 18:12,2/19/2019 18:23,9.6,9.6,1.76,,
EV016-EV021,CH002,,,2/19/2019 16:39,2/19/2019 18:11,9.6,9.6,14.73,,
EV016-EV021,CH002,,,2/15/2019 6:28,2/15/2019 9:03,9.6,9.6,24.81,,
EV016-EV021,CH002,,,2/15/2019 3:04,2/15/2019 6:27,9.6,9.6,32.61,,
EV016-EV021,CH002,,,2/14/2019 16:53,2/14/2019 16:59,9.6,9.6,0.96,,
EV016-EV021,CH002,,,2/14/2019 15:21,2/14/2019 16:52,9.6,9.6,14.57,,
EV016-EV021,CH002,,,2/14/2019 9:41,2/14/2019 9:42,9.6,9.6,0.16,,
