Vehice ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered ,Starting SOC,Ending SOC
EV016-EV021,CH001,,,7/28/2019 11:00,7/28/2019 11:27,9.6,9.6,4.32,,
EV016-EV021,CH001,,,7/27/2019 21:23,7/27/2019 21:33,9.6,9.6,1.6,,
EV016-EV021,CH001,,,7/27/2019 19:22,7/27/2019 19:39,9.6,9.6,2.72,,
EV016-EV021,CH001,,,7/27/2019 17:59,7/27/2019 18:23,9.6,9.6,3.84,,
EV016-EV021,CH001,,,7/27/2019 16:39,7/27/2019 17:00,9.6,9.6,3.36,,
EV016-EV021,CH001,,,7/27/2019 15:16,7/27/2019 15:40,9.6,9.6,3.84,,
EV016-EV021,CH001,,,7/27/2019 13:26,7/27/2019 14:10,9.6,9.6,7.04,,
EV016-EV021,CH001,,,7/26/2019 21:23,7/26/2019 21:35,9.6,9.6,1.92,,
EV016-EV021,CH001,,,7/26/2019 14:51,7/26/2019 19:46,9.6,9.6,47.22,,
EV016-EV021,CH001,,,7/26/2019 11:04,7/26/2019 12:12,9.6,9.6,10.89,,
EV016-EV021,CH001,,,7/26/2019 2:01,7/26/2019 2:11,9.6,9.6,1.6,,
EV016-EV021,CH001,,,7/25/2019 14:41,7/25/2019 22:34,9.6,9.6,75.71,,
EV016-EV021,CH001,,,7/25/2019 11:08,7/25/2019 12:03,9.6,9.6,8.8,,
EV016-EV021,CH001,,,7/25/2019 7:44,7/25/2019 9:03,9.6,9.6,12.65,,
EV016-EV021,CH001,,,7/24/2019 14:40,7/24/2019 22:29,9.6,9.6,75.07,,
EV016-EV021,CH001,,,7/24/2019 11:07,7/24/2019 11:59,9.6,9.6,8.32,,
EV016-EV021,CH001,,,7/24/2019 7:51,7/24/2019 9:01,9.6,9.6,11.35,,
EV016-EV021,CH001,,,7/23/2019 21:32,7/23/2019 21:42,9.6,9.6,1.6,,
EV016-EV021,CH001,,,7/23/2019 19:36,7/23/2019 19:47,9.6,9.6,1.76,,
EV016-EV021,CH001,,,7/23/2019 18:19,7/23/2019 18:32,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/23/2019 11:31,7/23/2019 17:20,9.6,9.6,55.86,,
EV016-EV021,CH001,,,7/23/2019 8:43,7/23/2019 9:20,9.6,9.6,5.92,,
EV016-EV021,CH001,,,7/22/2019 15:12,7/22/2019 22:30,9.6,9.6,70.11,,
EV016-EV021,CH001,,,7/22/2019 12:40,7/22/2019 13:04,9.6,9.6,3.84,,
EV016-EV021,CH001,,,7/22/2019 11:06,7/22/2019 12:38,9.6,9.6,14.81,,
EV016-EV021,CH001,,,7/21/2019 20:30,7/21/2019 20:40,9.6,9.6,1.6,,
EV016-EV021,CH001,,,7/21/2019 18:27,7/21/2019 18:40,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/21/2019 16:35,7/21/2019 16:48,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/21/2019 15:21,7/21/2019 15:34,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/21/2019 13:50,7/21/2019 14:18,9.6,9.6,4.48,,
EV016-EV021,CH001,,,7/20/2019 18:39,7/20/2019 18:50,9.6,9.6,1.76,,
EV016-EV021,CH001,,,7/20/2019 16:28,7/20/2019 16:40,9.6,9.6,1.92,,
EV016-EV021,CH001,,,7/20/2019 15:04,7/20/2019 15:15,9.6,9.6,1.76,,
EV016-EV021,CH001,,,7/20/2019 13:38,7/20/2019 13:54,9.6,9.6,2.56,,
EV016-EV021,CH001,,,7/19/2019 16:42,7/19/2019 19:49,9.6,9.6,29.93,,
EV016-EV021,CH001,,,7/19/2019 11:00,7/19/2019 13:37,9.6,9.6,25.13,,
EV016-EV021,CH001,,,7/18/2019 14:38,7/18/2019 21:47,9.6,9.6,68.67,,
EV016-EV021,CH001,,,7/18/2019 11:31,7/18/2019 12:38,9.6,9.6,10.73,,
EV016-EV021,CH001,,,7/18/2019 8:49,7/18/2019 9:17,9.6,9.6,4.48,,
EV016-EV021,CH001,,,7/17/2019 16:58,7/18/2019 0:58,9.6,9.6,76.83,,
EV016-EV021,CH001,,,7/17/2019 14:14,7/17/2019 15:26,9.6,9.6,11.53,,
EV016-EV021,CH001,,,7/17/2019 8:53,7/17/2019 9:11,9.6,9.6,3.03,,
EV016-EV021,CH001,,,7/17/2019 2:14,7/17/2019 2:15,9.6,9.6,0.16,,
EV016-EV021,CH001,,,7/16/2019 14:49,7/16/2019 22:17,9.6,9.6,71.71,,
EV016-EV021,CH001,,,7/16/2019 11:18,7/16/2019 12:38,9.6,9.6,12.81,,
EV016-EV021,CH001,,,7/15/2019 14:24,7/15/2019 21:29,9.6,9.6,68,,
EV016-EV021,CH001,,,7/15/2019 11:19,7/15/2019 12:58,9.6,9.6,15.84,,
EV016-EV021,CH001,,,7/15/2019 11:12,7/15/2019 11:13,9.6,9.6,0.28,,
EV016-EV021,CH001,,,7/14/2019 21:22,7/14/2019 21:31,9.6,9.6,1.44,,
EV016-EV021,CH001,,,7/14/2019 19:23,7/14/2019 19:34,9.6,9.6,1.76,,
EV016-EV021,CH001,,,7/14/2019 18:08,7/14/2019 18:22,9.6,9.6,2.24,,
EV016-EV021,CH001,,,7/14/2019 16:48,7/14/2019 17:08,9.6,9.6,3.2,,
EV016-EV021,CH001,,,7/14/2019 15:24,7/14/2019 15:49,9.6,9.6,4,,
EV016-EV021,CH001,,,7/14/2019 14:06,7/14/2019 14:24,9.6,9.6,2.88,,
EV016-EV021,CH001,,,7/14/2019 12:53,7/14/2019 13:07,9.6,9.6,2.24,,
EV016-EV021,CH001,,,7/14/2019 11:40,7/14/2019 11:53,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/14/2019 10:10,7/14/2019 10:27,9.6,9.6,2.72,,
EV016-EV021,CH001,,,7/13/2019 20:46,7/13/2019 20:57,9.6,9.6,1.76,,
EV016-EV021,CH001,,,7/13/2019 18:54,7/13/2019 19:08,9.6,9.6,2.24,,
EV016-EV021,CH001,,,7/13/2019 17:34,7/13/2019 17:53,9.6,9.6,3.04,,
EV016-EV021,CH001,,,7/13/2019 16:11,7/13/2019 16:35,9.6,9.6,3.84,,
EV016-EV021,CH001,,,7/13/2019 14:49,7/13/2019 15:12,9.6,9.6,3.68,,
EV016-EV021,CH001,,,7/13/2019 13:31,7/13/2019 13:49,9.6,9.6,2.88,,
EV016-EV021,CH001,,,7/13/2019 11:54,7/13/2019 12:25,9.6,9.6,4.96,,
EV016-EV021,CH001,,,7/12/2019 20:04,7/12/2019 20:17,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/12/2019 18:12,7/12/2019 18:27,9.6,9.6,2.4,,
EV016-EV021,CH001,,,7/12/2019 16:55,7/12/2019 17:11,9.6,9.6,2.56,,
EV016-EV021,CH001,,,7/12/2019 15:36,7/12/2019 15:56,9.6,9.6,3.2,,
EV016-EV021,CH001,,,7/12/2019 13:45,7/12/2019 14:36,9.6,9.6,8.16,,
EV016-EV021,CH001,,,7/12/2019 13:42,7/12/2019 13:43,9.6,9.6,0.16,,
EV016-EV021,CH001,,,7/12/2019 13:36,7/12/2019 13:39,9.6,9.6,0.48,,
EV016-EV021,CH001,,,7/12/2019 11:09,7/12/2019 13:26,9.6,9.6,21.92,,
EV016-EV021,CH001,,,7/12/2019 9:45,7/12/2019 9:59,9.6,9.6,2.24,,
EV016-EV021,CH001,,,7/11/2019 19:10,7/11/2019 19:58,9.6,9.6,7.68,,
EV016-EV021,CH001,,,7/11/2019 14:35,7/11/2019 19:08,9.6,9.6,43.68,,
EV016-EV021,CH001,,,7/11/2019 11:17,7/11/2019 13:14,9.6,9.6,18.86,,
EV016-EV021,CH001,,,7/11/2019 8:47,7/11/2019 10:02,9.6,9.6,12,,
EV016-EV021,CH001,,,7/10/2019 20:10,7/10/2019 20:20,9.6,9.6,1.6,,
EV016-EV021,CH001,,,7/10/2019 17:58,7/10/2019 18:13,9.6,9.6,2.4,,
EV016-EV021,CH001,,,7/10/2019 15:02,7/10/2019 16:24,9.6,9.6,13.12,,
EV016-EV021,CH001,,,7/10/2019 11:25,7/10/2019 14:27,9.6,9.6,29.12,,
EV016-EV021,CH001,,,7/10/2019 8:04,7/10/2019 9:05,9.6,9.6,9.76,,
EV016-EV021,CH001,,,7/9/2019 20:01,7/9/2019 20:43,9.6,9.6,6.72,,
EV016-EV021,CH001,,,7/9/2019 14:51,7/9/2019 20:00,9.6,9.6,49.44,,
EV016-EV021,CH001,,,7/9/2019 11:18,7/9/2019 12:40,9.6,9.6,13.27,,
EV016-EV021,CH001,,,7/9/2019 7:55,7/9/2019 9:05,9.6,9.6,11.2,,
EV016-EV021,CH001,,,7/8/2019 21:26,7/9/2019 0:21,9.6,9.6,28,,
EV016-EV021,CH001,,,7/8/2019 19:21,7/8/2019 19:35,9.6,9.6,2.35,,
EV016-EV021,CH001,,,7/8/2019 17:16,7/8/2019 17:48,9.6,9.6,5.12,,
EV016-EV021,CH001,,,7/8/2019 17:12,7/8/2019 17:14,9.6,9.6,0.32,,
EV016-EV021,CH001,,,7/8/2019 13:41,7/8/2019 17:09,9.6,9.6,33.28,,
EV016-EV021,CH001,,,7/8/2019 12:55,7/8/2019 13:32,9.6,9.6,6.07,,
EV016-EV021,CH001,,,7/8/2019 11:33,7/8/2019 11:56,9.6,9.6,3.74,,
EV016-EV021,CH001,,,7/8/2019 9:41,7/8/2019 10:06,9.6,9.6,4.16,,
EV016-EV021,CH001,,,7/8/2019 7:54,7/8/2019 9:31,9.6,9.6,15.63,,
EV016-EV021,CH001,,,7/7/2019 20:39,7/7/2019 20:47,9.6,9.6,1.28,,
EV016-EV021,CH001,,,7/7/2019 17:52,7/7/2019 18:05,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/7/2019 15:52,7/7/2019 16:05,9.6,9.6,2.08,,
EV016-EV021,CH001,,,7/7/2019 14:16,7/7/2019 14:43,9.6,9.6,4.32,,
EV016-EV021,CH001,,,7/6/2019 19:06,7/6/2019 19:20,9.6,9.6,2.24,,
EV016-EV021,CH001,,,7/6/2019 17:14,7/6/2019 17:29,9.6,9.6,2.4,,
EV016-EV021,CH001,,,7/6/2019 15:54,7/6/2019 16:11,9.6,9.6,2.72,,
EV016-EV021,CH001,,,7/6/2019 14:37,7/6/2019 14:55,9.6,9.6,2.88,,
EV016-EV021,CH001,,,7/6/2019 13:15,7/6/2019 13:29,9.6,9.6,2.24,,
EV016-EV021,CH001,,,7/6/2019 11:37,7/6/2019 11:57,9.6,9.6,3.2,,
EV016-EV021,CH001,,,7/5/2019 20:15,7/5/2019 20:25,9.6,9.6,1.6,,
EV016-EV021,CH001,,,7/5/2019 17:53,7/5/2019 18:32,9.6,9.6,6.24,,
EV016-EV021,CH001,,,7/5/2019 17:51,7/5/2019 17:52,9.6,9.6,0.16,,
EV016-EV021,CH001,,,7/5/2019 16:30,7/5/2019 17:47,9.6,9.6,12.32,,
EV016-EV021,CH001,,,7/5/2019 15:09,7/5/2019 15:26,9.6,9.6,2.72,,
EV016-EV021,CH001,,,7/5/2019 13:55,7/5/2019 14:10,9.6,9.6,2.4,,
EV016-EV021,CH001,,,7/5/2019 12:41,7/5/2019 13:29,9.6,9.6,7.68,,
EV016-EV021,CH001,,,7/5/2019 12:07,7/5/2019 12:37,9.6,9.6,4.8,,
EV016-EV021,CH001,,,7/5/2019 12:03,7/5/2019 12:05,9.6,9.6,0.32,,
EV016-EV021,CH001,,,7/5/2019 10:26,7/5/2019 11:57,9.6,9.6,14.56,,
EV016-EV021,CH001,,,7/4/2019 20:00,7/4/2019 20:08,9.6,9.6,1.28,,
EV016-EV021,CH001,,,7/4/2019 17:46,7/4/2019 18:00,9.6,9.6,2.24,,
EV016-EV021,CH001,,,7/4/2019 15:58,7/4/2019 16:10,9.6,9.6,1.92,,
EV016-EV021,CH001,,,7/4/2019 14:29,7/4/2019 14:51,9.6,9.6,3.52,,
EV016-EV021,CH001,,,7/3/2019 20:44,7/3/2019 21:21,9.6,9.6,5.92,,
EV016-EV021,CH001,,,7/3/2019 15:33,7/3/2019 20:43,9.6,9.6,49.6,,
EV016-EV021,CH001,,,7/3/2019 14:32,7/3/2019 15:27,9.6,9.6,8.8,,
EV016-EV021,CH001,,,7/3/2019 12:32,7/3/2019 13:09,9.6,9.6,5.92,,
EV016-EV021,CH001,,,7/3/2019 9:13,7/3/2019 9:59,9.6,9.6,7.36,,
EV016-EV021,CH001,,,7/2/2019 21:22,7/2/2019 21:28,9.6,9.6,0.96,,
EV016-EV021,CH001,,,7/2/2019 19:31,7/2/2019 21:22,9.6,9.6,17.76,,
EV016-EV021,CH001,,,7/2/2019 17:43,7/2/2019 19:29,9.6,9.6,17,,
EV016-EV021,CH001,,,7/2/2019 16:58,7/2/2019 17:43,9.6,9.6,7.2,,
EV016-EV021,CH001,,,7/2/2019 10:20,7/2/2019 13:03,9.6,9.6,26.08,,
EV016-EV021,CH001,,,7/2/2019 8:16,7/2/2019 9:10,9.6,9.6,8.64,,
EV016-EV021,CH001,,,7/1/2019 21:24,7/1/2019 21:59,9.6,9.6,5.6,,
EV016-EV021,CH001,,,7/1/2019 16:39,7/1/2019 21:24,9.6,9.6,45.6,,
EV016-EV021,CH001,,,7/1/2019 9:55,7/1/2019 12:57,9.6,9.6,29.12,,
EV016-EV021,CH001,,,7/1/2019 2:15,7/1/2019 2:21,9.6,9.6,0.96,,
EV016-EV021,CH001,,,6/30/2019 20:27,6/30/2019 20:36,9.6,9.6,1.44,,
EV016-EV021,CH001,,,6/30/2019 17:31,6/30/2019 17:41,9.6,9.6,1.6,,
EV016-EV021,CH001,,,6/30/2019 15:57,6/30/2019 16:08,9.6,9.6,1.76,,
EV016-EV021,CH001,,,6/30/2019 14:34,6/30/2019 14:45,9.6,9.6,1.76,,
EV016-EV021,CH001,,,6/30/2019 13:12,6/30/2019 13:27,9.6,9.6,2.4,,
EV016-EV021,CH001,,,6/29/2019 18:13,6/29/2019 18:26,9.6,9.6,2.08,,
EV016-EV021,CH001,,,6/29/2019 15:45,6/29/2019 15:56,9.6,9.6,1.76,,
EV016-EV021,CH001,,,6/29/2019 14:07,6/29/2019 14:20,9.6,9.6,2.08,,
EV016-EV021,CH001,,,6/28/2019 14:39,6/28/2019 19:07,9.6,9.6,42.88,,
EV016-EV021,CH001,,,6/28/2019 11:26,6/28/2019 12:36,9.6,9.6,11.2,,
EV016-EV021,CH001,,,6/27/2019 15:24,6/27/2019 18:39,9.6,9.6,31.2,,
EV016-EV021,CH001,,,6/27/2019 10:23,6/27/2019 12:24,9.6,9.6,19.36,,
EV016-EV021,CH001,,,6/27/2019 8:05,6/27/2019 9:02,9.6,9.6,9.12,,
EV016-EV021,CH001,,,6/26/2019 16:45,6/26/2019 22:44,9.6,9.6,57.44,,
EV016-EV021,CH001,,,6/26/2019 11:38,6/26/2019 13:01,9.6,9.6,13.28,,
EV016-EV021,CH001,,,6/26/2019 11:35,6/26/2019 11:37,9.6,9.6,0.32,,
EV016-EV021,CH001,,,6/26/2019 7:54,6/26/2019 9:46,9.6,9.6,17.92,,
EV016-EV021,CH001,,,6/25/2019 22:49,6/26/2019 3:03,9.6,9.6,40.64,,
EV016-EV021,CH001,,,6/25/2019 21:20,6/25/2019 21:30,9.6,9.6,1.62,,
EV016-EV021,CH001,,,6/25/2019 17:01,6/25/2019 19:59,9.6,9.6,28.55,,
EV016-EV021,CH001,,,6/25/2019 14:25,6/25/2019 15:28,9.6,9.6,10.08,,
EV016-EV021,CH001,,,6/24/2019 17:19,6/25/2019 0:49,9.6,9.6,72,,
EV016-EV021,CH001,,,6/24/2019 10:54,6/24/2019 12:34,9.6,9.6,16,,
EV016-EV021,CH001,,,6/24/2019 3:36,6/24/2019 3:40,9.6,9.6,0.64,,
EV016-EV021,CH001,,,6/23/2019 20:16,6/23/2019 20:25,9.6,9.6,1.44,,
EV016-EV021,CH001,,,6/23/2019 18:15,6/23/2019 18:30,9.6,9.6,2.4,,
EV016-EV021,CH001,,,6/23/2019 16:28,6/23/2019 16:42,9.6,9.6,2.24,,
EV016-EV021,CH001,,,6/23/2019 15:09,6/23/2019 15:27,9.6,9.6,2.88,,
EV016-EV021,CH001,,,6/23/2019 13:53,6/23/2019 14:07,9.6,9.6,2.24,,
EV016-EV021,CH001,,,6/23/2019 12:40,6/23/2019 12:50,9.6,9.6,1.6,,
EV016-EV021,CH001,,,6/23/2019 11:18,6/23/2019 11:31,9.6,9.6,2.08,,
EV016-EV021,CH001,,,6/22/2019 18:56,6/22/2019 19:07,9.6,9.6,1.76,,
EV016-EV021,CH001,,,6/22/2019 16:48,6/22/2019 17:00,9.6,9.6,1.92,,
EV016-EV021,CH001,,,6/22/2019 15:16,6/22/2019 15:39,9.6,9.6,3.68,,
EV016-EV021,CH001,,,6/21/2019 17:07,6/21/2019 17:20,9.6,9.6,2.08,,
EV016-EV021,CH001,,,6/21/2019 14:51,6/21/2019 15:01,9.6,9.6,1.6,,
EV016-EV021,CH001,,,6/21/2019 2:26,6/21/2019 2:31,9.6,9.6,0.8,,
EV016-EV021,CH001,,,6/20/2019 20:32,6/21/2019 0:17,9.6,9.6,36,,
EV016-EV021,CH001,,,6/20/2019 17:42,6/20/2019 19:11,9.6,9.6,14.24,,
EV016-EV021,CH001,,,6/19/2019 22:47,6/19/2019 23:19,9.6,9.6,5.12,,
EV016-EV021,CH001,,,6/19/2019 20:24,6/19/2019 22:46,9.6,9.6,22.72,,
EV016-EV021,CH001,,,6/19/2019 17:49,6/19/2019 19:21,9.6,9.6,14.82,,
EV016-EV021,CH001,,,6/19/2019 13:30,6/19/2019 13:44,9.6,9.6,2.24,,
EV016-EV021,CH001,,,6/19/2019 11:59,6/19/2019 12:26,9.6,9.6,4.32,,
EV016-EV021,CH001,,,6/19/2019 2:28,6/19/2019 2:32,9.6,9.6,0.64,,
EV016-EV021,CH001,,,6/19/2019 1:52,6/19/2019 2:22,9.6,9.6,4.8,,
EV016-EV021,CH001,,,6/18/2019 20:19,6/19/2019 1:51,9.6,9.6,53.12,,
EV016-EV021,CH001,,,6/18/2019 18:39,6/18/2019 19:02,9.6,9.6,3.83,,
EV016-EV021,CH001,,,6/18/2019 17:27,6/18/2019 18:10,9.6,9.6,6.88,,
EV016-EV021,CH001,,,6/18/2019 14:23,6/18/2019 14:39,9.6,9.6,2.56,,
EV016-EV021,CH001,,,6/18/2019 12:59,6/18/2019 13:15,9.6,9.6,2.56,,
EV016-EV021,CH001,,,6/18/2019 11:09,6/18/2019 11:22,9.6,9.6,2.08,,
EV016-EV021,CH001,,,6/18/2019 2:44,6/18/2019 2:48,9.6,9.6,0.64,,
EV016-EV021,CH001,,,6/17/2019 22:58,6/17/2019 23:31,9.6,9.6,5.28,,
EV016-EV021,CH001,,,6/17/2019 20:19,6/17/2019 22:56,9.6,9.6,25.12,,
EV016-EV021,CH001,,,6/17/2019 17:49,6/17/2019 19:16,9.6,9.6,14.04,,
EV016-EV021,CH001,,,6/17/2019 14:26,6/17/2019 14:28,9.6,9.6,0.32,,
EV016-EV021,CH001,,,6/17/2019 12:56,6/17/2019 13:11,9.6,9.6,2.4,,
EV016-EV021,CH001,,,6/17/2019 2:41,6/17/2019 2:44,9.6,9.6,0.48,,
EV016-EV021,CH001,,,6/16/2019 18:22,6/16/2019 18:35,9.6,9.6,2.08,,
EV016-EV021,CH001,,,6/16/2019 16:14,6/16/2019 16:26,9.6,9.6,1.92,,
EV016-EV021,CH001,,,6/16/2019 14:40,6/16/2019 14:54,9.6,9.6,2.24,,
EV016-EV021,CH001,,,6/15/2019 18:28,6/15/2019 18:40,9.6,9.6,1.92,,
EV016-EV021,CH001,,,6/15/2019 16:28,6/15/2019 16:38,9.6,9.6,1.6,,
EV016-EV021,CH001,,,6/15/2019 14:50,6/15/2019 15:24,9.6,9.6,5.44,,
EV016-EV021,CH001,,,6/14/2019 18:56,6/14/2019 19:08,9.6,9.6,1.92,,
EV016-EV021,CH001,,,6/14/2019 16:28,6/14/2019 17:15,9.6,9.6,7.52,,
EV016-EV021,CH001,,,6/14/2019 16:24,6/14/2019 16:26,9.6,9.6,0.32,,
EV016-EV021,CH001,,,6/14/2019 14:53,6/14/2019 16:17,9.6,9.6,13.44,,
EV016-EV021,CH001,,,6/14/2019 12:15,6/14/2019 12:25,9.6,9.6,1.6,,
EV016-EV021,CH001,,,6/14/2019 2:33,6/14/2019 2:38,9.6,9.6,0.8,,
EV016-EV021,CH001,,,6/13/2019 20:29,6/14/2019 0:34,9.6,9.6,39.2,,
EV016-EV021,CH001,,,6/12/2019 20:09,6/12/2019 20:45,9.6,9.6,5.76,,
EV016-EV021,CH001,,,6/12/2019 18:32,6/12/2019 20:05,9.6,9.6,14.88,,
EV016-EV021,CH001,,,6/12/2019 17:30,6/12/2019 18:26,9.6,9.6,9.07,,
EV016-EV021,CH001,,,6/12/2019 14:53,6/12/2019 15:15,9.6,9.6,3.52,,
EV016-EV021,CH001,,,6/12/2019 13:32,6/12/2019 13:54,9.6,9.6,3.52,,
EV016-EV021,CH001,,,6/12/2019 12:09,6/12/2019 12:29,9.6,9.6,3.2,,
EV016-EV021,CH001,,,6/12/2019 10:26,6/12/2019 10:49,9.6,9.6,3.68,,
EV016-EV021,CH001,,,6/12/2019 2:10,6/12/2019 2:13,9.6,9.6,0.48,,
EV016-EV021,CH001,,,6/11/2019 22:49,6/11/2019 23:26,9.6,9.6,5.92,,
EV016-EV021,CH001,,,6/11/2019 20:24,6/11/2019 22:46,9.6,9.6,22.72,,
EV016-EV021,CH001,,,6/11/2019 17:45,6/11/2019 19:07,9.6,9.6,13.12,,
EV016-EV021,CH001,,,6/11/2019 14:08,6/11/2019 14:26,9.6,9.6,2.88,,
EV016-EV021,CH001,,,6/11/2019 12:42,6/11/2019 12:58,9.6,9.6,2.56,,
EV016-EV021,CH001,,,6/11/2019 10:58,6/11/2019 11:20,9.6,9.6,3.52,,
EV016-EV021,CH001,,,6/11/2019 2:33,6/11/2019 2:38,9.6,9.6,0.8,,
EV016-EV021,CH001,,,6/11/2019 0:41,6/11/2019 1:15,9.6,9.6,5.44,,
EV016-EV021,CH001,,,6/10/2019 20:12,6/11/2019 0:40,9.6,9.6,42.88,,
EV016-EV021,CH001,,,6/10/2019 17:59,6/10/2019 19:08,9.6,9.6,11.04,,
EV016-EV021,CH001,,,6/5/2019 19:06,6/5/2019 19:52,9.6,9.6,7.36,,
EV016-EV021,CH001,,,6/5/2019 19:03,6/5/2019 19:04,9.6,9.6,0.16,,
EV016-EV021,CH001,,,6/5/2019 17:04,6/5/2019 19:00,9.6,9.6,18.56,,
EV016-EV021,CH001,,,6/5/2019 15:10,6/5/2019 15:17,9.6,9.6,1.12,,
EV016-EV021,CH001,,,6/5/2019 13:55,6/5/2019 14:11,9.6,9.6,2.56,,
EV016-EV021,CH001,,,6/5/2019 12:30,6/5/2019 12:56,9.6,9.6,4.16,,
EV016-EV021,CH001,,,6/5/2019 9:34,6/5/2019 9:45,9.6,9.6,1.76,,
EV016-EV021,CH001,,,6/5/2019 2:30,6/5/2019 2:33,9.6,9.6,0.48,,
EV016-EV021,CH001,,,6/4/2019 18:51,6/4/2019 19:28,9.6,9.6,5.92,,
EV016-EV021,CH001,,,6/4/2019 18:50,6/4/2019 18:51,9.6,9.6,0.16,,
EV016-EV021,CH001,,,6/4/2019 17:50,6/4/2019 18:46,9.6,9.6,8.96,,
EV016-EV021,CH001,,,6/4/2019 17:03,6/4/2019 17:47,9.6,9.6,7.15,,
EV016-EV021,CH001,,,6/4/2019 11:19,6/4/2019 11:32,9.6,9.6,2.08,,
EV016-EV021,CH001,,,6/4/2019 2:36,6/4/2019 2:39,9.6,9.6,0.48,,
EV016-EV021,CH001,,,6/3/2019 18:53,6/3/2019 19:23,9.6,9.6,4.8,,
EV016-EV021,CH001,,,6/3/2019 17:56,6/3/2019 18:51,9.6,9.6,8.8,,
EV016-EV021,CH001,,,6/3/2019 17:00,6/3/2019 17:50,9.6,9.6,8.12,,
EV016-EV021,CH001,,,5/29/2019 15:45,5/29/2019 16:33,9.6,9.6,7.68,,
EV016-EV021,CH001,,,5/29/2019 2:44,5/29/2019 2:45,9.6,9.6,0.16,,
EV016-EV021,CH001,,,5/29/2019 2:42,5/29/2019 2:43,9.6,9.6,0.18,,
EV016-EV021,CH001,,,5/27/2019 1:39,5/27/2019 1:51,9.6,9.6,1.92,,
EV016-EV021,CH001,,,5/24/2019 16:39,5/24/2019 16:47,9.6,9.6,1.28,,
