Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV064,CH009-CH012,,,04/08/2022 13:32:15,04/08/2022 13:37:39,1.59294620052648,16.233818359375,0.143704544067383,76,77.2,1.2
EV064,CH009-CH012,,,04/19/2022 09:07:18,04/19/2022 09:59:09,0.70747052487145,8.9486474609375,0.611375,54,61.2,7.2
EV064,CH009-CH012,,,04/19/2022 09:59:19,04/19/2022 14:02:31,1.78429304303134,25.2444995117188,7.23279541015625,61.6,96.4,34.8
EV064,CH009-CH012,,,04/19/2022 16:11:42,04/20/2022 05:53:55,2.21648900287469,25.6480004882813,30.374169921875,54,97.2,43.2
EV064,CH009-CH012,,,04/20/2022 09:03:34,04/20/2022 11:43:59,1.11690482992145,17.190830078125,2.98644311523437,54,79.2,25.2
EV064,CH009-CH012,,,04/20/2022 14:26:32,04/21/2022 05:52:38,1.90205308452744,25.6560009765625,29.3583515625,32,97.2,65.2
EV064,CH009-CH012,,,04/21/2022 16:16:02,04/22/2022 05:57:32,1.41510511629476,25.6480004882813,19.3754765625,12.4,97.2,84.8
EV064,CH009-CH012,,,04/22/2022 08:47:57,04/22/2022 13:40:24,1.54877151817875,25.2366479492187,7.54911376953125,52.8,96.4,43.6
EV064,CH009-CH012,,,04/24/2022 08:28:54,04/25/2022 05:03:56,2.52673871299951,25.6480004882813,52.01016015625,81.6,97.2,15.6
EV064,CH009-CH012,,,04/25/2022 09:10:07,04/25/2022 14:04:56,1.45781149915236,25.3701806640625,7.1634658203125,50.4,96.4,46
EV064,CH009-CH012,,,04/25/2022 16:12:33,04/26/2022 05:10:21,2.21443004586026,25.6960009765625,28.706466796875,54.4,97.2,42.8
EV064,CH009-CH012,,,04/26/2022 05:10:38,04/26/2022 05:13:30,2.5586871085413,25.6319995117187,0.122511360168457,97.2,97.2,0
EV064,CH009-CH012,,,04/26/2022 08:41:57,04/26/2022 13:57:51,1.89951797420302,25.4069091796875,10.0012275390625,59.6,96.8,37.2
EV064,CH009-CH012,,,04/26/2022 16:07:04,04/27/2022 05:17:02,2.04592240296255,25.6480004882813,26.937033203125,44.4,97.2,52.8
EV064,CH009-CH012,,,04/27/2022 09:11:40,04/27/2022 11:57:46,1.52376129712562,21.4362841796875,4.218625,61.6,88,26.4
EV064,CH009-CH012,,,04/27/2022 14:19:13,04/27/2022 14:19:59,0.208100876724109,2.09388641357422,0.00267045450210571,47.6,47.6,0
EV064,CH009-CH012,,,04/27/2022 14:20:19,04/27/2022 14:23:09,0.197386309243674,2.09454544067383,0.00935227298736572,47.6,47.6,0
EV064,CH009-CH012,,,04/27/2022 14:39:32,04/27/2022 14:41:03,0.187870797666264,1.88625,0.00475,46.8,46.8,0
EV064,CH009-CH012,,,04/27/2022 14:48:29,04/28/2022 05:22:17,2.07982041686758,25.68,30.2896015625,46.4,97.2,50.8
EV064,CH009-CH012,,,04/28/2022 09:04:52,04/28/2022 13:59:20,1.69975281681742,25.2052270507813,8.3422041015625,57.6,96.4,38.8
EV064,CH009-CH012,,,04/28/2022 16:25:54,04/29/2022 05:28:08,2.21887032601719,25.6480004882813,28.928193359375,56.8,97.2,40.4
EV064,CH009-CH012,,,04/29/2022 09:35:35,04/29/2022 14:04:19,1.72494371118032,25.026318359375,7.72625,60.4,96,35.6
EV064,CH009-CH012,,,05/02/2022 09:08:35,05/02/2022 13:39:29,1.51442373907252,24.2181030273438,6.8380341796875,56,94,38
EV064,CH009-CH012,,,05/02/2022 16:06:24,05/02/2022 16:09:35,0,,0,36,36,0
EV064,CH009-CH012,,,05/03/2022 05:53:20,05/03/2022 13:39:14,1.07753571973278,23.061591796875,8.36736328125,29.2,92,62.8
EV064,CH009-CH012,,,05/03/2022 16:03:53,05/04/2022 05:58:11,2.09061480282074,25.6480004882813,29.0705,48.4,97.2,48.8
EV064,CH009-CH012,,,05/04/2022 09:04:09,05/04/2022 11:33:11,1.49445099568025,19.9981823730469,3.71238647460937,63.6,84.8,21.2
EV064,CH009-CH012,,,05/04/2022 14:01:38,05/05/2022 05:55:55,2.02689450394651,25.7119995117188,32.2373984375,42.4,97.2,54.8
EV064,CH009-CH012,,,05/05/2022 09:03:32,05/05/2022 13:39:41,1.74148530974646,24.9951928710937,8.01561376953125,60.4,96,35.6
EV064,CH009-CH012,,,05/05/2022 16:14:41,05/06/2022 05:59:37,2.16512303864733,25.6560009765625,29.76838671875,52.4,97.2,44.8
EV064,CH009-CH012,,,05/06/2022 09:00:13,05/06/2022 09:03:18,0.626812676058186,7.44727294921875,0.0322159080505371,58.8,58.8,0
EV064,CH009-CH012,,,05/06/2022 09:52:04,05/06/2022 09:55:10,0.620541003692187,7.44727294921875,0.0320681800842285,58.8,58.8,0
EV064,CH009-CH012,,,05/06/2022 13:45:42,05/06/2022 13:48:53,0.453291660948148,5.35272705078125,0.0240568180084228,54.4,54.4,0
EV064,CH009-CH012,,,05/09/2022 05:21:04,05/09/2022 07:08:15,0.817026176230564,12.0026135253906,1.45957958984375,52.4,68,15.6
EV064,CH009-CH012,,,05/09/2022 08:10:54,05/09/2022 08:14:04,0,,0,40,40,0
EV064,CH009-CH012,,,05/09/2022 14:01:56,05/09/2022 19:06:53,0.950933826667418,20.2334545898437,4.83313623046875,40,85.6,45.6
EV064,CH009-CH012,,,05/12/2022 08:59:36,05/12/2022 14:12:23,1.70940995871104,24.9796362304687,8.91161328125,57.2,96,38.8
EV064,CH009-CH012,,,05/12/2022 16:09:01,05/12/2022 16:14:05,0.668843100003726,6.82712524414062,0.056625,56.8,57.2,0.399999999999999
EV064,CH009-CH012,,,05/12/2022 16:14:14,05/13/2022 05:26:56,2.23700875799384,25.6480004882813,29.5551484375,57.2,97.2,40
EV064,CH009-CH012,,,05/13/2022 08:43:00,05/13/2022 14:01:43,2.09653567448299,25.6319995117187,11.1367724609375,67.6,97.2,29.6
EV064,CH009-CH012,,,05/16/2022 08:53:52,05/16/2022 13:48:59,1.81502483873154,25.018544921875,8.9277275390625,60.4,96,35.6
