Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV054,CH009-CH012,,,05/04/2021 08:04:23,05/04/2021 10:05:15,1.68734745122316,20.6975903320313,3.39943188476563,46.8,86.4,39.6
EV054,CH009-CH012,,,05/04/2021 11:37:59,05/04/2021 12:36:49,1.16571139219562,13.4022497558594,1.14305676269531,63.6,71.2,7.6
EV054,CH009-CH012,,,05/06/2021 08:13:58,05/06/2021 10:27:19,0.616811600213353,10.8292272949219,1.37095458984375,46,65.6,19.6
EV054,CH009-CH012,,,05/06/2021 11:38:20,05/06/2021 19:25:45,1.79427222219322,25.5760009765625,13.9778974609375,50.8,96.8,46
EV054,CH009-CH012,,,05/07/2021 08:18:52,05/07/2021 10:28:44,1.94692412373769,23.7698852539062,4.21422705078125,74.8,92.8,18
EV054,CH009-CH012,,,05/07/2021 11:51:38,05/07/2021 13:19:33,1.63784936276942,19.29236328125,2.40022729492188,71.2,83.6,12.4
EV054,CH009-CH012,,,05/07/2021 14:40:19,05/07/2021 23:14:04,1.76730758348383,25.5760009765625,15.1325908203125,14,96.8,82.8
EV054,CH009-CH012,,,05/10/2021 08:20:48,05/10/2021 10:31:23,1.96326363641547,24.0052270507813,4.27298876953125,75.2,93.2,18
EV054,CH009-CH012,,,05/10/2021 11:43:42,05/10/2021 16:37:14,2.25616250354842,25.5760009765625,11.0376708984375,74,96.4,22.4
EV054,CH009-CH012,,,05/11/2021 08:05:39,05/11/2021 09:58:37,1.77409639817351,21.4098193359375,3.3404658203125,72.8,88,15.2
EV054,CH009-CH012,,,05/11/2021 11:43:04,05/11/2021 19:50:25,2.1980658248626,25.5760009765625,17.853818359375,67.2,95.2,28
EV054,CH009-CH012,,,05/12/2021 08:20:23,05/12/2021 08:23:28,2.02489385386847,24.2036352539062,0.104079544067383,94.4,94.4,0
EV054,CH009-CH012,,,05/13/2021 08:07:59,05/13/2021 10:25:34,1.80433060891231,23.3135913085938,4.13789794921875,70,91.6,21.6
EV054,CH009-CH012,,,05/13/2021 14:32:56,05/14/2021 00:25:06,1.45579898288337,25.5760009765625,14.367943359375,36.4,96.8,60.4
EV054,CH009-CH012,,,05/14/2021 08:11:25,05/14/2021 08:35:46,0.825104259314935,9.89061340332031,0.335011352539063,19.2,22.4,3.2
EV054,CH009-CH012,,,05/14/2021 09:09:31,05/14/2021 10:25:35,1.62860390705055,18.8101818847656,2.06472729492187,60.4,82.4,22
EV054,CH009-CH012,,,05/14/2021 14:26:22,05/14/2021 21:52:02,1.72492127782497,25.6160009765625,12.8123525390625,15.6,97.2,81.6
EV054,CH009-CH012,,,05/17/2021 08:50:45,05/17/2021 10:08:54,0.428845601522168,7.06472717285156,0.558681823730469,46,58,12
EV054,CH009-CH012,,,05/17/2021 11:31:53,05/17/2021 11:32:21,0,,0,36.4,36.4,0
EV054,CH009-CH012,,,05/17/2021 11:32:37,05/18/2021 06:00:24,2.06166388892526,25.9134545898437,38.06518359375,36.4,97.2,60.8
EV054,CH009-CH012,,,05/18/2021 08:06:48,05/18/2021 10:04:20,1.68835677688067,20.9392724609375,3.3075908203125,70,86.8,16.8
EV054,CH009-CH012,,,05/18/2021 11:30:48,05/18/2021 17:36:50,2.15503788812644,25.5760009765625,13.1469541015625,68,96.8,28.8
EV054,CH009-CH012,,,05/20/2021 09:06:05,05/20/2021 09:33:21,1.15604657562735,12.4694543457031,0.525375,65.2,69.2,4
EV054,CH009-CH012,,,05/20/2021 12:01:44,05/21/2021 04:15:51,2.10459775679911,25.8973071289062,34.16911328125,44.4,97.2,52.8
EV054,CH009-CH012,,,05/21/2021 09:08:26,05/21/2021 10:09:06,1.50021837242524,17.1695910644531,1.517125,70,79.2,9.2
EV054,CH009-CH012,,,05/24/2021 08:16:00,05/24/2021 10:06:32,1.80157311521098,21.6317041015625,3.31930688476562,73.2,88.4,15.2
EV054,CH009-CH012,,,05/24/2021 11:36:34,05/24/2021 17:40:18,2.14296712404084,25.5760009765625,12.9911708984375,68,96.8,28.8
EV054,CH009-CH012,,,05/25/2021 08:17:46,05/25/2021 08:25:41,1.46859766101403,15.0574548339844,0.193818176269531,73.2,74.8,1.59999999999999
EV054,CH009-CH012,,,05/25/2021 09:27:29,05/25/2021 10:03:54,0.700654341318328,9.413818359375,0.425352264404297,16.4,62.8,46.4
EV054,CH009-CH012,,,05/25/2021 11:55:40,05/25/2021 21:31:20,1.52745189740043,25.5760009765625,14.6550791015625,8.4,96.8,88.4
EV054,CH009-CH012,,,05/26/2021 08:23:02,05/26/2021 10:31:57,2.53306114454917,25.6480004882813,5.44286376953125,94.8,97.2,2.40000000000001
EV054,CH009-CH012,,,05/27/2021 07:47:48,05/27/2021 10:05:39,1.81742691956115,22.8143969726563,4.17573876953125,71.2,90.8,19.6
EV054,CH009-CH012,,,05/27/2021 11:53:03,05/27/2021 18:14:48,2.14230313111329,25.5839990234375,13.630431640625,68,96.8,28.8
EV054,CH009-CH012,,,05/28/2021 07:49:11,05/28/2021 10:11:13,1.55107284667097,20.4687268066406,3.671875,65.2,86,20.8
EV054,CH009-CH012,,,05/28/2021 11:48:25,05/28/2021 13:14:38,1.34524861109407,16.2237731933594,1.93328405761719,65.6,77.2,11.6
EV054,CH009-CH012,,,05/28/2021 14:36:15,05/28/2021 23:40:57,1.63009187132508,25.5760009765625,14.7985458984375,33.2,96.8,63.6
EV054,CH009-CH012,,,06/01/2021 07:59:16,06/01/2021 08:18:46,1.38802613882104,14.5778869628906,0.451465911865234,70.8,73.6,2.80000000000001
EV054,CH009-CH012,,,06/01/2021 08:53:33,06/01/2021 10:10:15,1.6791262348096,19.29236328125,2.14682958984375,73.2,83.6,10.4
EV054,CH009-CH012,,,06/01/2021 11:58:33,06/01/2021 20:41:00,1.8269919940585,22.12291015625,15.908556640625,57.6,87.6,30
EV054,CH009-CH012,,,06/02/2021 07:35:32,06/02/2021 08:04:04,2.14902754783297,22.350908203125,1.02227270507813,86.4,90,3.59999999999999
EV054,CH009-CH012,,,06/02/2021 08:33:09,06/02/2021 09:07:36,2.02202160729373,22.1156372070312,1.16147729492188,30.8,89.6,58.8
EV054,CH009-CH012,,,06/02/2021 09:24:11,06/02/2021 10:07:02,2.33873310170982,24.6960009765625,1.67075,88.8,94.8,6
EV054,CH009-CH012,,,06/02/2021 10:07:29,06/02/2021 15:51:13,2.5485250984538,25.8892260742188,14.60026171875,94.8,97.2,2.40000000000001
EV054,CH009-CH012,,,06/03/2021 07:55:08,06/03/2021 09:37:58,1.7921885106228,21.3965795898437,3.0719091796875,73.6,88,14.4
EV054,CH009-CH012,,,09/13/2021 14:54:12,09/13/2021 15:47:49,0,,0,8.8,17.2,8.4
EV054,CH009-CH012,,,09/14/2021 07:41:34,09/14/2021 09:46:10,,,,21.6,42,20.4
EV054,CH009-CH012,,,09/14/2021 09:53:08,09/14/2021 12:57:25,0.612303215155766,12.7125793457031,1.88069323730469,42,69.6,27.6
EV054,CH009-CH012,,,09/14/2021 13:09:07,09/14/2021 15:50:58,1.82820307178449,23.7551928710938,4.93173876953125,69.6,92.8,23.2
EV054,CH009-CH012,,,09/15/2021 07:24:05,09/15/2021 08:59:27,2.4413787918083,25.4227612304688,3.88076147460938,88.8,96.8,8
EV054,CH009-CH012,,,11/09/2021 10:54:09,11/09/2021 13:34:22,0.0258251551618188,2.59039764404297,0.0689659118652344,22.4,48.4,26
EV054,CH009-CH012,,,11/09/2021 15:18:57,11/10/2021 06:25:14,2.18360497749281,25.856943359375,32.9828515625,50.8,98,47.2
EV054,CH009-CH012,,,11/10/2021 08:09:43,11/10/2021 09:42:52,1.81506311308522,21.4164306640625,2.8179091796875,74,88,14
EV054,CH009-CH012,,,11/10/2021 09:43:01,11/10/2021 11:29:14,2.43091957670746,25.6160009765625,4.30395458984375,88,97.2,9.2
EV054,CH009-CH012,,,11/10/2021 13:31:58,11/10/2021 23:47:13,2.45918384248851,25.8488647460937,25.216919921875,75.6,98,22.4
EV054,CH009-CH012,,,11/12/2021 08:22:07,11/12/2021 08:26:46,0.146020123191112,1.62909088134766,0.0113181819915771,46.4,46.4,0
EV054,CH009-CH012,,,11/12/2021 13:34:03,11/12/2021 13:38:36,0.0831525152667193,0.930909118652344,0.00630681800842285,44.8,44.8,0
EV054,CH009-CH012,,,11/12/2021 13:50:32,11/12/2021 15:17:29,0.445612573226166,7.77359069824219,0.645772705078125,45.6,59.2,13.6
EV054,CH009-CH012,,,11/15/2021 08:30:59,11/15/2021 09:19:08,0.652316048705184,8.24218200683594,0.523511352539062,52.8,60.4,7.59999999999999
EV054,CH009-CH012,,,11/09/2021 10:54:09,11/09/2021 13:34:22,0.0258251551618188,2.59039764404297,0.0689659118652344,22.4,48.4,26
EV054,CH009-CH012,,,11/09/2021 15:18:57,11/10/2021 06:25:14,2.18360497749281,25.856943359375,32.9828515625,50.8,98,47.2
EV054,CH009-CH012,,,11/10/2021 08:09:43,11/10/2021 09:42:52,1.81506311308522,21.4164306640625,2.8179091796875,74,88,14
EV054,CH009-CH012,,,11/10/2021 09:43:01,11/10/2021 11:29:14,2.43091957670746,25.6160009765625,4.30395458984375,88,97.2,9.2
EV054,CH009-CH012,,,11/10/2021 13:31:58,11/10/2021 23:47:13,2.45918384248851,25.8488647460937,25.216919921875,75.6,98,22.4
EV054,CH009-CH012,,,11/12/2021 08:22:07,11/12/2021 08:26:46,0.146020123191112,1.62909088134766,0.0113181819915771,46.4,46.4,0
EV054,CH009-CH012,,,11/12/2021 13:34:03,11/12/2021 13:38:36,0.0831525152667193,0.930909118652344,0.00630681800842285,44.8,44.8,0
EV054,CH009-CH012,,,11/12/2021 13:50:32,11/12/2021 15:17:29,0.445612573226166,7.77359069824219,0.645772705078125,45.6,59.2,13.6
EV054,CH009-CH012,,,11/15/2021 08:30:59,11/15/2021 09:19:08,0.652316048705184,8.24218200683594,0.523511352539062,52.8,60.4,7.59999999999999
EV054,CH009-CH012,,,01/31/2022 14:56:31,01/31/2022 15:33:57,0,,0,3.6,9.6,6
EV054,CH009-CH012,,,02/07/2022 10:28:18,02/07/2022 15:51:14,0.108795149942732,7.06254516601563,0.585579528808594,6.4,58,51.6
EV054,CH009-CH012,,,02/08/2022 09:24:20,02/08/2022 10:57:32,1.62842784251903,19.7629089355469,2.52986352539062,70.8,84.4,13.6
EV054,CH009-CH012,,,02/08/2022 10:58:06,02/08/2022 12:26:29,2.26899913360514,25.2366479492187,3.34239770507812,84.4,96.4,12
EV054,CH009-CH012,,,03/04/2022 05:35:18,03/04/2022 05:37:17,0.07478997012943,2.829375,0.00248863625526428,48.8,48.8,0
EV054,CH009-CH012,,,03/04/2022 05:37:37,03/04/2022 12:17:41,1.53680339203065,25.8488647460937,10.247318359375,48.8,98,49.2
EV054,CH009-CH012,,,03/08/2022 08:18:40,03/08/2022 08:19:02,2.48662054128704,25.1741821289062,0.015875,96,96,0
EV054,CH009-CH012,,,03/08/2022 08:19:08,03/08/2022 09:02:32,2.51814838902453,25.6239990234375,1.82148864746094,96,97.2,1.2
EV054,CH009-CH012,,,03/24/2022 08:07:33,03/24/2022 13:19:28,2.26369593425192,25.8488647460937,11.7683408203125,72,98,26
EV054,CH009-CH012,,,03/24/2022 15:39:46,03/25/2022 05:03:52,2.48281498181763,25.8488647460937,33.27413671875,74.4,98,23.6
EV054,CH009-CH012,,,03/25/2022 08:07:36,03/25/2022 13:10:52,2.11573526869618,25.8488647460937,10.69413671875,66.8,98,31.2
EV054,CH009-CH012,,,03/29/2022 08:07:41,03/29/2022 13:44:13,2.01855681698536,25.856943359375,11.3219208984375,62.4,98,35.6
EV054,CH009-CH012,,,03/29/2022 15:39:30,03/30/2022 05:00:32,2.49982714736898,25.856943359375,33.37476171875,76,98,22
EV054,CH009-CH012,,,03/30/2022 08:10:31,03/30/2022 11:33:56,1.83071082713416,25.2209423828125,6.20688623046875,65.2,96.4,31.2
EV054,CH009-CH012,,,03/31/2022 05:16:11,03/31/2022 06:25:13,1.52693979794393,17.9028295898438,1.757,69.6,80.4,10.8
EV054,CH009-CH012,,,03/31/2022 08:13:59,03/31/2022 08:14:58,0.447086321469504,4.47709075927734,0.00734090900421143,52.4,52.4,0
EV054,CH009-CH012,,,04/04/2022 09:29:45,04/05/2022 05:17:01,2.57751153022076,25.856943359375,51.0037265625,92,98,6
EV054,CH009-CH012,,,04/05/2022 09:11:40,04/05/2022 13:15:55,2.00784842821553,25.4148291015625,8.17367041015625,67.6,96.8,29.2
EV054,CH009-CH012,,,04/05/2022 15:37:26,04/06/2022 05:04:56,2.48955963708593,25.856943359375,33.50563671875,75.6,98,22.4
EV054,CH009-CH012,,,04/06/2022 08:06:32,04/06/2022 08:27:28,1.38082753559764,14.6004321289063,0.481931823730469,70,73.6,3.60000000000001
EV054,CH009-CH012,,,04/06/2022 13:37:13,04/07/2022 05:21:37,2.24679268252373,25.856943359375,35.36458984375,52,97.6,45.6
EV054,CH009-CH012,,,04/07/2022 13:15:14,04/07/2022 13:42:47,1.6768325643468,17.6509094238281,0.770034118652344,76,80,4
EV054,CH009-CH012,,,04/07/2022 16:10:40,04/08/2022 05:16:52,1.71697875026452,25.856943359375,22.498283203125,30,98,68
EV054,CH009-CH012,,,04/08/2022 08:41:41,04/08/2022 08:45:00,0.631361818809495,6.36021606445312,0.0350340919494629,56,56.4,0.399999999999984
EV054,CH009-CH012,,,04/08/2022 08:45:08,04/08/2022 13:09:08,1.59787888831021,25.1741821289062,7.031,56.4,96,39.6
EV054,CH009-CH012,,,04/19/2022 08:02:22,04/19/2022 08:35:08,1.38525806036067,15.0667614746094,0.756681823730469,69.6,74.8,5.19999999999999
EV054,CH009-CH012,,,04/19/2022 09:59:38,04/19/2022 10:00:09,1.46980320898528,14.8267614746094,0.0128636360168457,74,74,0
EV054,CH009-CH012,,,04/19/2022 10:00:38,04/19/2022 13:48:40,2.19157428551131,25.8488647460937,8.32938671875,74,98,24
EV054,CH009-CH012,,,04/19/2022 15:37:26,04/20/2022 05:05:19,2.47222929087088,25.856943359375,33.287921875,76,98,22
EV054,CH009-CH012,,,04/20/2022 08:14:06,04/20/2022 08:14:27,1.16705637329568,11.7745458984375,0.00704545450210571,67.6,67.6,0
EV054,CH009-CH012,,,04/20/2022 08:14:56,04/20/2022 11:37:19,1.90850557574311,25.4465454101563,6.437931640625,67.6,96.8,29.2
EV054,CH009-CH012,,,04/20/2022 13:37:20,04/21/2022 05:02:18,2.45588470755808,25.8488647460937,37.860203125,72,97.2,25.2
EV054,CH009-CH012,,,04/21/2022 08:12:29,04/21/2022 12:30:54,2.11420231086011,25.8488647460937,9.1062041015625,69.6,98,28.4
EV054,CH009-CH012,,,04/21/2022 15:28:06,04/22/2022 05:20:10,2.11758309023798,25.8730908203125,29.36626171875,48.8,98,49.2
EV054,CH009-CH012,,,04/22/2022 08:13:21,04/22/2022 13:40:26,2.10656852889539,25.8488647460937,11.4842041015625,65.6,98,32.4
EV054,CH009-CH012,,,04/24/2022 12:07:47,04/25/2022 05:31:34,2.07008339167174,25.8488647460937,36.01225,47.6,98,50.4
EV054,CH009-CH012,,,04/25/2022 08:07:05,04/25/2022 14:02:20,2.31854134771388,25.856943359375,13.72826171875,72.8,98,25.2
EV054,CH009-CH012,,,04/25/2022 16:33:37,04/26/2022 05:06:15,2.13166280484305,25.8973071289062,26.73936328125,50.4,98,47.6
EV054,CH009-CH012,,,04/26/2022 08:17:11,04/26/2022 13:21:08,2.28190090120224,25.8488647460937,11.5602158203125,73.6,98,24.4
EV054,CH009-CH012,,,04/26/2022 15:20:22,04/27/2022 05:06:51,2.52305442384899,25.856943359375,34.75473828125,80,98,18
EV054,CH009-CH012,,,04/27/2022 08:07:52,04/27/2022 11:59:18,2.2272304583929,25.8488647460937,8.5910341796875,74.4,98,23.6
EV054,CH009-CH012,,,04/27/2022 13:38:00,04/27/2022 13:46:49,1.50965291983386,15.3021813964844,0.222090911865234,74,75.2,1.2
EV054,CH009-CH012,,,04/27/2022 13:53:36,04/28/2022 04:56:51,2.49773357438899,25.8488647460937,37.60191015625,75.2,98,22.8
EV054,CH009-CH012,,,04/28/2022 08:19:51,04/28/2022 10:24:42,1.44789943792887,18.5922839355469,3.01285229492188,64.4,82,17.6
EV054,CH009-CH012,,,04/28/2022 15:51:34,04/28/2022 15:56:08,0.622487786336279,6.98181823730469,0.0473863639831543,58,58,0
EV054,CH009-CH012,,,04/29/2022 08:13:09,04/29/2022 08:17:50,0,,0,29.6,29.6,0
EV054,CH009-CH012,,,04/29/2022 13:23:42,04/29/2022 13:28:17,0,,0,27.2,27.2,0
EV054,CH009-CH012,,,04/29/2022 16:52:42,04/29/2022 16:53:55,0,,0,27.6,27.6,0
EV054,CH009-CH012,,,04/29/2022 17:01:10,04/29/2022 17:05:49,0,,0,26.8,26.8,0
EV054,CH009-CH012,,,05/02/2022 05:11:46,05/02/2022 05:16:25,0,,0,26.8,26.8,0
EV054,CH009-CH012,,,05/02/2022 06:06:32,05/02/2022 06:11:10,0,,0,26.8,26.8,0
EV054,CH009-CH012,,,05/03/2022 13:38:59,05/03/2022 13:43:34,0,,0,26.8,26.8,0
EV054,CH009-CH012,,,05/04/2022 11:25:18,05/04/2022 11:29:51,0,,0,27.2,27.2,0
EV054,CH009-CH012,,,05/05/2022 07:43:54,05/05/2022 07:48:34,0,,0,26.4,26.4,0
EV054,CH009-CH012,,,05/05/2022 08:01:39,05/05/2022 08:02:29,0,,0,26.4,26.4,0
EV054,CH009-CH012,,,05/05/2022 08:02:43,05/05/2022 08:03:29,0,,0,26.4,26.4,0
