Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC
EV026,CH007-CH008,,,8/2/2018 16:14,8/2/2018 16:19,272.11,364.44,23.525,58.5,91
EV026,CH007-CH008,,,8/2/2018 15:00,8/2/2018 15:07,316.275,365.66,25.791,63,100
EV026,CH007-CH008,,,8/2/2018 14:00,8/2/2018 14:06,319.31,350.24,29.54,56.5,95.5
EV026,CH007-CH008,,,8/2/2018 12:59,8/2/2018 13:04,311.686,354.04,22.772,66.5,99
EV026,CH007-CH008,,,8/2/2018 11:56,8/2/2018 12:03,322.868,366.08,26.937,62.5,100
EV026,CH007-CH008,,,8/2/2018 10:56,8/2/2018 11:04,328.097,353.62,35.131,52.5,99.5
EV026,CH007-CH008,,,8/2/2018 10:10,8/2/2018 10:12,297.642,347.72,7.928,60.5,73
EV026,CH007-CH008,,,8/2/2018 8:54,8/2/2018 8:58,297.739,352.1,20.077,73,100
EV026,CH007-CH008,,,8/2/2018 7:56,8/2/2018 8:02,298.113,357.28,23.886,66,100
EV026,CH007-CH008,,,8/2/2018 6:57,8/2/2018 7:01,294.789,341.04,18.186,76,100
EV026,CH007-CH008,,,8/2/2018 6:08,8/2/2018 6:14,311.674,372.46,30.3,57,97.5
EV026,CH007-CH008,,,8/1/2018 18:03,8/1/2018 18:09,287.932,356.38,28.239,58.5,97
EV026,CH007-CH008,,,8/1/2018 17:00,8/1/2018 17:07,256.535,346.86,25.362,64,100
EV026,CH007-CH008,,,8/1/2018 16:05,8/1/2018 16:12,255.798,370.28,25.998,63,99.5
EV026,CH007-CH008,,,8/1/2018 14:54,8/1/2018 15:03,223.379,353.24,32.316,56.5,100
EV026,CH007-CH008,,,8/1/2018 13:55,8/1/2018 14:00,300.97,357.92,16.289,71.5,96.5
EV026,CH007-CH008,,,8/1/2018 12:59,8/1/2018 13:06,295.214,360.46,26.564,62.5,100
EV026,CH007-CH008,,,8/1/2018 11:53,8/1/2018 12:01,23.561,134.9,32.611,55.5,98.5
EV026,CH007-CH008,,,8/1/2018 10:57,8/1/2018 11:00,163.319,266.78,14.461,63.5,84
EV026,CH007-CH008,,,8/1/2018 9:54,8/1/2018 9:59,331.512,371.6,22.945,67,100
EV026,CH007-CH008,,,8/1/2018 8:55,8/1/2018 9:00,280.039,372.64,19.561,74,100
EV026,CH007-CH008,,,8/1/2018 7:56,8/1/2018 8:01,298.612,354.48,20.025,73.5,100
EV026,CH007-CH008,,,8/1/2018 6:54,8/1/2018 6:59,341.789,377.24,21.453,72,100
EV026,CH007-CH008,,,8/1/2018 6:06,8/1/2018 6:15,148.489,260.7,36.364,51,99.5
EV026,CH007-CH008,,,7/30/2018 18:58,7/30/2018 19:35,23.074,43.14,28.261,57,100
EV026,CH007-CH008,,,7/27/2018 17:56,7/27/2018 18:02,310.723,349.04,25.543,62.5,97.5
EV026,CH007-CH008,,,7/27/2018 16:58,7/27/2018 17:05,271.102,363.52,26.335,62.5,100
EV026,CH007-CH008,,,7/27/2018 15:59,7/27/2018 16:06,304.023,347.26,27.662,60,98.5
EV026,CH007-CH008,,,7/27/2018 14:54,7/27/2018 15:01,335.458,367.36,27.454,61.5,100
EV026,CH007-CH008,,,7/27/2018 14:05,7/27/2018 14:11,234.422,329.36,23.519,65.5,99
EV026,CH007-CH008,,,7/27/2018 12:53,7/27/2018 12:58,289.365,354.44,19.974,73.5,100
EV026,CH007-CH008,,,7/27/2018 11:58,7/27/2018 12:07,335.441,372.74,30.34,58.5,100
EV026,CH007-CH008,,,7/27/2018 11:01,7/27/2018 11:05,296.016,357.52,19.37,65.5,93
EV026,CH007-CH008,,,7/27/2018 9:59,7/27/2018 10:04,301.886,339.18,20.691,72.5,100
EV026,CH007-CH008,,,7/27/2018 8:59,7/27/2018 9:04,258.739,345.52,22.528,67.5,100
EV026,CH007-CH008,,,7/27/2018 7:59,7/27/2018 8:04,228.539,346.84,19.551,74,100
EV026,CH007-CH008,,,7/27/2018 6:53,7/27/2018 6:59,256.447,361.54,23.764,66.5,100
EV026,CH007-CH008,,,7/27/2018 6:07,7/27/2018 6:13,-3.588,-3.36,27.501,56,91.5
EV026,CH007-CH008,,,7/25/2018 18:02,7/25/2018 18:10,312.062,349.68,29.017,59.5,100
EV026,CH007-CH008,,,7/25/2018 17:01,7/25/2018 17:08,275.762,339.8,25.194,64,100
EV026,CH007-CH008,,,7/25/2018 15:59,7/25/2018 16:07,212.546,371.98,27.717,61,100
EV026,CH007-CH008,,,7/25/2018 14:54,7/25/2018 15:01,202.618,274.46,24.609,65,100
EV026,CH007-CH008,,,7/25/2018 13:58,7/25/2018 14:04,275.801,330.68,24.702,65,100
EV026,CH007-CH008,,,7/25/2018 12:55,7/25/2018 13:02,302.554,372.9,27.198,61.5,100
EV026,CH007-CH008,,,7/25/2018 12:01,7/25/2018 12:06,275.491,365.8,25.309,62.5,97.5
EV026,CH007-CH008,,,7/25/2018 10:56,7/25/2018 11:02,196.701,265.16,24.664,64,98.5
EV026,CH007-CH008,,,7/25/2018 9:57,7/25/2018 10:02,237.788,332.9,21.508,67.5,98.5
EV026,CH007-CH008,,,7/25/2018 8:59,7/25/2018 9:06,210.594,269.88,23.065,66.5,100
EV026,CH007-CH008,,,7/25/2018 7:56,7/25/2018 8:02,249.685,298.9,21.085,72,100
EV026,CH007-CH008,,,7/25/2018 6:58,7/25/2018 7:04,165.874,192.2,19.931,73.5,100
EV026,CH007-CH008,,,7/25/2018 6:09,7/25/2018 6:17,200.262,232.26,31.062,56,96.5
EV026,CH007-CH008,,,7/24/2018 18:09,7/24/2018 18:16,316.127,350.68,27.352,61.5,100
EV026,CH007-CH008,,,7/24/2018 16:57,7/24/2018 17:03,286.126,374.96,26.573,62.5,100
EV026,CH007-CH008,,,7/24/2018 15:59,7/24/2018 16:04,190.045,341.68,24.348,63,99
EV026,CH007-CH008,,,7/24/2018 15:03,7/24/2018 15:09,212.201,349,24.221,65,100
EV026,CH007-CH008,,,7/24/2018 14:04,7/24/2018 14:09,296.073,372.9,25.965,60,99
EV026,CH007-CH008,,,7/24/2018 13:03,7/24/2018 13:07,316.279,352.4,21.011,71.5,98.5
EV026,CH007-CH008,,,7/24/2018 12:07,7/24/2018 12:13,271.25,344.06,24.54,65,99
EV026,CH007-CH008,,,7/24/2018 11:02,7/24/2018 11:07,272.263,339.72,22.83,67,100
EV026,CH007-CH008,,,7/24/2018 10:00,7/24/2018 10:05,305.421,362.52,21.17,72,100
EV026,CH007-CH008,,,7/24/2018 8:57,7/24/2018 9:02,270.938,357.18,20.652,72.5,100
EV026,CH007-CH008,,,7/24/2018 7:57,7/24/2018 8:01,301.154,355.46,14.984,79.5,100
EV026,CH007-CH008,,,7/24/2018 6:59,7/24/2018 7:06,263.774,344.1,28.675,60.5,100
EV026,CH007-CH008,,,7/24/2018 6:10,7/24/2018 6:17,307.465,344.34,36.725,43.5,92
EV026,CH007-CH008,,,7/23/2018 18:06,7/23/2018 18:12,218.787,341.86,24.624,64.5,100
EV026,CH007-CH008,,,7/23/2018 17:04,7/23/2018 17:10,251.646,364.96,25.584,63.5,100
EV026,CH007-CH008,,,7/23/2018 16:08,7/23/2018 16:13,323.134,349.5,26.751,59,95
EV026,CH007-CH008,,,7/23/2018 14:57,7/23/2018 15:04,324.33,354.36,25.136,64,100
EV026,CH007-CH008,,,7/23/2018 14:01,7/23/2018 14:06,318.768,351.96,25.06,61,95.5
EV026,CH007-CH008,,,7/23/2018 13:00,7/23/2018 13:05,317.548,363.94,23.571,65,98
EV026,CH007-CH008,,,7/23/2018 12:01,7/23/2018 12:07,28.668,163.02,25.302,62.5,98
EV026,CH007-CH008,,,7/23/2018 11:05,7/23/2018 11:11,266.437,343.28,21.671,71.5,100
EV026,CH007-CH008,,,7/23/2018 10:02,7/23/2018 10:08,318.624,354.04,23.905,65.5,99
EV026,CH007-CH008,,,7/23/2018 9:00,7/23/2018 9:05,227.876,347.42,21.229,71.5,100
EV026,CH007-CH008,,,7/23/2018 7:59,7/23/2018 8:04,257.005,338.76,19.425,74,100
EV026,CH007-CH008,,,7/23/2018 6:59,7/23/2018 7:07,273.598,317.82,33.319,56,100
EV026,CH007-CH008,,,7/23/2018 6:11,7/23/2018 6:18,246.24,329.68,31.916,42,84.5
EV026,CH007-CH008,,,7/20/2018 18:08,7/20/2018 18:14,253.671,362.88,28.241,55,96
EV026,CH007-CH008,,,7/20/2018 17:03,7/20/2018 17:09,327.249,364.92,24.324,59.5,97.5
EV026,CH007-CH008,,,7/20/2018 16:04,7/20/2018 16:10,268.918,354.4,21.058,72,99
EV026,CH007-CH008,,,7/20/2018 15:00,7/20/2018 15:08,298.593,324.22,30.966,57.5,99.5
EV026,CH007-CH008,,,7/20/2018 13:57,7/20/2018 14:03,216.303,365.12,20.995,72,99.5
EV026,CH007-CH008,,,7/20/2018 12:58,7/20/2018 13:06,241.823,361.94,30.9,58,100
EV026,CH007-CH008,,,7/20/2018 12:02,7/20/2018 12:06,318.288,339.34,22.33,60,90.5
EV026,CH007-CH008,,,7/20/2018 10:54,7/20/2018 10:59,250.189,340.46,19.967,73.5,100
EV026,CH007-CH008,,,7/20/2018 9:59,7/20/2018 10:06,225.126,342.06,23.93,65.5,100
EV026,CH007-CH008,,,7/20/2018 8:53,7/20/2018 8:58,304.396,359.48,22.835,67,100
EV026,CH007-CH008,,,7/20/2018 7:54,7/20/2018 7:57,305.4,354.64,16.304,78,100
EV026,CH007-CH008,,,7/20/2018 6:51,7/20/2018 6:59,339.718,370.62,32.5,56.5,100
EV026,CH007-CH008,,,7/20/2018 6:07,7/20/2018 6:13,257.557,303.04,24.734,51,84
EV026,CH007-CH008,,,7/19/2018 18:18,7/19/2018 18:25,306.96,353.66,27.991,61,100
EV026,CH007-CH008,,,7/19/2018 17:14,7/19/2018 17:20,272.119,348.9,24.965,63.5,98.5
EV026,CH007-CH008,,,7/19/2018 16:11,7/19/2018 16:18,332.816,364.24,28.07,60,99
EV026,CH007-CH008,,,7/19/2018 15:09,7/19/2018 15:15,234.956,346.32,24.253,65,99
EV026,CH007-CH008,,,7/19/2018 14:13,7/19/2018 14:19,316.888,356.86,25.322,63.5,99
EV026,CH007-CH008,,,7/19/2018 12:58,7/19/2018 13:06,-7.465,22.88,33.56,55,100
EV026,CH007-CH008,,,7/19/2018 12:05,7/19/2018 12:09,314.72,352.52,19.261,57,83
EV026,CH007-CH008,,,7/19/2018 10:59,7/19/2018 11:04,293.397,348.56,21.174,72,100
EV026,CH007-CH008,,,7/19/2018 9:59,7/19/2018 10:06,329.817,359.26,25.042,64.5,100
EV026,CH007-CH008,,,7/19/2018 8:54,7/19/2018 8:59,271.879,358.1,18.964,74.5,100
EV026,CH007-CH008,,,7/19/2018 7:53,7/19/2018 8:01,326.874,356.7,29.874,59.5,100
EV026,CH007-CH008,,,7/19/2018 6:58,7/19/2018 7:02,307.923,353.08,21.542,58.5,87.5
EV026,CH007-CH008,,,7/19/2018 6:08,7/19/2018 6:15,324.203,368.94,39.77,40,92.5
EV026,CH007-CH008,,,7/18/2018 18:06,7/18/2018 18:12,312.027,343.36,28.891,56.5,94.5
EV026,CH007-CH008,,,7/18/2018 17:08,7/18/2018 17:14,330.394,354.6,24.49,59,96
EV026,CH007-CH008,,,7/18/2018 16:16,7/18/2018 16:21,295.684,346.1,18.895,75,99.5
EV026,CH007-CH008,,,7/17/2018 18:39,7/17/2018 18:44,231.396,288.6,17.62,75,98.5
EV026,CH007-CH008,,,7/17/2018 18:04,7/17/2018 18:10,230.4,357.44,18.719,71,97.5
EV026,CH007-CH008,,,7/17/2018 17:02,7/17/2018 17:09,292.262,359.94,28.301,60,100
EV026,CH007-CH008,,,7/17/2018 16:00,7/17/2018 16:06,294.437,351.46,26.116,62.5,100
EV026,CH007-CH008,,,7/17/2018 15:00,7/17/2018 15:06,252.359,344.6,24.206,65,100
EV026,CH007-CH008,,,7/17/2018 13:59,7/17/2018 14:05,325.25,358.5,26.534,62.5,100
EV026,CH007-CH008,,,7/17/2018 12:58,7/17/2018 13:03,310.548,345.42,24.604,64,98.5
EV026,CH007-CH008,,,7/17/2018 12:04,7/17/2018 12:09,315.089,350.74,22.565,67,99
EV026,CH007-CH008,,,7/17/2018 11:01,7/17/2018 11:08,153.691,260.1,24.124,65.5,100
EV026,CH007-CH008,,,7/17/2018 9:57,7/17/2018 10:02,286.102,352.86,20.803,72.5,100
EV026,CH007-CH008,,,7/17/2018 9:00,7/17/2018 9:05,231.434,351.88,19.89,73.5,100
EV026,CH007-CH008,,,7/17/2018 8:00,7/17/2018 8:05,310.82,348.72,19.888,73.5,100
EV026,CH007-CH008,,,7/17/2018 6:57,7/17/2018 7:01,249.053,372.9,17.945,76,100
EV026,CH007-CH008,,,7/17/2018 6:09,7/17/2018 6:16,309.339,353.54,35.88,51.5,100
EV026,CH007-CH008,,,7/13/2018 18:40,7/13/2018 18:44,293.044,347.02,17.771,76,100
EV026,CH007-CH008,,,7/13/2018 18:10,7/13/2018 18:14,315.467,337.32,21.79,57.5,87.5
EV026,CH007-CH008,,,7/13/2018 16:56,7/13/2018 17:02,243.032,363.34,22.388,67.5,100
EV026,CH007-CH008,,,7/13/2018 15:59,7/13/2018 16:05,236.181,364.46,23.785,65.5,100
EV026,CH007-CH008,,,7/13/2018 15:01,7/13/2018 15:07,304.993,354.54,28.289,57,95
EV026,CH007-CH008,,,7/13/2018 14:01,7/13/2018 14:05,321.72,360.64,22.725,60,96
EV026,CH007-CH008,,,7/13/2018 12:52,7/13/2018 12:57,254.077,364.48,22.709,67,100
EV026,CH007-CH008,,,7/13/2018 11:56,7/13/2018 12:01,307.481,347.46,19.936,73.5,100
EV026,CH007-CH008,,,7/13/2018 10:55,7/13/2018 11:02,302.879,369.26,26.239,63,100
EV026,CH007-CH008,,,7/13/2018 9:58,7/13/2018 10:03,304.979,351.18,21.654,71,100
EV026,CH007-CH008,,,7/13/2018 8:57,7/13/2018 9:02,312.435,371.12,22.783,67,100
EV026,CH007-CH008,,,7/13/2018 7:55,7/13/2018 8:00,326.795,358.7,20.541,72.5,100
EV026,CH007-CH008,,,7/13/2018 6:55,7/13/2018 7:00,304.665,369.94,24.832,63.5,97.5
EV026,CH007-CH008,,,7/13/2018 6:09,7/13/2018 6:16,306.448,354,35.089,52,98.5
EV026,CH007-CH008,,,7/11/2018 18:45,7/11/2018 18:52,268.154,369.46,25.171,64,100
EV026,CH007-CH008,,,7/11/2018 17:42,7/11/2018 17:51,323.092,356.86,33.724,55,100
EV026,CH007-CH008,,,7/11/2018 16:18,7/11/2018 16:24,290.995,347.7,24.648,64.5,100
EV026,CH007-CH008,,,7/11/2018 15:19,7/11/2018 15:25,306.085,335.76,20.71,72.5,100
EV026,CH007-CH008,,,7/11/2018 14:20,7/11/2018 14:27,324.999,366.4,29.055,59.5,100
EV026,CH007-CH008,,,7/11/2018 13:03,7/11/2018 13:09,304.754,349.06,20.69,72.5,100
EV026,CH007-CH008,,,7/11/2018 11:57,7/11/2018 12:05,315.32,348.84,32.067,57,100
EV026,CH007-CH008,,,7/11/2018 11:07,7/11/2018 11:10,138.781,344.12,14.717,67.5,92
EV026,CH007-CH008,,,7/11/2018 10:03,7/11/2018 10:10,255.087,345.02,24.048,65.5,100
EV026,CH007-CH008,,,7/11/2018 9:01,7/11/2018 9:06,290.565,355.7,19.305,74,100
EV026,CH007-CH008,,,7/11/2018 8:00,7/11/2018 8:08,266.002,360.9,27.442,62,100
EV026,CH007-CH008,,,7/11/2018 7:01,7/11/2018 7:06,289.902,345.2,25.668,56,89
EV026,CH007-CH008,,,7/11/2018 6:10,7/11/2018 6:15,266.083,339.18,24.896,53.5,86.5
EV026,CH007-CH008,,,7/9/2018 13:01,7/9/2018 13:09,294.026,345.8,29.394,59.5,99
EV026,CH007-CH008,,,7/9/2018 12:00,7/9/2018 12:08,292.006,343.54,34.502,53.5,99.5
EV026,CH007-CH008,,,7/9/2018 11:07,7/9/2018 11:09,276.444,344.02,11.476,65,82.5
EV026,CH007-CH008,,,7/9/2018 10:04,7/9/2018 10:11,331.212,358.94,27.752,61,100
EV026,CH007-CH008,,,7/9/2018 8:55,7/9/2018 9:00,258.033,366.82,21.527,71,100
EV026,CH007-CH008,,,7/9/2018 7:57,7/9/2018 8:02,317.694,362.6,19.313,74,99.5
EV026,CH007-CH008,,,7/9/2018 7:01,7/9/2018 7:08,228.256,367.36,27.548,61.5,100
EV026,CH007-CH008,,,7/9/2018 6:08,7/9/2018 6:17,243.159,339.32,36.524,51,99.5
EV026,CH007-CH008,,,6/28/2018 18:01,6/28/2018 18:07,248.81,362.64,25.857,63,100
EV026,CH007-CH008,,,6/28/2018 17:01,6/28/2018 17:09,246.751,298.5,24.834,64.5,100
EV026,CH007-CH008,,,6/28/2018 15:58,6/28/2018 16:04,230.935,307.86,24.111,65.5,100
EV026,CH007-CH008,,,6/28/2018 15:01,6/28/2018 15:07,297.656,353.62,22.049,68,100
EV026,CH007-CH008,,,6/28/2018 13:57,6/28/2018 14:05,215.931,336.76,27.326,62,100
EV026,CH007-CH008,,,6/28/2018 12:57,6/28/2018 13:02,279.963,328.1,21.773,71,100
EV026,CH007-CH008,,,6/28/2018 11:57,6/28/2018 12:04,263.015,297.18,24.613,65,100
EV026,CH007-CH008,,,6/28/2018 10:55,6/28/2018 11:01,264.692,336.12,20.989,72,99.5
EV026,CH007-CH008,,,6/28/2018 9:58,6/28/2018 10:04,289.071,353.32,21.418,71.5,100
EV026,CH007-CH008,,,6/28/2018 8:58,6/28/2018 9:03,306.472,367.8,20.239,73,100
EV026,CH007-CH008,,,6/28/2018 7:55,6/28/2018 8:00,195.542,270.62,19.885,73.5,100
EV026,CH007-CH008,,,6/28/2018 6:58,6/28/2018 7:04,272.489,351.42,24.596,65.5,100
EV026,CH007-CH008,,,6/28/2018 6:04,6/28/2018 6:12,45.094,204.1,24.049,65,100
EV026,CH007-CH008,,,6/26/2018 22:29,6/26/2018 23:30,34.085,41.38,17.158,75,100
EV026,CH007-CH008,,,6/26/2018 18:39,6/26/2018 18:41,289.012,341.26,5.916,88.5,100
EV026,CH007-CH008,,,6/26/2018 18:03,6/26/2018 18:10,268.129,370.2,27.41,61.5,100
EV026,CH007-CH008,,,6/26/2018 17:01,6/26/2018 17:06,297.303,341.22,17.631,72.5,98.5
EV026,CH007-CH008,,,6/26/2018 16:00,6/26/2018 16:04,314.417,344.44,20.551,72.5,100
EV026,CH007-CH008,,,6/26/2018 15:04,6/26/2018 15:08,259.989,367.34,17.08,77,100
EV026,CH007-CH008,,,6/26/2018 14:05,6/26/2018 14:11,303.448,349.42,24.074,65.5,100
EV026,CH007-CH008,,,6/26/2018 13:02,6/26/2018 13:11,222.062,343.28,32.092,56.5,100
EV026,CH007-CH008,,,6/26/2018 12:02,6/26/2018 12:08,253.699,345.8,19.237,67,97
EV026,CH007-CH008,,,6/26/2018 11:03,6/26/2018 11:08,307.052,357.52,20.705,72.5,100
EV026,CH007-CH008,,,6/26/2018 10:07,6/26/2018 10:12,322.626,354.2,22.042,67.5,100
EV026,CH007-CH008,,,6/26/2018 8:59,6/26/2018 9:05,200.444,338.28,21.669,71.5,100
EV026,CH007-CH008,,,6/26/2018 8:02,6/26/2018 8:07,287.16,326.82,21.659,71.5,100
EV026,CH007-CH008,,,6/26/2018 7:08,6/26/2018 7:13,284.15,348.08,19.637,74,100
EV026,CH007-CH008,,,6/26/2018 6:12,6/26/2018 6:20,258.451,354.48,34.021,55,100
EV026,CH007-CH008,,,6/21/2018 21:03,6/21/2018 21:10,261.102,355.18,29.376,55.5,96.5
EV026,CH007-CH008,,,6/19/2018 17:58,6/19/2018 18:04,234.552,360.78,21.396,71.5,100
EV026,CH007-CH008,,,6/19/2018 17:02,6/19/2018 17:08,267.903,369.32,25.758,63.5,100
EV026,CH007-CH008,,,6/19/2018 15:59,6/19/2018 16:05,221.175,298.94,24,65.5,100
EV026,CH007-CH008,,,6/19/2018 14:58,6/19/2018 15:08,247.386,275.34,30.94,57.5,100
EV026,CH007-CH008,,,6/19/2018 13:56,6/19/2018 14:02,319.794,350.6,23.186,66.5,100
EV026,CH007-CH008,,,6/19/2018 12:55,6/19/2018 13:01,292.098,363,23.17,66.5,100
EV026,CH007-CH008,,,6/19/2018 11:55,6/19/2018 12:02,292.9,360.34,32.821,55.5,98.5
EV026,CH007-CH008,,,6/19/2018 11:00,6/19/2018 11:03,244.691,285.4,13.947,65,85.5
EV026,CH007-CH008,,,6/19/2018 9:56,6/19/2018 10:02,251.118,338,23.143,67,100
EV026,CH007-CH008,,,6/19/2018 8:58,6/19/2018 9:04,228.437,270.48,23.925,65,99
EV026,CH007-CH008,,,6/19/2018 7:55,6/19/2018 8:01,159.917,245.02,22.17,67.5,100
EV026,CH007-CH008,,,6/19/2018 6:57,6/19/2018 7:03,220.21,287,20.508,72.5,100
EV026,CH007-CH008,,,6/19/2018 6:04,6/19/2018 6:11,180.052,252,21.927,68,100
EV026,CH007-CH008,,,6/18/2018 19:43,6/18/2018 20:58,9.504,41.92,11.48,80.5,99
EV026,CH007-CH008,,,6/14/2018 18:01,6/14/2018 18:10,285.227,336.86,30.704,57.5,100
EV026,CH007-CH008,,,6/14/2018 16:57,6/14/2018 17:02,317.5,366.04,20.421,73,100
EV026,CH007-CH008,,,6/14/2018 15:59,6/14/2018 16:09,246.189,270.12,31.768,56.5,100
EV026,CH007-CH008,,,6/14/2018 14:54,6/14/2018 15:01,213.863,263.1,23.316,66.5,100
EV026,CH007-CH008,,,6/14/2018 14:00,6/14/2018 14:08,221.888,340.5,28.698,60,100
EV026,CH007-CH008,,,6/14/2018 12:54,6/14/2018 12:59,311.764,362.18,25.07,64.5,100
EV026,CH007-CH008,,,6/14/2018 11:55,6/14/2018 12:01,304.913,367.98,21.636,71,100
EV026,CH007-CH008,,,6/14/2018 10:57,6/14/2018 11:03,209.781,302.16,24.98,64.5,100
EV026,CH007-CH008,,,6/14/2018 9:53,6/14/2018 9:59,248.487,320.1,20.786,72.5,100
EV026,CH007-CH008,,,6/14/2018 8:56,6/14/2018 9:02,301.474,359.98,21.682,71.5,100
EV026,CH007-CH008,,,6/14/2018 7:56,6/14/2018 8:01,224.765,344.84,19.947,73.5,100
EV026,CH007-CH008,,,6/14/2018 6:57,6/14/2018 7:03,232.206,280.18,20.48,72.5,100
EV026,CH007-CH008,,,6/14/2018 6:05,6/14/2018 6:11,295.805,351.96,24.501,65,99
EV026,CH007-CH008,,,6/11/2018 17:57,6/11/2018 18:03,283.696,341.12,23.581,66,100
EV026,CH007-CH008,,,6/11/2018 17:02,6/11/2018 17:10,164.521,252.58,27.878,61,100
EV026,CH007-CH008,,,6/11/2018 15:59,6/11/2018 16:06,248.436,310.68,25.773,63.5,100
EV026,CH007-CH008,,,6/11/2018 15:03,6/11/2018 15:09,255.51,354.26,19.443,74,100
EV026,CH007-CH008,,,6/11/2018 13:56,6/11/2018 14:05,268.745,358.66,31.139,58,100
