Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV055,CH009-CH012,,,05/02/2022 08:30:30,05/02/2022 10:43:47,14.0215783547721,14.8299999237061,31.1499996185303,67.2,91.2,24
EV055,CH009-CH012,,,05/02/2022 12:30:27,05/02/2022 13:54:46,13.9376321497791,14.5930004119873,19.5900001525879,78,92.8,14.8
EV055,CH009-CH012,,,05/02/2022 16:13:15,05/03/2022 06:12:23,3.82819296711003,15.2250003814697,53.5400009155273,56.8,100,43.2
EV055,CH009-CH012,,,05/03/2022 08:28:16,05/03/2022 10:41:31,14.0254996226223,14.8380002975464,31.1499996185303,67.2,91.2,24
EV055,CH009-CH012,,,05/03/2022 12:28:26,05/03/2022 13:57:20,13.8887820872135,14.5240001678467,20.5799999237061,78,94,16
EV055,CH009-CH012,,,05/03/2022 16:10:45,05/03/2022 16:11:17,0,0,0,52,52,0
EV055,CH009-CH012,,,05/03/2022 16:12:03,05/04/2022 05:40:58,4.37023378950252,14.7959995269775,58.9199981689453,52,100,48
EV055,CH009-CH012,,,05/04/2022 08:58:45,05/04/2022 08:59:40,0,0,0,51.2,51.2,0
EV055,CH009-CH012,,,05/04/2022 09:00:04,05/04/2022 10:38:40,13.885088167213,14.5930004119873,22.8199996948242,52.8,70,17.2
EV055,CH009-CH012,,,05/04/2022 13:47:19,05/04/2022 14:52:36,13.7190747407385,14.2829999923706,14.9300003051758,23.2,35.2,12
EV055,CH009-CH012,,,05/04/2022 15:45:19,05/05/2022 05:51:55,6.22818750071784,14.7659997940063,87.879997253418,24.8,100,75.2
EV055,CH009-CH012,,,05/05/2022 08:31:55,05/05/2022 10:41:57,14.2019846061176,14.9379997253418,30.7800006866455,67.2,91.2,24
EV055,CH009-CH012,,,05/05/2022 11:52:14,05/05/2022 13:49:41,14.0428506994047,14.5240001678467,27.4899997711182,75.2,96.8,21.6
EV055,CH009-CH012,,,05/05/2022 15:48:31,05/06/2022 05:40:32,2.66963846658434,14.9230003356934,37.0200004577637,70,100,30
EV055,CH009-CH012,,,05/06/2022 08:50:57,05/06/2022 13:23:24,12.9463111569345,15.0120000839233,58.7900009155273,47.2,100,52.8
EV055,CH009-CH012,,,05/09/2022 08:29:08,05/09/2022 10:48:15,14.1332869199051,14.7919998168945,32.7700004577637,63.2,88,24.8
EV055,CH009-CH012,,,05/09/2022 11:51:31,05/09/2022 13:52:26,14.1802409578459,14.835000038147,28.5799999237061,72,94,22
