Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV061,CH009-CH012,,,04/09/2021 10:55:10,04/09/2021 12:04:17,1.40712644017685,16.2237731933594,1.62110229492187,67.6,77.2,9.60000000000001
EV061,CH009-CH012,,,04/15/2021 12:34:22,04/15/2021 12:35:13,0,,0,33.2,33.2,0
EV061,CH009-CH012,,,04/20/2021 11:45:55,04/21/2021 05:58:18,2.23492261345411,25.64,40.69016015625,54,97.2,43.2
EV061,CH009-CH012,,,04/22/2021 08:05:24,04/22/2021 09:18:25,1.09912802794868,13.4022497558594,1.33773864746094,61.2,71.2,10
EV061,CH009-CH012,,,04/23/2021 08:00:33,04/23/2021 10:47:57,1.82459284754671,23.2560009765625,5.090806640625,70.8,92,21.2
EV061,CH009-CH012,,,04/26/2021 12:12:05,04/26/2021 12:13:06,1.14535050549952,11.524794921875,0.0195113639831543,67.2,67.2,0
EV061,CH009-CH012,,,04/26/2021 12:13:14,04/27/2021 04:24:36,2.3780768007231,25.64,38.499828125,67.2,97.2,30
EV061,CH009-CH012,,,04/27/2021 08:01:28,04/27/2021 10:38:55,1.17253352224472,16.6888635253906,3.07698852539062,57.2,78,20.8
EV061,CH009-CH012,,,04/29/2021 08:18:28,04/29/2021 08:21:05,1.1015870858465,11.0543981933594,0.0482840919494629,66,66.4,0.400000000000006
EV061,CH009-CH012,,,04/29/2021 08:23:56,04/29/2021 08:25:45,1.09611587985863,11.2791247558594,0.0333636360168457,66,66.8,0.799999999999997
EV061,CH009-CH012,,,04/29/2021 08:26:00,04/29/2021 08:26:51,1.12335281697651,11.2895910644531,0.0162159099578857,66.8,66.8,0
EV061,CH009-CH012,,,04/30/2021 08:11:55,04/30/2021 10:49:45,1.65070866080526,21.3965795898437,4.34254541015625,67.2,88,20.8
EV061,CH009-CH012,,,05/03/2021 12:17:09,05/03/2021 15:16:44,0.203579088082361,6.81657958984375,0.609340881347656,34,57.2,23.2
