Vehicle ID,Charger ID,Date,Number of Charging Sessions,Connection Time,Charging Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV097,CH018-CH024,06/19/18,,,0.001782778,56.73169212,,0.10114,,,0.5
EV097,CH018-CH024,07/10/18,,,1.966816944,37.10897458,,72.98656,,,25.5
EV097,CH018-CH024,08/06/18,,,1.487269167,37.61803933,,55.94815,,,19.5
EV097,CH018-CH024,08/17/18,,,0.272371111,29.91877504,,8.14901,,,2.5
EV097,CH018-CH024,08/22/18,,,1.59401,37.20879417,,59.31119,,,22
EV097,CH018-CH024,08/27/18,,,8.963841667,26.3272884,,235.9936447,,,64
EV097,CH018-CH024,08/28/18,,,12.52802278,0.171888678,,2.153425273,,,
EV097,CH018-CH024,08/30/18,,,0.163159444,26.47722916,,4.32001,,,2
EV097,CH018-CH024,08/31/18,,,5.944821667,0.002577033,,0.01532,,,
EV097,CH018-CH024,09/01/18,,,19.43784353,0.002943228,,0.05721,,,
EV097,CH018-CH024,09/02/18,,,16.44868647,0.025072892,,0.412416143,,,
EV097,CH018-CH024,09/03/18,,,9.433924959,0.030820031,,0.290753857,,,
EV097,CH018-CH024,09/04/18,,,3.872846152,0.029453791,,0.11407,,,
EV097,CH018-CH024,09/05/18,,,0.002463611,0.876761754,,0.00216,,,
EV097,CH018-CH024,09/11/18,,,0.089694444,38.22812016,,3.42885,,,2
EV097,CH018-CH024,09/12/18,,,0.011783333,38.372843,,0.45216,,,0.5
EV097,CH018-CH024,09/14/18,,,5.943108611,8.194097262,,48.69841,,,13
EV097,CH018-CH024,09/19/18,,,10.23500256,11.90505613,,121.84828,,,30.5
EV097,CH018-CH024,10/09/18,,,4.617473889,2.686865221,,12.40653,,,2.5
EV097,CH018-CH024,10/11/18,,,3.751813056,8.186495314,,30.7142,,,8
EV097,CH018-CH024,10/12/18,,,7.377239572,8.482461412,,62.57715,,,17
EV097,CH018-CH024,10/13/18,,,10.50749932,4.064185846,,42.70443,,,11.5
EV097,CH018-CH024,10/15/18,,,4.573259013,8.436215813,,38.581,,,10.5
EV097,CH018-CH024,10/22/18,,,4.23266,12.28924837,,52.01621,,,14
EV097,CH018-CH024,10/29/18,,,6.64965,7.763632672,,51.62544,,,14
EV097,CH018-CH024,10/31/18,,,4.61548,9.283519807,,42.8479,,,11
EV097,CH018-CH024,11/01/18,,,6.889276667,4.965380497,,34.20788,,,9
EV097,CH018-CH024,11/02/18,,,1.501235,10.35618674,,15.54707,,,4
EV097,CH018-CH024,11/03/18,,,6.483432079,6.005172805,,38.93413,,,10.5
EV097,CH018-CH024,11/05/18,,,4.5994525,6.167629734,,28.36772,,,7.5
EV097,CH018-CH024,11/08/18,,,1.157641944,27.43167985,,31.7560632,,,9
EV097,CH018-CH024,11/09/18,,,4.022259167,0.605298341,,2.4346668,,,
EV097,CH018-CH024,11/13/18,,,2.980864167,3.109494255,,9.26898,,,2
EV097,CH018-CH024,11/16/18,,,1.270748333,19.33004306,,24.56362,,,7
EV097,CH018-CH024,11/19/18,,,7.728645,40.27834292,,311.2970136,,,94
EV097,CH018-CH024,11/20/18,,,16.59118583,20.19293918,,335.0248064,,,90
EV097,CH018-CH024,11/21/18,,,13.945995,19.74291687,,275.33462,,,76
EV097,CH018-CH024,11/23/18,,,4.772673889,32.70245016,,156.07813,,,44.5
EV097,CH018-CH024,12/06/18,,,3.665715556,2.537070828,,9.30018,,,2
EV097,CH018-CH024,12/10/18,,,3.771534141,0.247557086,,0.93367,,,
EV097,CH018-CH024,12/17/18,,,4.816635833,0.724651006,,3.49038,,,
EV097,CH018-CH024,12/18/18,,,4.377493056,27.87223611,,122.01052,,,34
EV097,CH018-CH024,12/19/18,,,3.059164444,32.1510209,,98.35526,,,27
EV097,CH018-CH024,12/20/18,,,8.590388056,30.31263853,,260.397328,,,74.5
EV097,CH018-CH024,12/21/18,,,7.348031111,40.13606482,,294.921053,,,89
EV097,CH018-CH024,12/22/18,,,11.39018472,1.155500049,,13.161359,,,2
EV097,CH018-CH024,12/24/18,,,8.508758056,24.30404868,,206.79727,,,57
EV097,CH018-CH024,12/25/18,,,0.000853056,2.766525562,,0.00236,,,
EV097,CH018-CH024,12/27/18,,,8.677898611,33.83123647,,293.58404,,,84.5
EV097,CH018-CH024,12/28/18,,,9.1680325,30.15185428,,276.43318,,,79
EV097,CH018-CH024,12/31/18,,,8.416190278,36.22105558,,304.8432958,,,89
EV097,CH018-CH024,01/01/19,,,1.732214722,31.37259111,,54.3440642,,,13.5
EV097,CH018-CH024,01/02/19,,,4.149025833,40.92537521,,169.800439,,,51.5
EV097,CH018-CH024,01/03/19,,,8.802081111,32.89636359,,289.5564606,,,83.5
EV097,CH018-CH024,01/04/19,,,0.465350278,3.161941596,,1.4714104,,,
EV097,CH018-CH024,01/11/19,,,3.447305556,31.54145992,,108.73305,,,30.5
EV097,CH018-CH024,01/14/19,,,3.989771111,36.07340772,,143.92464,,,42
EV097,CH018-CH024,01/15/19,,,7.818623333,27.26614532,,213.18372,,,59
EV097,CH018-CH024,01/18/19,,,7.1625175,0.878064172,,6.28915,,,0.5
EV097,CH018-CH024,01/21/19,,,6.553520278,19.00972679,,124.58063,,,33.5
EV097,CH018-CH024,01/22/19,,,7.020150278,38.62472586,,271.15138,,,75.5
EV097,CH018-CH024,01/25/19,,,9.862288333,0.728422224,,7.18391,,,1
EV097,CH018-CH024,01/29/19,,,10.39416222,0.175249333,,1.82157,,,
EV097,CH018-CH024,02/01/19,,,9.9257475,15.42429346,,153.0976422,,,44
EV097,CH018-CH024,02/04/19,,,7.793494722,38.23168997,,297.958474,,,89
EV097,CH018-CH024,02/05/19,,,1.370316944,32.84448622,,45.007356,,,12
EV097,CH018-CH024,02/06/19,,,8.879692778,34.92952265,,310.16343,,,91
EV097,CH018-CH024,02/07/19,,,9.873227778,36.50335551,,360.4059436,,,104.5
