Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC,SOC Charged
EV057,CH009-CH012,,,04/29/2021 12:13:53,04/30/2021 06:29:20,3.17180615903654,65.4869995117188,57.9099998474121,70,100,30
EV057,CH009-CH012,,,05/03/2021 08:24:15,05/03/2021 10:01:49,12.3422391843687,14.4069995880127,20.0699996948242,66,84.8,18.8
EV057,CH009-CH012,,,05/03/2021 11:48:45,05/04/2021 05:29:51,3.60244566451899,65.5019989013672,63.7099990844727,64.8,100,35.2
EV057,CH009-CH012,,,05/04/2021 05:32:53,05/04/2021 06:14:12,,2.60500001907349,,64.8,100,35.2
EV057,CH009-CH012,,,05/04/2021 08:31:13,05/04/2021 10:04:28,11.6007970629329,64.7539978027344,18.0300006866455,74,95.2,21.2
EV057,CH009-CH012,,,05/06/2021 08:32:33,05/06/2021 10:03:08,12.4977077827015,64.713996887207,18.8700008392334,72.8,100,27.2
EV057,CH009-CH012,,,05/06/2021 11:47:35,05/07/2021 06:14:58,2.55626357337861,65.4670028686523,47.1800003051758,74,100,26
EV057,CH009-CH012,,,05/07/2021 08:24:28,05/07/2021 08:53:59,13.2877089615766,14.7829999923706,6.53999996185303,75.2,80.8,5.59999999999999
EV057,CH009-CH012,,,05/07/2021 08:54:09,05/07/2021 09:54:48,10.454555268214,14.5019998550415,10.5699996948242,80.8,100,19.2
EV057,CH009-CH012,,,05/10/2021 09:39:37,05/10/2021 10:12:57,12.2530986578322,65.2060012817383,6.80999994277954,63.2,70,6.8
EV057,CH009-CH012,,,05/10/2021 12:02:44,05/11/2021 06:09:59,4.37283992585938,65.5,79.2399978637695,51.2,100,48.8
EV057,CH009-CH012,,,05/11/2021 08:26:47,05/11/2021 09:54:03,12.2373747646036,64.7089996337891,17.7999992370605,72,88.8,16.8
EV057,CH009-CH012,,,05/11/2021 11:41:34,05/12/2021 08:07:36,2.74983549035956,65.4860000610352,56.189998626709,70,100,30
EV057,CH009-CH012,,,05/12/2021 08:56:23,05/13/2021 06:06:33,,65.4960021972656,,70,100,30
EV057,CH009-CH012,,,05/13/2021 08:20:11,05/13/2021 10:06:41,6.76541701278773,14.2019996643066,12.0100002288818,92.8,100,7.2
EV057,CH009-CH012,,,05/13/2021 12:13:43,05/13/2021 12:18:28,13.7473422144458,14.3380002975464,1.0900000333786,76,76.8,0.799999999999997
EV057,CH009-CH012,,,05/13/2021 12:30:43,05/14/2021 06:06:57,2.38467022147864,65.4980010986328,41.9799995422363,76.8,100,23.2
EV057,CH009-CH012,,,05/17/2021 08:25:04,05/17/2021 09:55:28,12.4300566609987,65.4860000610352,18.7299995422363,71.2,95.2,24
EV057,CH009-CH012,,,05/17/2021 11:52:00,05/18/2021 06:08:19,2.71943121642074,65.4130020141602,49.689998626709,68.8,100,31.2
EV057,CH009-CH012,,,05/18/2021 08:28:14,05/18/2021 09:45:24,13.331942403195,14.3780002593994,17.1499996185303,64.8,80,15.2
EV057,CH009-CH012,,,05/18/2021 11:53:32,05/18/2021 15:05:12,11.4631803539052,64.8939971923828,36.6199989318848,64,100,36
EV057,CH009-CH012,,,05/18/2021 15:44:09,05/19/2021 06:36:10,,65.447998046875,,,,
EV057,CH009-CH012,,,05/19/2021 11:19:16,05/20/2021 06:09:08,,65.5029983520508,,,,
EV057,CH009-CH012,,,05/20/2021 07:57:59,05/20/2021 09:56:59,8.1168321575031,14.6579999923706,16.1000003814697,79.2,100,20.8
EV057,CH009-CH012,,,05/24/2021 08:35:06,05/24/2021 10:04:05,12.9447419007464,14.706000328064,19.2000007629395,66,83.2,17.2
EV057,CH009-CH012,,,05/24/2021 11:51:57,05/25/2021 06:01:04,3.36436049263532,65.495002746582,61.0699996948242,64.8,100,35.2
EV057,CH009-CH012,,,05/25/2021 08:35:08,05/25/2021 09:54:40,12.8680175565485,14.5740003585815,17.0599994659424,68,83.2,15.2
EV057,CH009-CH012,,,05/25/2021 12:35:20,05/26/2021 12:09:30,3.2177037404675,65.4899978637695,75.8399963378906,58,100,42
EV057,CH009-CH012,,,05/26/2021 12:38:26,05/27/2021 06:02:03,,65.5019989013672,,58,100,42
EV057,CH009-CH012,,,05/27/2021 08:02:55,05/27/2021 10:08:17,9.18327453081351,14.4460000991821,19.1900005340576,76.8,100,23.2
EV057,CH009-CH012,,,05/27/2021 12:10:02,05/28/2021 06:08:40,2.77293607672169,65.4960021972656,49.8499984741211,72,100,28
EV057,CH009-CH012,,,05/28/2021 09:15:22,05/28/2021 10:07:44,12.6349026109109,14.5950002670288,11.0299997329712,71.2,80.8,9.59999999999999
EV057,CH009-CH012,,,06/01/2021 08:26:24,06/01/2021 10:07:54,10.8820205541925,14.6780004501343,18.4099998474121,76.8,100,23.2
EV057,CH009-CH012,,,06/01/2021 12:26:38,06/02/2021 06:07:56,3.3309809458782,65.359001159668,58.9199981689453,68,100,32
EV057,CH009-CH012,,,06/02/2021 12:04:52,06/03/2021 06:15:16,1.37068357105191,65.4990005493164,24.9099998474121,98,100,2
EV057,CH009-CH012,,,06/03/2021 08:29:42,06/03/2021 09:30:09,12.6138300951033,64.6869964599609,12.710000038147,76,88,12
EV057,CH009-CH012,,,06/03/2021 12:12:31,06/04/2021 06:08:21,3.48228308128457,65.5080032348633,62.439998626709,64.8,100,35.2
EV057,CH009-CH012,,,06/14/2021 05:45:44,06/14/2021 07:57:10,,2.66700005531311,,,,
