fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-16 00:18:11;-36,75927;-73,00506;32,7;100;2443,4;0;0;0;0;200;
2022-11-16 00:48:20;-36,75927;-73,00506;32,2;100;2443,4;0;0;0;0;200;
2022-11-16 01:18:30;-36,75927;-73,00506;31,7;100;2443,4;0;0;0;0;200;
2022-11-16 01:48:30;-36,75927;-73,00506;31,1;100;2443,4;0;0;0;0;200;
2022-11-16 02:18:31;-36,75927;-73,00506;30,6;100;2443,4;0;0;0;0;200;
2022-11-16 02:48:20;-36,75927;-73,00506;30,1;100;2443,4;0;0;0;0;200;
2022-11-16 03:18:30;-36,75927;-73,00506;29,6;100;2443,4;0;0;0;0;200;
2022-11-16 03:48:40;-36,75927;-73,00506;29;100;2443,4;0;0;0;0;200;
2022-11-16 04:18:40;-36,75927;-73,00506;28,5;100;2443,4;0;0;0;0;200;
2022-11-16 04:48:30;-36,75927;-73,00506;28;100;2443,4;0;0;0;0;200;
2022-11-16 05:18:30;-36,75927;-73,00506;27,4;100;2443,4;0;0;0;0;200;
2022-11-16 05:48:40;-36,75927;-73,00506;26,9;100;2443,4;0;0;0;0;200;
2022-11-16 06:18:30;-36,75927;-73,00506;26,4;100;2443,4;0;0;0;0;200;
2022-11-16 06:48:51;-36,75927;-73,00506;25,8;100;2443,4;0;0;0;0;200;
2022-11-16 07:18:21;-36,75927;-73,00506;25,3;100;2443,4;0;0;0;0;200;
2022-11-16 07:34:34;-36,75927;-73,00506;25;100;2443,4;0;0;0;0;200;
2022-11-16 07:35:02;-36,75904;-73,00493;25;99,87;2443,6;3;0;0;0;199,74;
2022-11-16 07:35:25;-36,75891;-73,00472;25;99,74;2443,7;0;0;0;0;199,48;
2022-11-16 07:35:26;-36,75891;-73,00472;25;99,73;2443,7;1;0;0;0;199,46;
2022-11-16 07:35:37;-36,75894;-73,0047;25;99,67;2443,8;0;0;0;0;199,34;
2022-11-16 07:35:49;-36,75899;-73,0047;26,7;99,6;2443,8;2;0;0;0;199,2;
2022-11-16 07:35:55;-36,75896;-73,00467;27,7;99,57;2443,9;0;0;0;0;199,14;
2022-11-16 07:35:56;-36,75896;-73,00467;27,9;99,57;2443,9;1;0;0;0;199,14;
2022-11-16 07:36:41;-36,75904;-73,00442;40,4;99,31;2444,2;1;0;0;0;198,62;
2022-11-16 07:36:42;-36,75904;-73,00442;40,3;99,31;2444,2;0;0;0;0;198,62;
2022-11-16 07:36:47;-36,75904;-73,00442;40,1;99,28;2444,2;5;0;0;0;198,56;
2022-11-16 07:36:53;-36,75894;-73,00434;40,3;99,24;2444,2;6;0;0;0;198,48;
2022-11-16 07:37:00;-36,75886;-73,00434;40,6;99,2;2444,3;0;0;0;0;198,4;
2022-11-16 07:37:04;-36,75886;-73,00434;40,8;99,18;2444,3;3;0;0;0;198,36;
2022-11-16 07:37:11;-36,75879;-73,00436;41;99,14;2444,3;9;0;0;0;198,28;
2022-11-16 07:37:17;-36,75866;-73,00462;41,3;99,11;2444,4;20;0;0;0;198,22;
2022-11-16 07:37:20;-36,75855;-73,00472;41,4;99,09;2444,4;17;0;0;0;198,18;
2022-11-16 07:37:24;-36,75837;-73,0047;41,6;99,07;2444,4;22;0;0;0;198,14;
2022-11-16 07:37:28;-36,75809;-73,00442;41,7;99,05;2444,4;46;0;0;0;198,1;
2022-11-16 07:37:32;-36,75774;-73,00398;41,9;99,02;2444,5;55;0;0;0;198,04;
2022-11-16 07:37:49;-36,75594;-73,00181;44,4;98,89;2444,6;61;0;0;0;197,78;
