fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-19 00:20:15;-36,75935;-73,00513;62,8;100;2728,6;0;0;0;0;200;
2022-11-19 00:50:55;-36,75935;-73,00513;63,5;100;2728,6;0;0;0;0;200;
2022-11-19 01:20:15;-36,75935;-73,00513;64,2;100;2728,6;0;0;0;0;200;
2022-11-19 01:50:04;-36,75935;-73,00513;64,9;100;2728,6;0;0;0;0;200;
2022-11-19 02:20:15;-36,75935;-73,00513;65,6;100;2728,6;0;0;0;0;200;
2022-11-19 02:50:04;-36,75935;-73,00513;66,3;100;2728,6;0;0;0;0;200;
2022-11-19 03:20:04;-36,75935;-73,00513;67;100;2728,6;0;0;0;0;200;
2022-11-19 03:50:15;-36,75935;-73,00513;67,7;100;2728,6;0;0;0;0;200;
2022-11-19 04:20:15;-36,75935;-73,00513;68,4;100;2728,6;0;0;0;0;200;
2022-11-19 04:50:24;-36,75935;-73,00513;69,1;100;2728,6;0;0;0;0;200;
2022-11-19 05:20:15;-36,75935;-73,00513;69,8;100;2728,6;0;0;0;0;200;
2022-11-19 05:50:24;-36,75935;-73,00513;70,5;100;2728,6;0;0;0;0;200;
2022-11-19 06:19:55;-36,75935;-73,00513;71,2;100;2728,6;0;0;0;0;200;
2022-11-19 06:49:54;-36,75935;-73,00513;71,9;100;2728,6;0;0;0;0;200;
2022-11-19 07:20:04;-36,75935;-73,00513;72,6;100;2728,6;0;0;0;0;200;
2022-11-19 07:38:58;-36,75935;-73,00513;73;100;2728,6;0;0;0;0;200;
2022-11-19 07:38:59;-36,75906;-73,00552;73;100;2728,6;0;0;0;0;200;
2022-11-19 07:39:08;-36,75906;-73,00549;70,4;99,97;2728,6;2;0;0;0;199,94;
2022-11-19 07:39:18;-36,75906;-73,00546;67,5;99,92;2728,7;0;0;0;0;199,84;
2022-11-19 07:39:19;-36,75906;-73,00544;67,2;99,92;2728,7;1;0;0;0;199,84;
2022-11-19 07:39:20;-36,75906;-73,00544;66,9;99,91;2728,7;0;0;0;0;199,82;
2022-11-19 07:39:29;-36,75912;-73,00534;64,9;99,86;2728,7;2;0;0;0;199,72;
2022-11-19 07:39:41;-36,75912;-73,00523;62,6;99,8;2728,8;0;0;0;0;199,6;
2022-11-19 07:39:46;-36,75912;-73,00521;61,7;99,77;2728,8;0;0;0;0;199,54;
2022-11-19 07:39:47;-36,75912;-73,00518;61,5;99,77;2728,8;2;0;0;0;199,54;
2022-11-19 07:40:28;-36,75891;-73,00491;54;99,55;2729;3;0;0;0;199,1;
2022-11-19 07:40:47;-36,75899;-73,00467;54,7;99,45;2729,1;4;0;0;0;198,9;
2022-11-19 07:41:01;-36,75904;-73,00457;54,4;99,38;2729,1;0;0;0;0;198,76;
2022-11-19 07:41:04;-36,75901;-73,00457;53,9;99,36;2729,1;2;0;0;0;198,72;
2022-11-19 07:41:17;-36,75891;-73,00447;51,8;99,29;2729,2;6;0;0;0;198,58;
2022-11-19 07:41:21;-36,75889;-73,00444;51,2;99,27;2729,2;0;0;0;0;198,54;
2022-11-19 07:41:29;-36,75886;-73,00444;49,9;99,23;2729,2;1;0;0;0;198,46;
2022-11-19 07:41:39;-36,75876;-73,00447;48,8;99,17;2729,3;10;0;0;0;198,34;
2022-11-19 07:41:49;-36,75855;-73,00475;48,3;99,12;2729,3;13;0;0;0;198,24;
2022-11-19 07:41:53;-36,75843;-73,00475;48,1;99,1;2729,4;12;0;0;0;198,2;
2022-11-19 07:41:56;-36,75832;-73,0047;48;99,09;2729,4;20;0;0;0;198,18;
2022-11-19 07:42:07;-36,75761;-73,0038;47,4;99,03;2729,4;50;0;0;0;198,06;
2022-11-19 07:42:25;-36,75584;-73,00165;46,5;98,9;2729,5;59;0;0;0;197,8;
2022-11-19 07:42:38;-36,75412;-73,00085;46,5;98,8;2729,5;52;0;0;0;197,6;
2022-11-19 07:42:43;-36,75366;-73,00055;47,8;98,76;2729,6;35;0;0;0;197,52;
2022-11-19 07:42:48;-36,75366;-73,00009;49,1;98,72;2729,6;31;0;0;0;197,44;
2022-11-19 07:42:54;-36,75415;-72,99973;50,7;98,67;2729,6;39;0;0;0;197,34;
2022-11-19 07:42:58;-36,75446;-72,99966;51,7;98,64;2729,6;29;0;0;0;197,28;
2022-11-19 07:43:04;-36,75469;-72,99994;51,8;98,59;2729,7;20;0;0;0;197,18;
2022-11-19 07:43:11;-36,75451;-73,00066;51,5;98,53;2729,7;44;0;0;0;197,06;
2022-11-19 07:43:16;-36,75433;-73,00134;51,3;98,49;2729,7;46;0;0;0;196,98;
2022-11-19 07:43:19;-36,7542;-73,00168;51,2;98,47;2729,8;37;0;0;0;196,94;
2022-11-19 07:43:23;-36,75394;-73,00193;51;98,44;2729,8;35;0;0;0;196,88;
2022-11-19 07:43:27;-36,75359;-73,00183;50;98,41;2729,9;39;0;0;0;196,82;
2022-11-19 07:43:31;-36,75349;-73,00137;48,7;98,37;2730;41;0;0;0;196,74;
2022-11-19 07:43:36;-36,75382;-73,00104;47;98,33;2730;37;0;0;0;196,66;
2022-11-19 07:43:42;-36,75446;-73,00121;45;98,29;2730,1;53;0;0;0;196,58;
2022-11-19 07:43:52;-36,75579;-73,00181;42;98,21;2730,3;59;0;0;0;196,42;
2022-11-19 07:44:03;-36,75692;-73,00319;39,3;98,12;2730,4;59;0;0;0;196,24;
2022-11-19 07:44:14;-36,75827;-73,00491;36,6;98,03;2730,6;79;0;0;0;196,06;
2022-11-19 07:44:29;-36,76091;-73,00708;32,9;97,86;2730,9;87;0;0;0;195,72;
2022-11-19 07:44:46;-36,76408;-73,00969;28,7;97,65;2731,3;92;0;0;0;195,3;
2022-11-19 07:45:03;-36,76715;-73,01215;24,5;97,43;2731,7;79;0;0;0;194,86;
2022-11-19 07:45:36;-36,77361;-73,0156;9;97,01;2732,5;90;0;0;0;194,02;
2022-11-19 07:46:08;-36,77957;-73,01952;4,3;96,75;2733,2;74;0;0;0;193,5;
2022-11-19 07:46:23;-36,782;-73,0209;5,4;96,63;2733,5;68;0;0;0;193,26;
2022-11-19 07:46:43;-36,78559;-73,02251;5,9;96,47;2733,8;81;0;0;0;192,94;
2022-11-19 07:46:49;-36,78661;-73,02295;5,8;96,43;2733,8;65;0;0;0;192,86;
2022-11-19 07:46:58;-36,78738;-73,02328;5,7;96,35;2733,9;14;0;0;0;192,7;
