fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-04 00:07:25;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 00:37:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 01:07:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 01:37:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 02:07:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 02:37:24;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 03:07:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 03:37:24;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 04:07:24;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 04:37:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 05:07:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 05:40:37;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 06:11:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 06:41:33;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 07:11:22;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 07:41:23;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 07:49:45;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 07:49:47;-36,7594;-73,00498;36,9;100;1374,4;0;0;0;0;200;
2022-11-04 07:51:26;-36,7594;-73,00498;36,9;99,57;1374,8;0;0;0;0;199,14;
2022-11-04 07:51:31;-36,7594;-73,00498;36,9;99,55;1374,8;0;0;0;0;199,1;
2022-11-04 07:52:25;-36,75927;-73,0047;37,9;99,31;1375;4;0;0;0;198,62;
2022-11-04 07:52:39;-36,75901;-73,00449;38,3;99,25;1375;14;0;0;0;198,5;
2022-11-04 07:52:45;-36,75886;-73,00442;38,3;99,22;1375,1;4;0;0;0;198,44;
2022-11-04 07:52:53;-36,75876;-73,00436;38,4;99,19;1375,1;5;0;0;0;198,38;
2022-11-04 07:53:06;-36,75845;-73,00472;36,9;99,13;1375,1;16;0;0;0;198,26;
2022-11-04 07:53:13;-36,75825;-73,00467;37,1;99,1;1375,2;12;0;0;0;198,2;
2022-11-04 07:53:15;-36,75817;-73,00459;37,4;99,09;1375,2;22;0;0;0;198,18;
2022-11-04 07:53:22;-36,75771;-73,00406;38,6;99,06;1375,2;48;0;0;0;198,12;
2022-11-04 07:53:40;-36,75587;-73,0017;42,9;98,96;1375,3;65;0;0;0;197,92;
2022-11-04 07:53:50;-36,75443;-73,00101;44,3;98,89;1375,3;57;0;0;0;197,78;
2022-11-04 07:53:58;-36,75361;-73,00057;45,7;98,83;1375,3;33;0;0;0;197,66;
2022-11-04 07:54:02;-36,75356;-73,00019;46,6;98,8;1375,3;31;0;0;0;197,6;
2022-11-04 07:54:05;-36,75372;-72,99996;47,9;98,77;1375,4;37;0;0;0;197,54;
2022-11-04 07:54:11;-36,75425;-72,99963;51,5;98,73;1375,4;37;0;0;0;197,46;
2022-11-04 07:54:13;-36,75441;-72,99963;52,1;98,71;1375,4;33;0;0;0;197,42;
2022-11-04 07:54:18;-36,75459;-72,99976;52,3;98,68;1375,4;4;0;0;0;197,36;
2022-11-04 07:54:20;-36,75459;-72,99976;52,3;98,66;1375,4;0;0;0;0;197,32;
2022-11-04 07:54:21;-36,75459;-72,99976;52,3;98,65;1375,4;1;0;0;0;197,3;
