fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-11 00:07:18;-36,7593;-73,00516;47,1;100;1938,2;0;0;0;0;200;
2022-11-11 00:37:28;-36,7593;-73,00516;47,5;100;1938,2;0;0;0;0;200;
2022-11-11 01:07:28;-36,7593;-73,00516;48;100;1938,2;0;0;0;0;200;
2022-11-11 01:37:28;-36,7593;-73,00516;48,4;100;1938,2;0;0;0;0;200;
2022-11-11 02:07:27;-36,7593;-73,00516;48,9;100;1938,2;0;0;0;0;200;
2022-11-11 02:37:37;-36,7593;-73,00516;49,3;100;1938,2;0;0;0;0;200;
2022-11-11 03:07:17;-36,7593;-73,00516;49,7;100;1938,2;0;0;0;0;200;
2022-11-11 03:37:24;-36,7593;-73,00516;50,2;100;1938,2;0;0;0;0;200;
2022-11-11 04:07:27;-36,7593;-73,00516;50,6;100;1938,2;0;0;0;0;200;
2022-11-11 04:37:27;-36,7593;-73,00516;51,1;100;1938,2;0;0;0;0;200;
2022-11-11 05:07:37;-36,7593;-73,00516;51,5;100;1938,2;0;0;0;0;200;
2022-11-11 05:37:38;-36,7593;-73,00516;52;100;1938,2;0;0;0;0;200;
2022-11-11 06:07:37;-36,7593;-73,00516;52,4;100;1938,2;0;0;0;0;200;
2022-11-11 06:37:37;-36,7593;-73,00516;52,9;100;1938,2;0;0;0;0;200;
2022-11-11 07:07:18;-36,7593;-73,00516;53,3;100;1938,2;0;0;0;0;200;
2022-11-11 07:37:28;-36,7593;-73,00516;53,8;100;1938,2;0;0;0;0;200;
2022-11-11 07:51:38;-36,7593;-73,00516;54;100;1938,2;0;0;0;0;200;
2022-11-11 07:51:46;-36,75912;-73,00518;54;99,98;1938,2;0;0;0;0;199,96;
2022-11-11 07:51:55;-36,75912;-73,00523;60;99,93;1938,3;1;0;0;0;199,86;
2022-11-11 07:51:58;-36,75912;-73,00523;61;99,91;1938,3;0;0;0;0;199,82;
2022-11-11 07:51:59;-36,75912;-73,00521;61;99,9;1938,3;3;0;0;0;199,8;
2022-11-11 07:52:03;-36,75912;-73,00521;61;99,88;1938,3;0;0;0;0;199,76;
2022-11-11 07:52:15;-36,75914;-73,00506;55,2;99,81;1938,4;2;0;0;0;199,62;
2022-11-11 07:52:17;-36,75914;-73,00506;56;99,8;1938,4;2;0;0;0;199,6;
2022-11-11 07:53:00;-36,75886;-73,00483;55,5;99,55;1938,6;4;0;0;0;199,1;
2022-11-11 07:53:14;-36,75896;-73,00467;53,7;99,46;1938,7;0;0;0;0;198,92;
2022-11-11 07:53:20;-36,75899;-73,00467;52;99,43;1938,7;3;0;0;0;198,86;
2022-11-11 07:53:25;-36,75904;-73,00457;50,5;99,4;1938,7;10;0;0;0;198,8;
2022-11-11 07:53:41;-36,75883;-73,00436;45,9;99,31;1938,8;8;0;0;0;198,62;
2022-11-11 07:53:53;-36,7585;-73,00475;43,1;99,23;1938,9;20;0;0;0;198,46;
2022-11-11 07:53:58;-36,75832;-73,0047;43,3;99,21;1938,9;11;0;0;0;198,42;
2022-11-11 07:54:02;-36,75825;-73,00462;43,5;99,18;1938,9;14;0;0;0;198,36;
2022-11-11 07:54:17;-36,7574;-73,00359;44,8;99,09;1939;50;0;0;0;198,18;
2022-11-11 07:54:24;-36,75681;-73,0028;45,9;99,05;1939;52;0;0;0;198,1;
