fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-12 00:07:07;-36,75932;-73,00523;56,5;100;2051,2;0;0;0;0;200;
2022-11-12 00:36:56;-36,75932;-73,00523;57,6;100;2051,2;0;0;0;0;200;
2022-11-12 01:07:17;-36,75932;-73,00523;58,7;100;2051,2;0;0;0;0;200;
2022-11-12 01:37:06;-36,75932;-73,00523;59,7;100;2051,2;0;0;0;0;200;
2022-11-12 02:07:27;-36,75932;-73,00523;60,8;100;2051,2;0;0;0;0;200;
2022-11-12 02:37:06;-36,75932;-73,00523;61,9;100;2051,2;0;0;0;0;200;
2022-11-12 03:07:27;-36,75932;-73,00523;62,9;100;2051,2;0;0;0;0;200;
2022-11-12 03:37:06;-36,75932;-73,00523;64;100;2051,2;0;0;0;0;200;
2022-11-12 04:07:26;-36,75932;-73,00523;65,1;100;2051,2;0;0;0;0;200;
2022-11-12 04:37:16;-36,75932;-73,00523;66,1;100;2051,2;0;0;0;0;200;
2022-11-12 05:07:26;-36,75932;-73,00523;67,2;100;2051,2;0;0;0;0;200;
2022-11-12 05:37:07;-36,75932;-73,00523;68,2;100;2051,2;0;0;0;0;200;
2022-11-12 06:07:16;-36,75932;-73,00523;69,3;100;2051,2;0;0;0;0;200;
2022-11-12 06:37:16;-36,75932;-73,00523;70,4;100;2051,2;0;0;0;0;200;
2022-11-12 07:07:16;-36,75932;-73,00523;71,4;100;2051,2;0;0;0;0;200;
2022-11-12 07:37:06;-36,75932;-73,00523;72,5;100;2051,2;0;0;0;0;200;
2022-11-12 07:51:34;-36,75932;-73,00523;73;100;2051,2;0;0;0;0;200;
2022-11-12 07:51:40;-36,75904;-73,00536;73;100;2051,2;0;0;0;0;200;
2022-11-12 07:51:41;-36,75904;-73,00536;73;99,99;2051,2;1;0;0;0;199,98;
2022-11-12 07:51:43;-36,75904;-73,00536;73;99,98;2051,2;0;0;0;0;199,96;
2022-11-12 07:51:44;-36,75904;-73,00534;73;99,97;2051,2;1;0;0;0;199,94;
2022-11-12 07:51:49;-36,75909;-73,00531;69,5;99,94;2051,3;0;0;0;0;199,88;
2022-11-12 07:51:50;-36,75909;-73,00531;67,8;99,94;2051,3;1;0;0;0;199,88;
2022-11-12 07:51:57;-36,75914;-73,00518;59,4;99,9;2051,3;2;0;0;0;199,8;
2022-11-12 07:52:39;-36,75894;-73,00485;42,6;99,66;2051,5;3;0;0;0;199,32;
2022-11-12 07:52:56;-36,75899;-73,0047;44,8;99,57;2051,5;0;0;0;0;199,14;
2022-11-12 07:53:05;-36,75901;-73,00467;44,5;99,51;2051,6;4;0;0;0;199,02;
2022-11-12 07:53:09;-36,75904;-73,00462;44,4;99,49;2051,6;7;0;0;0;198,98;
2022-11-12 07:53:11;-36,75906;-73,00459;44,3;99,48;2051,6;0;0;0;0;198,96;
2022-11-12 07:53:14;-36,75906;-73,00459;44,2;99,46;2051,6;2;0;0;0;198,92;
2022-11-12 07:53:19;-36,75904;-73,00452;44;99,44;2051,6;5;0;0;0;198,88;
