fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-03 00:00:15;-36,75937;-73,0047;38,2;59,07;1294,8;0;0;0;1;118,14;
2022-11-03 00:00:35;-36,75937;-73,0047;38,2;59,1;1294,8;0;0;0;1;118,2;
2022-11-03 00:00:55;-36,75937;-73,0047;38,2;59,13;1294,8;0;0;0;1;118,26;
2022-11-03 00:01:15;-36,75937;-73,0047;38,2;59,16;1294,8;0;0;0;1;118,32;
2022-11-03 00:01:35;-36,75937;-73,0047;38,2;59,19;1294,8;0;0;0;1;118,38;
2022-11-03 00:01:55;-36,75937;-73,0047;38,2;59,22;1294,8;0;0;0;1;118,44;
2022-11-03 00:02:15;-36,75937;-73,0047;38,2;59,25;1294,8;0;0;0;1;118,5;
2022-11-03 00:02:35;-36,75937;-73,0047;38,2;59,28;1294,8;0;0;0;1;118,56;
2022-11-03 00:02:55;-36,75937;-73,0047;38,2;59,31;1294,8;0;0;0;1;118,62;
2022-11-03 00:03:15;-36,75937;-73,0047;38,2;59,35;1294,8;0;0;0;1;118,7;
2022-11-03 00:03:35;-36,75937;-73,0047;38,2;59,38;1294,8;0;0;0;1;118,76;
2022-11-03 00:03:55;-36,75937;-73,0047;38,2;59,41;1294,8;0;0;0;1;118,82;
2022-11-03 00:04:15;-36,75937;-73,0047;38,2;59,44;1294,8;0;0;0;1;118,88;
2022-11-03 00:04:35;-36,75937;-73,0047;38,2;59,47;1294,8;0;0;0;1;118,94;
2022-11-03 00:04:55;-36,75937;-73,0047;38,2;59,5;1294,8;0;0;0;1;119;
2022-11-03 00:05:15;-36,75937;-73,0047;38,2;59,53;1294,8;0;0;0;1;119,06;
2022-11-03 00:05:35;-36,75937;-73,0047;38,2;59,56;1294,8;0;0;0;1;119,12;
2022-11-03 00:05:55;-36,75937;-73,0047;38,2;59,6;1294,8;0;0;0;1;119,2;
2022-11-03 00:06:15;-36,75937;-73,0047;38,2;59,63;1294,8;0;0;0;1;119,26;
2022-11-03 00:06:35;-36,75937;-73,0047;38,2;59,66;1294,9;0;0;0;1;119,32;
2022-11-03 00:06:55;-36,75937;-73,0047;38,2;59,69;1294,9;0;0;0;1;119,38;
2022-11-03 00:07:15;-36,75937;-73,0047;38,2;59,72;1294,9;0;0;0;1;119,44;
2022-11-03 00:07:35;-36,75937;-73,0047;38,2;59,75;1294,9;0;0;0;1;119,5;
2022-11-03 00:07:55;-36,75937;-73,0047;38,2;59,78;1294,9;0;0;0;1;119,56;
2022-11-03 00:08:15;-36,75937;-73,0047;38,2;59,81;1294,9;0;0;0;1;119,62;
2022-11-03 00:08:35;-36,75937;-73,0047;38,2;59,85;1294,9;0;0;0;1;119,7;
2022-11-03 00:08:55;-36,75937;-73,0047;38,2;59,88;1294,9;0;0;0;1;119,76;
2022-11-03 00:09:15;-36,75937;-73,0047;38,2;59,91;1294,9;0;0;0;1;119,82;
2022-11-03 00:09:35;-36,75937;-73,0047;38,2;59,94;1294,9;0;0;0;1;119,88;
2022-11-03 00:09:55;-36,75937;-73,0047;38,2;59,97;1294,9;0;0;0;1;119,94;
