fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-08 00:00:02;-36,75932;-73,00508;36,2;90,37;1662,4;0;0;0;1;180,74;
2022-11-08 00:00:22;-36,75932;-73,00508;36,2;90,41;1662,4;0;0;0;1;180,82;
2022-11-08 00:00:42;-36,75932;-73,00508;36,2;90,44;1662,4;0;0;0;1;180,88;
2022-11-08 00:01:02;-36,75932;-73,00508;36,2;90,47;1662,4;0;0;0;1;180,94;
2022-11-08 00:01:22;-36,75932;-73,00508;36,2;90,5;1662,4;0;0;0;1;181;
2022-11-08 00:01:42;-36,75932;-73,00508;36,2;90,53;1662,4;0;0;0;1;181,06;
2022-11-08 00:02:02;-36,75932;-73,00508;36,2;90,56;1662,4;0;0;0;1;181,12;
2022-11-08 00:02:22;-36,75932;-73,00508;36,2;90,59;1662,4;0;0;0;1;181,18;
2022-11-08 00:02:42;-36,75932;-73,00508;36,2;90,62;1662,4;0;0;0;1;181,24;
2022-11-08 00:03:02;-36,75932;-73,00508;36,2;90,66;1662,4;0;0;0;1;181,32;
2022-11-08 00:03:22;-36,75932;-73,00508;36,2;90,69;1662,4;0;0;0;1;181,38;
2022-11-08 00:03:42;-36,75932;-73,00508;36,2;90,72;1662,4;0;0;0;1;181,44;
2022-11-08 00:04:02;-36,75932;-73,00508;36,2;90,75;1662,4;0;0;0;1;181,5;
2022-11-08 00:04:22;-36,75932;-73,00508;36,2;90,78;1662,4;0;0;0;1;181,56;
2022-11-08 00:04:42;-36,75932;-73,00508;36,2;90,81;1662,4;0;0;0;1;181,62;
2022-11-08 00:05:02;-36,75932;-73,00508;36,2;90,84;1662,4;0;0;0;1;181,68;
2022-11-08 00:05:22;-36,75932;-73,00508;36,2;90,87;1662,4;0;0;0;1;181,74;
2022-11-08 00:05:42;-36,75932;-73,00508;36,2;90,9;1662,4;0;0;0;1;181,8;
2022-11-08 00:06:02;-36,75932;-73,00508;36,2;90,94;1662,4;0;0;0;1;181,88;
2022-11-08 00:06:22;-36,75932;-73,00508;36,2;90,97;1662,4;0;0;0;1;181,94;
2022-11-08 00:06:42;-36,75932;-73,00508;36,2;91;1662,4;0;0;0;1;182;
2022-11-08 00:07:02;-36,75932;-73,00508;36,2;91,03;1662,4;0;0;0;1;182,06;
2022-11-08 00:07:22;-36,75932;-73,00508;36,2;91,06;1662,4;0;0;0;1;182,12;
2022-11-08 00:07:42;-36,75932;-73,00508;36,2;91,09;1662,4;0;0;0;1;182,18;
2022-11-08 00:08:02;-36,75932;-73,00508;36,2;91,12;1662,4;0;0;0;1;182,24;
2022-11-08 00:08:22;-36,75932;-73,00508;36,2;91,15;1662,4;0;0;0;1;182,3;
2022-11-08 00:08:42;-36,75932;-73,00508;36,2;91,19;1662,4;0;0;0;1;182,38;
2022-11-08 00:09:02;-36,75932;-73,00508;36,2;91,22;1662,4;0;0;0;1;182,44;
2022-11-08 00:09:22;-36,75932;-73,00508;36,2;91,25;1662,4;0;0;0;1;182,5;
2022-11-08 00:09:42;-36,75932;-73,00508;36,2;91,28;1662,4;0;0;0;1;182,56;
2022-11-08 00:10:02;-36,75932;-73,00508;36,2;91,31;1662,4;0;0;0;1;182,62;
2022-11-08 00:10:22;-36,75932;-73,00508;36,2;91,34;1662,4;0;0;0;1;182,68;
2022-11-08 00:10:42;-36,75932;-73,00508;36,2;91,37;1662,4;0;0;0;1;182,74;
2022-11-08 00:11:02;-36,75932;-73,00508;36,2;91,4;1662,4;0;0;0;1;182,8;
2022-11-08 00:11:22;-36,75932;-73,00508;36,2;91,44;1662,4;0;0;0;1;182,88;
2022-11-08 00:11:42;-36,75932;-73,00508;36,2;91,47;1662,4;0;0;0;1;182,94;
