fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-22 00:15:44;-36,75942;-73,00506;67,6;100;2930,2;0;0;0;0;200;
2022-11-22 00:45:44;-36,75942;-73,00506;69,2;100;2930,2;0;0;0;0;200;
2022-11-22 01:15:44;-36,75942;-73,00506;70,7;100;2930,2;0;0;0;0;200;
2022-11-22 01:45:44;-36,75942;-73,00506;72,2;100;2930,2;0;0;0;0;200;
2022-11-22 02:15:44;-36,75942;-73,00506;73,7;100;2930,2;0;0;0;0;200;
2022-11-22 02:45:43;-36,75942;-73,00506;75,2;100;2930,2;0;0;0;0;200;
2022-11-22 03:15:44;-36,75942;-73,00506;76,7;100;2930,2;0;0;0;0;200;
2022-11-22 03:45:43;-36,75942;-73,00506;78,2;100;2930,2;0;0;0;0;200;
2022-11-22 04:15:44;-36,75942;-73,00506;79,7;100;2930,2;0;0;0;0;200;
2022-11-22 04:45:42;-36,75942;-73,00506;81,2;100;2930,2;0;0;0;0;200;
2022-11-22 05:15:43;-36,75942;-73,00506;82,7;100;2930,2;0;0;0;0;200;
2022-11-22 05:45:43;-36,75942;-73,00506;84,2;100;2930,2;0;0;0;0;200;
2022-11-22 06:15:43;-36,75942;-73,00506;85,8;100;2930,2;0;0;0;0;200;
2022-11-22 06:45:44;-36,75942;-73,00506;87,3;100;2930,2;0;0;0;0;200;
2022-11-22 07:15:43;-36,75942;-73,00506;88,8;100;2930,2;0;0;0;0;200;
2022-11-22 07:38:57;-36,75942;-73,00506;89,9;100;2930,2;0;0;0;0;200;
2022-11-22 07:39:33;-36,75879;-73,00549;90;99,85;2930,3;0;0;0;0;199,7;
2022-11-22 07:39:43;-36,75881;-73,00549;90;99,81;2930,4;0;0;0;0;199,62;
2022-11-22 07:39:46;-36,75883;-73,00546;90;99,79;2930,4;1;0;0;0;199,58;
2022-11-22 07:39:47;-36,75883;-73,00546;90;99,79;2930,4;0;0;0;0;199,58;
2022-11-22 07:39:48;-36,75883;-73,00546;90;99,78;2930,4;1;0;0;0;199,56;
2022-11-22 07:39:49;-36,75883;-73,00546;90;99,78;2930,4;0;0;0;0;199,56;
2022-11-22 07:40:05;-36,75894;-73,00544;90;99,7;2930,5;2;0;0;0;199,4;
2022-11-22 07:40:08;-36,75896;-73,00539;90;99,69;2930,5;0;0;0;0;199,38;
2022-11-22 07:40:11;-36,75899;-73,00539;90;99,68;2930,5;2;0;0;0;199,36;
2022-11-22 07:40:15;-36,75899;-73,00542;89,7;99,66;2930,5;0;0;0;0;199,32;
2022-11-22 07:40:16;-36,75901;-73,00539;89,6;99,65;2930,5;1;0;0;0;199,3;
2022-11-22 07:40:17;-36,75901;-73,00542;89,5;99,65;2930,5;0;0;0;0;199,3;
2022-11-22 07:40:19;-36,75901;-73,00539;89,4;99,64;2930,5;0;0;0;0;199,28;
2022-11-22 07:40:20;-36,75901;-73,00539;89,3;99,63;2930,5;3;0;0;0;199,26;
2022-11-22 07:40:57;-36,75876;-73,00518;86,4;99,46;2930,7;3;0;0;0;198,92;
2022-11-22 07:41:22;-36,75876;-73,00493;84,5;99,34;2930,7;3;0;0;0;198,68;
2022-11-22 07:41:29;-36,75879;-73,00488;83,9;99,31;2930,8;0;0;0;0;198,62;
2022-11-22 07:41:35;-36,75881;-73,00485;83,5;99,28;2930,8;1;0;0;0;198,56;
2022-11-22 07:41:42;-36,75886;-73,00472;82,6;99,25;2930,8;5;0;0;0;198,5;
2022-11-22 07:41:52;-36,75876;-73,00457;78,7;99,2;2930,9;8;0;0;0;198,4;
2022-11-22 07:41:55;-36,75876;-73,00452;77,5;99,19;2930,9;0;0;0;0;198,38;
2022-11-22 07:42:01;-36,75876;-73,00449;75,2;99,16;2930,9;1;0;0;0;198,32;
2022-11-22 07:42:03;-36,75876;-73,00449;74,4;99,15;2930,9;0;0;0;0;198,3;
2022-11-22 07:42:06;-36,75876;-73,00447;73,6;99,14;2930,9;0;0;0;0;198,28;
2022-11-22 07:42:07;-36,75876;-73,00447;73,3;99,13;2930,9;4;0;0;0;198,26;
2022-11-22 07:42:18;-36,75853;-73,00483;70,9;99,08;2931;18;0;0;0;198,16;
2022-11-22 07:42:24;-36,75827;-73,0048;69,5;99,05;2931;22;0;0;0;198,1;
2022-11-22 07:42:36;-36,75732;-73,00359;66,8;98,99;2931;59;0;0;0;197,98;
2022-11-22 07:42:48;-36,75602;-73,00193;65;98,89;2931,1;65;0;0;0;197,78;
2022-11-22 07:42:55;-36,75502;-73,00134;65;98,83;2931,1;65;0;0;0;197,66;
2022-11-22 07:43:00;-36,75428;-73,00098;65;98,78;2931,1;63;0;0;0;197,56;
2022-11-22 07:43:04;-36,75377;-73,00076;65;98,75;2931,1;44;0;0;0;197,5;
2022-11-22 07:43:07;-36,75359;-73,0005;65;98,72;2931,1;35;0;0;0;197,44;
2022-11-22 07:43:10;-36,75359;-73,00019;65;98,7;2931,2;35;0;0;0;197,4;
2022-11-22 07:43:14;-36,75389;-72,99991;65;98,66;2931,2;44;0;0;0;197,32;
2022-11-22 07:43:19;-36,75436;-72,99968;64,6;98,62;2931,2;35;0;0;0;197,24;
2022-11-22 07:43:23;-36,75461;-72,99983;64,2;98,58;2931,2;22;0;0;0;197,16;
2022-11-22 07:43:28;-36,75464;-72,99998;63,8;98,54;2931,2;3;0;0;0;197,08;
2022-11-22 07:43:32;-36,75464;-73,00002;63,4;98,5;2931,2;0;0;0;0;197;
2022-11-22 07:43:37;-36,75464;-73,00002;63;98,46;2931,3;1;0;0;0;196,92;
2022-11-22 07:43:41;-36,75464;-73,00019;62,6;98,43;2931,3;26;0;0;0;196,86;
2022-11-22 07:43:47;-36,75443;-73,00096;62,1;98,37;2931,3;52;0;0;0;196,74;
2022-11-22 07:43:54;-36,75412;-73,00188;61,5;98,31;2931,4;39;0;0;0;196,62;
2022-11-22 07:43:59;-36,75369;-73,00201;61,1;98,27;2931,5;41;0;0;0;196,54;
2022-11-22 07:44:02;-36,75346;-73,00175;60,8;98,24;2931,5;39;0;0;0;196,48;
2022-11-22 07:44:04;-36,75343;-73,0015;60,6;98,23;2931,5;41;0;0;0;196,46;
2022-11-22 07:44:07;-36,75359;-73,00119;60,4;98,2;2931,6;37;0;0;0;196,4;
2022-11-22 07:44:10;-36,75387;-73,00111;60,1;98,17;2931,6;37;0;0;0;196,34;
2022-11-22 07:44:19;-36,75497;-73,0015;59,3;98,1;2931,8;61;0;0;0;196,2;
2022-11-22 07:44:25;-36,75581;-73,00193;58,8;98,04;2931,9;63;0;0;0;196,08;
2022-11-22 07:44:38;-36,75745;-73,00398;56,3;97,93;2932,1;83;0;0;0;195,86;
2022-11-22 07:44:43;-36,75817;-73,00488;54,1;97,88;2932,2;79;0;0;0;195,76;
2022-11-22 07:45:01;-36,76132;-73,00748;47,5;97,71;2932,6;87;0;0;0;195,42;
2022-11-22 07:45:15;-36,76401;-73,00969;43,9;97,58;2932,9;96;0;0;0;195,16;
2022-11-22 07:45:31;-36,76695;-73,01209;39,8;97,44;2933,3;77;0;0;0;194,88;
2022-11-22 07:45:47;-36,76862;-73,01307;36,6;97,29;2933,5;17;0;0;0;194,58;
2022-11-22 07:45:52;-36,76871;-73,01315;35,6;97,24;2933,6;5;0;0;0;194,48;
2022-11-22 07:46:01;-36,76915;-73,01337;33,9;97,16;2933,7;37;0;0;0;194,32;
2022-11-22 07:46:18;-36,77125;-73,01445;30,8;97;2934;66;0;0;0;194;
2022-11-22 07:46:39;-36,77471;-73,0164;26,8;96,92;2934,2;77;0;0;0;193,84;
2022-11-22 07:47:03;-36,7787;-73,019;22,3;96,84;2934,5;76;0;0;0;193,68;
2022-11-22 07:47:15;-36,78054;-73,02023;20,9;96,8;2934,6;65;0;0;0;193,6;
2022-11-22 07:47:24;-36,78162;-73,02085;20,7;96,76;2934,7;42;0;0;0;193,52;
2022-11-22 07:47:38;-36,78288;-73,02142;20,3;96,71;2934,8;31;0;0;0;193,42;
2022-11-22 07:47:49;-36,78318;-73,02157;20;96,67;2934,9;0;0;0;0;193,34;
2022-11-22 07:47:56;-36,78318;-73,02157;19,4;96,65;2935;2;0;0;0;193,3;
2022-11-22 07:48:19;-36,78341;-73,02167;17;96,57;2935,2;3;0;0;0;193,14;
2022-11-22 07:48:33;-36,78387;-73,02185;15,6;96,52;2935,3;22;0;0;0;193,04;
2022-11-22 07:48:56;-36,78448;-73,0221;13,3;96,43;2935,4;0;0;0;0;192,86;
2022-11-22 07:48:58;-36,78448;-73,0221;13;96,43;2935,4;3;0;0;0;192,86;
2022-11-22 07:49:07;-36,78477;-73,02223;12,1;96,39;2935,5;22;0;0;0;192,78;
2022-11-22 07:49:29;-36,78548;-73,02251;11,9;96,32;2935,6;0;0;0;0;192,64;
2022-11-22 07:49:31;-36,78548;-73,02251;12,1;96,31;2935,6;0;0;0;0;192,62;
2022-11-22 07:49:32;-36,78548;-73,02251;12,1;96,3;2935,6;1;0;0;0;192,6;
2022-11-22 07:49:33;-36,78548;-73,02254;12,2;96,3;2935,6;0;0;0;0;192,6;
2022-11-22 07:49:38;-36,78548;-73,02254;12,6;96,28;2935,6;1;0;0;0;192,56;
2022-11-22 07:49:39;-36,78548;-73,02254;12,7;96,28;2935,6;0;0;0;0;192,56;
2022-11-22 07:49:41;-36,78548;-73,02254;12,9;96,27;2935,7;2;0;0;0;192,54;
2022-11-22 07:50:03;-36,78615;-73,02282;12,6;96,19;2935,8;18;0;0;0;192,38;
2022-11-22 07:50:29;-36,78679;-73,0231;9,2;96,1;2935,9;0;0;0;0;192,2;
2022-11-22 07:50:39;-36,78679;-73,0231;9,5;96,06;2935,9;3;0;0;0;192,12;
2022-11-22 07:50:56;-36,78792;-73,02359;9,9;96;2936;52;0;0;0;192;
