fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-17 00:08:12;-36,7593;-73,00518;70,9;100;2544,1;0;0;0;0;200;
2022-11-17 00:36:45;-36,7593;-73,00518;72,7;100;2544;0;0;0;0;200;
2022-11-17 01:08:01;-36,7593;-73,00518;74,7;100;2544;0;0;0;0;200;
2022-11-17 01:36:42;-36,7593;-73,00518;76,6;100;2544;0;0;0;0;200;
2022-11-17 02:06:52;-36,7593;-73,00518;78,5;100;2544;0;0;0;0;200;
2022-11-17 02:38:26;-36,7593;-73,00518;80,6;100;2544;0;0;0;0;200;
2022-11-17 03:10:40;-36,7593;-73,00518;82,6;100;2544;0;0;0;0;200;
2022-11-17 03:41:02;-36,7593;-73,00518;84,6;100;2544;0;0;0;0;200;
2022-11-17 04:12:26;-36,7593;-73,00518;86,6;100;2544;0;0;0;0;200;
2022-11-17 04:45:51;-36,7593;-73,00518;88,8;100;2544;0;0;0;0;200;
2022-11-17 05:15:31;-36,7593;-73,00518;90,7;100;2544;0;0;0;0;200;
2022-11-17 05:44:52;-36,7593;-73,00518;92,6;100;2544;0;0;0;0;200;
2022-11-17 06:15:14;-36,7593;-73,00518;94,5;100;2544;0;0;0;0;200;
2022-11-17 06:44:42;-36,7593;-73,00518;96,4;100;2544;0;0;0;0;200;
2022-11-17 07:14:22;-36,7593;-73,00518;98,3;100;2544;0;0;0;0;200;
2022-11-17 07:40:04;-36,7593;-73,00518;100;100;2544;0;0;0;0;200;
2022-11-17 07:40:05;-36,75927;-73,00508;100;100;2544;0;0;0;0;200;
2022-11-17 07:40:24;-36,75927;-73,00523;79,6;99,91;2544,1;1;0;0;0;199,82;
2022-11-17 07:40:29;-36,75927;-73,00526;73,5;99,88;2544,1;2;0;0;0;199,76;
2022-11-17 07:40:30;-36,75927;-73,00526;72,2;99,87;2544,1;0;0;0;0;199,74;
2022-11-17 07:40:31;-36,75927;-73,00526;71;99,87;2544,1;1;0;0;0;199,74;
2022-11-17 07:40:32;-36,75927;-73,00526;70,3;99,86;2544,1;0;0;0;0;199,72;
2022-11-17 07:40:36;-36,75927;-73,00526;67,7;99,84;2544,2;1;0;0;0;199,68;
2022-11-17 07:41:18;-36,75896;-73,00491;54;99,59;2544,4;4;0;0;0;199,18;
2022-11-17 07:41:38;-36,75901;-73,00475;52,5;99,47;2544,4;0;0;0;0;198,94;
2022-11-17 07:41:42;-36,75901;-73,00472;52;99,44;2544,5;1;0;0;0;198,88;
2022-11-17 07:41:52;-36,75906;-73,00459;50,7;99,38;2544,5;7;0;0;0;198,76;
2022-11-17 07:42:08;-36,75886;-73,00444;48,6;99,29;2544,6;9;0;0;0;198,58;
