fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-14 00:15:15;-36,75924;-73,00534;43,4;6,89;2208,2;0;0;0;0;13,78;
2022-11-14 00:45:16;-36,75924;-73,00534;43,2;6,84;2208,2;0;0;0;0;13,68;
2022-11-14 01:15:25;-36,75924;-73,00534;42,9;6,78;2208,2;0;0;0;0;13,56;
2022-11-14 01:45:15;-36,75924;-73,00534;42,7;6,72;2208,2;0;0;0;0;13,44;
2022-11-14 02:15:25;-36,75924;-73,00534;42,4;6,66;2208,2;0;0;0;0;13,32;
2022-11-14 02:45:45;-36,75924;-73,00534;42,2;6,6;2208,2;0;0;0;0;13,2;
2022-11-14 03:15:25;-36,75924;-73,00534;41,9;6,54;2208,2;0;0;0;0;13,08;
2022-11-14 03:45:25;-36,75924;-73,00534;41,7;6,48;2208,2;0;0;0;0;12,96;
2022-11-14 04:15:25;-36,75924;-73,00534;41,4;6,42;2208,2;0;0;0;0;12,84;
2022-11-14 04:45:36;-36,75924;-73,00534;41,1;6,36;2208,2;0;0;0;0;12,72;
2022-11-14 05:15:45;-36,75924;-73,00534;40,9;6,3;2208,2;0;0;0;0;12,6;
2022-11-14 05:45:25;-36,75924;-73,00534;40,6;6,24;2208,2;0;0;0;0;12,48;
2022-11-14 06:15:25;-36,75924;-73,00534;40,4;6,19;2208,2;0;0;0;0;12,38;
2022-11-14 06:45:15;-36,75924;-73,00534;40,1;6,13;2208,2;0;0;0;0;12,26;
2022-11-14 07:15:16;-36,75924;-73,00534;39,9;6,07;2208,2;0;0;0;0;12,14;
2022-11-14 07:45:26;-36,75924;-73,00534;39,6;6,01;2208,2;0;0;0;0;12,02;
2022-11-14 07:50:08;-36,75924;-73,00534;39,6;6,09;2208,2;0;0;0;0;12,18;
2022-11-14 07:50:28;-36,75924;-73,00534;39,6;6,2;2208,2;0;0;0;1;12,4;
2022-11-14 07:50:48;-36,75924;-73,00534;39,6;6,32;2208,2;0;0;0;1;12,64;
2022-11-14 07:51:08;-36,75924;-73,00534;39,6;6,43;2208,2;0;0;0;1;12,86;
2022-11-14 07:51:28;-36,75924;-73,00534;39,6;6,55;2208,2;0;0;0;1;13,1;
2022-11-14 07:51:48;-36,75924;-73,00534;39,6;6,66;2208,2;0;0;0;1;13,32;
2022-11-14 07:52:08;-36,75924;-73,00534;39,6;6,78;2208,2;0;0;0;1;13,56;
2022-11-14 07:52:14;-36,75924;-73,00534;39,6;6,82;2208,2;0;0;0;1;13,64;
2022-11-14 07:52:27;-36,75924;-73,00534;39,6;6,89;2208,2;0;0;0;1;13,78;
2022-11-14 07:52:47;-36,75924;-73,00534;39,6;7,01;2208,2;0;0;0;1;14,02;
2022-11-14 07:53:07;-36,75924;-73,00534;39,6;7,16;2208,2;0;0;0;1;14,32;
2022-11-14 07:53:27;-36,75924;-73,00534;39,6;7,31;2208,2;0;0;0;1;14,62;
2022-11-14 07:53:47;-36,75924;-73,00534;39,6;7,47;2208,2;0;0;0;1;14,94;
2022-11-14 07:54:07;-36,75924;-73,00534;39,5;7,62;2208,2;0;0;0;1;15,24;
2022-11-14 07:54:27;-36,75924;-73,00534;39,5;7,77;2208,2;0;0;0;1;15,54;
2022-11-14 07:54:47;-36,75924;-73,00534;39,5;7,92;2208,2;0;0;0;1;15,84;
2022-11-14 07:55:07;-36,75924;-73,00534;39,5;8,08;2208,2;0;0;0;1;16,16;
2022-11-14 07:55:27;-36,75924;-73,00534;39,5;8,25;2208,2;0;0;0;1;16,5;
2022-11-14 07:55:47;-36,75924;-73,00534;39,5;8,42;2208,2;0;0;0;1;16,84;
2022-11-14 07:56:07;-36,75924;-73,00534;39,5;8,58;2208,2;0;0;0;1;17,16;
2022-11-14 07:56:27;-36,75924;-73,00534;39,5;8,75;2208,2;0;0;0;1;17,5;
2022-11-14 07:56:47;-36,75924;-73,00534;39,5;8,92;2208,2;0;0;0;1;17,84;
2022-11-14 07:57:07;-36,75924;-73,00534;39,5;9,08;2208,2;0;0;0;1;18,16;
2022-11-14 07:57:27;-36,75924;-73,00534;39,5;9,25;2208,2;0;0;0;1;18,5;
2022-11-14 07:57:47;-36,75924;-73,00534;39,5;9,42;2208,2;0;0;0;1;18,84;
2022-11-14 07:58:07;-36,75924;-73,00534;39,5;9,58;2208,2;0;0;0;1;19,16;
2022-11-14 07:58:27;-36,75924;-73,00534;39,5;9,75;2208,2;0;0;0;1;19,5;
2022-11-14 07:58:47;-36,75924;-73,00534;39,5;9,92;2208,2;0;0;0;1;19,84;
2022-11-14 07:59:07;-36,75924;-73,00534;39,5;10,08;2208,2;0;0;0;1;20,16;
2022-11-14 07:59:27;-36,75924;-73,00534;39,5;10,25;2208,2;0;0;0;1;20,5;
2022-11-14 07:59:47;-36,75924;-73,00534;39,5;10,42;2208,2;0;0;0;1;20,84;
2022-11-14 08:00:07;-36,75924;-73,00534;39,5;10,58;2208,2;0;0;0;1;21,16;
2022-11-14 08:00:27;-36,75924;-73,00534;39,5;10,75;2208,2;0;0;0;1;21,5;
2022-11-14 08:00:47;-36,75924;-73,00534;39,5;10,92;2208,2;0;0;0;1;21,84;
2022-11-14 08:01:07;-36,75924;-73,00534;39,5;11,08;2208,2;0;0;0;1;22,16;
2022-11-14 08:01:27;-36,75924;-73,00534;39,5;11,25;2208,2;0;0;0;1;22,5;
2022-11-14 08:01:47;-36,75924;-73,00534;39,5;11,42;2208,2;0;0;0;1;22,84;
2022-11-14 08:02:07;-36,75924;-73,00534;39,5;11,58;2208,2;0;0;0;1;23,16;
2022-11-14 08:02:27;-36,75924;-73,00534;39,5;11,75;2208,2;0;0;0;1;23,5;
2022-11-14 08:02:47;-36,75924;-73,00534;39,5;11,92;2208,2;0;0;0;1;23,84;
2022-11-14 08:03:07;-36,75924;-73,00534;39,5;12,08;2208,2;0;0;0;1;24,16;
2022-11-14 08:03:27;-36,75924;-73,00534;39,5;12,25;2208,2;0;0;0;1;24,5;
2022-11-14 08:03:47;-36,75924;-73,00534;39,5;12,42;2208,2;0;0;0;1;24,84;
2022-11-14 08:04:07;-36,75924;-73,00534;39,5;12,58;2208,2;0;0;0;1;25,16;
2022-11-14 08:04:27;-36,75924;-73,00534;39,5;12,75;2208,2;0;0;0;1;25,5;
2022-11-14 08:04:47;-36,75924;-73,00534;39,5;12,92;2208,2;0;0;0;1;25,84;
2022-11-14 08:05:07;-36,75924;-73,00534;39,5;13,08;2208,2;0;0;0;1;26,16;
2022-11-14 08:05:27;-36,75924;-73,00534;39,5;13,25;2208,2;0;0;0;1;26,5;
2022-11-14 08:05:47;-36,75924;-73,00534;39,4;13,41;2208,2;0;0;0;1;26,82;
2022-11-14 08:06:07;-36,75924;-73,00534;39,4;13,57;2208,2;0;0;0;1;27,14;
2022-11-14 08:06:27;-36,75924;-73,00534;39,4;13,74;2208,2;0;0;0;1;27,48;
2022-11-14 08:06:47;-36,75924;-73,00534;39,4;13,9;2208,2;0;0;0;1;27,8;
2022-11-14 08:07:07;-36,75924;-73,00534;39,4;14,07;2208,2;0;0;0;1;28,14;
2022-11-14 08:07:27;-36,75924;-73,00534;39,4;14,23;2208,2;0;0;0;1;28,46;
2022-11-14 08:07:47;-36,75924;-73,00534;39,4;14,4;2208,2;0;0;0;1;28,8;
2022-11-14 08:08:07;-36,75924;-73,00534;39,4;14,57;2208,2;0;0;0;1;29,14;
2022-11-14 08:08:27;-36,75924;-73,00534;39,4;14,73;2208,2;0;0;0;1;29,46;
2022-11-14 08:08:47;-36,75924;-73,00534;39,4;14,9;2208,2;0;0;0;1;29,8;
2022-11-14 08:09:07;-36,75924;-73,00534;39,4;15,07;2208,2;0;0;0;1;30,14;
2022-11-14 08:09:27;-36,75924;-73,00534;39,4;15,23;2208,2;0;0;0;1;30,46;
2022-11-14 08:09:47;-36,75924;-73,00534;39,4;15,4;2208,2;0;0;0;1;30,8;
2022-11-14 08:10:07;-36,75924;-73,00534;39,4;15,56;2208,2;0;0;0;1;31,12;
2022-11-14 08:10:27;-36,75924;-73,00534;39,4;15,73;2208,2;0;0;0;1;31,46;
2022-11-14 08:10:47;-36,75924;-73,00534;39,4;15,89;2208,2;0;0;0;1;31,78;
2022-11-14 08:11:07;-36,75924;-73,00534;39,4;16,06;2208,2;0;0;0;1;32,12;
2022-11-14 08:11:27;-36,75924;-73,00534;39,4;16,22;2208,2;0;0;0;1;32,44;
