fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-24 00:12:53;-36,75958;-73,00485;82,3;48,5;3136,2;0;0;0;0;97;
2022-11-24 00:42:54;-36,75958;-73,00485;83,6;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:12:53;-36,75958;-73,00485;84,9;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:06;-36,75958;-73,00485;86;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:07;-36,75958;-73,00472;86;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:30;-36,7596;-73,00478;88,5;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:35;-36,7596;-73,00478;89;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:36;-36,7596;-73,0048;89,1;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:51;-36,7596;-73,0048;90,7;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:51;-36,7596;-73,0048;90,8;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:56;-36,7596;-73,0048;91,3;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:39:57;-36,75958;-73,0048;91,4;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:40:30;-36,75953;-73,00485;92,2;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:40:38;-36,75953;-73,00485;91,9;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:40:39;-36,75955;-73,00483;91,9;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:41:07;-36,75958;-73,0048;90,8;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:41:36;-36,75958;-73,0048;90,2;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:41:37;-36,75958;-73,00483;90,2;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:42:21;-36,75958;-73,00483;89,2;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:42:25;-36,75958;-73,00483;89,1;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:42:26;-36,75958;-73,00483;89,1;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:42:37;-36,75955;-73,00483;88,9;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:42:50;-36,75955;-73,00483;88,6;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:42:51;-36,75955;-73,00483;88,6;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:43:38;-36,75953;-73,00483;87,6;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:44:56;-36,75953;-73,00483;85,9;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:44:57;-36,7595;-73,00483;85,8;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:45:17;-36,75953;-73,00483;85,4;48,5;3136,2;1;0;0;0;97;
2022-11-24 01:45:18;-36,75953;-73,00483;85,4;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:46:01;-36,75953;-73,0048;84,5;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:46:07;-36,75953;-73,0048;84,3;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:46:07;-36,75953;-73,0048;84,3;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:46:08;-36,75953;-73,0048;84,3;48,5;3136,2;0;0;0;0;97;
2022-11-24 01:47:04;-36,75953;-73,0048;88,8;48,46;3136,2;1;0;0;0;96,92;
2022-11-24 01:47:06;-36,75953;-73,0048;89;48,46;3136,2;0;0;0;0;96,92;
2022-11-24 01:47:29;-36,75955;-73,00485;89,8;48,44;3136,2;1;0;0;0;96,88;
2022-11-24 01:47:31;-36,75955;-73,00485;89,7;48,44;3136,2;0;0;0;0;96,88;
2022-11-24 01:47:47;-36,75955;-73,00483;89,4;48,43;3136,2;0;0;0;0;96,86;
2022-11-24 01:47:58;-36,75953;-73,00485;89,3;48,42;3136,2;1;0;0;0;96,84;
2022-11-24 01:47:59;-36,75953;-73,00485;89,2;48,42;3136,2;0;0;0;0;96,84;
2022-11-24 01:48:07;-36,75953;-73,00483;89,1;48,41;3136,2;2;0;0;0;96,82;
2022-11-24 01:48:08;-36,75953;-73,00483;89,1;48,41;3136,2;0;0;0;0;96,82;
2022-11-24 01:48:10;-36,75953;-73,00483;89,1;48,41;3136,2;1;0;0;0;96,82;
2022-11-24 01:48:15;-36,75953;-73,0048;88,9;48,41;3136,2;0;0;0;0;96,82;
2022-11-24 01:48:28;-36,75953;-73,00483;88;48,4;3136,2;1;0;0;0;96,8;
2022-11-24 01:48:29;-36,75953;-73,00483;87,9;48,4;3136,2;0;0;0;0;96,8;
2022-11-24 01:48:32;-36,75953;-73,00483;87,7;48,4;3136,2;1;0;0;0;96,8;
2022-11-24 01:48:34;-36,75953;-73,00483;87,6;48,39;3136,2;0;0;0;0;96,78;
2022-11-24 01:48:35;-36,75953;-73,00483;87,5;48,39;3136,2;1;0;0;0;96,78;
2022-11-24 01:48:45;-36,75955;-73,00488;86,9;48,39;3136,2;0;0;0;0;96,78;
2022-11-24 01:48:46;-36,75955;-73,00488;86,8;48,39;3136,2;2;0;0;0;96,78;
2022-11-24 01:48:48;-36,75955;-73,00488;86,7;48,38;3136,2;0;0;0;0;96,76;
2022-11-24 01:48:49;-36,75955;-73,00488;86,6;48,38;3136,2;1;0;0;0;96,76;
2022-11-24 01:48:59;-36,75955;-73,00491;85,9;48,38;3136,2;0;0;0;0;96,76;
2022-11-24 01:49:00;-36,75955;-73,00491;85,9;48,38;3136,2;1;0;0;0;96,76;
2022-11-24 01:49:10;-36,75958;-73,00493;85,2;48,37;3136,2;0;0;0;0;96,74;
2022-11-24 01:49:14;-36,7596;-73,00493;84,9;48,36;3136,2;1;0;0;0;96,72;
2022-11-24 01:49:21;-36,75966;-73,00495;84,5;48,36;3136,2;0;0;0;0;96,72;
2022-11-24 01:49:22;-36,75966;-73,00495;84,4;48,36;3136,2;1;0;0;0;96,72;
2022-11-24 01:49:26;-36,75968;-73,00498;84,1;48,36;3136,2;0;0;0;0;96,72;
2022-11-24 01:49:27;-36,75968;-73,00498;84,1;48,36;3136,2;1;0;0;0;96,72;
2022-11-24 01:49:29;-36,75968;-73,00498;83,9;48,35;3136,2;0;0;0;0;96,7;
2022-11-24 01:49:32;-36,7597;-73,00498;83,7;48,35;3136,2;1;0;0;0;96,7;
2022-11-24 01:49:36;-36,75973;-73,00498;83,5;48,35;3136,2;0;0;0;0;96,7;
2022-11-24 01:49:38;-36,75973;-73,005;83,3;48,35;3136,2;1;0;0;0;96,7;
2022-11-24 01:49:47;-36,75978;-73,00503;82,7;48,34;3136,2;0;0;0;0;96,68;
2022-11-24 01:49:48;-36,75978;-73,00503;82,7;48,34;3136,2;2;0;0;0;96,68;
2022-11-24 01:49:57;-36,75981;-73,00506;82,1;48,33;3136,2;0;0;0;0;96,66;
2022-11-24 01:49:58;-36,75981;-73,00506;82;48,33;3136,2;1;0;0;0;96,66;
2022-11-24 01:49:59;-36,75981;-73,00506;81,9;48,33;3136,2;0;0;0;0;96,66;
2022-11-24 01:50:01;-36,75983;-73,00508;81,8;48,33;3136,2;2;0;0;0;96,66;
2022-11-24 01:50:13;-36,75986;-73,0051;81;48,32;3136,2;0;0;0;0;96,64;
2022-11-24 01:50:14;-36,75988;-73,0051;80,9;48,32;3136,2;2;0;0;0;96,64;
2022-11-24 01:50:21;-36,75991;-73,0051;80,5;48,31;3136,2;0;0;0;0;96,62;
2022-11-24 01:50:25;-36,75991;-73,0051;80,2;48,31;3136,2;1;0;0;0;96,62;
2022-11-24 01:50:35;-36,75994;-73,0051;79,5;48,3;3136,2;0;0;0;0;96,6;
2022-11-24 01:50:43;-36,75994;-73,0051;79;48,3;3136,2;1;0;0;0;96,6;
2022-11-24 01:50:45;-36,75996;-73,0051;77,5;48,3;3136,2;0;0;0;0;96,6;
2022-11-24 01:50:48;-36,75999;-73,0051;75,4;48,29;3136,2;1;0;0;0;96,58;
2022-11-24 01:50:50;-36,75996;-73,0051;73,9;48,29;3136,2;0;0;0;0;96,58;
2022-11-24 01:50:52;-36,75996;-73,0051;72,5;48,29;3136,2;1;0;0;0;96,58;
2022-11-24 01:50:54;-36,75999;-73,0051;71;48,29;3136,2;0;0;0;0;96,58;
2022-11-24 01:50:56;-36,75999;-73,0051;70,2;48,29;3136,2;1;0;0;0;96,58;
2022-11-24 01:51:03;-36,76004;-73,00516;67,4;48,28;3136,2;0;0;0;0;96,56;
2022-11-24 01:51:05;-36,76004;-73,00518;66,6;48,28;3136,2;2;0;0;0;96,56;
2022-11-24 01:51:12;-36,76006;-73,00526;63,8;48,28;3136,2;0;0;0;0;96,56;
2022-11-24 01:51:14;-36,76006;-73,00526;63;48,28;3136,2;1;0;0;0;96,56;
2022-11-24 01:51:16;-36,76006;-73,00526;63,5;48,27;3136,2;0;0;0;0;96,54;
2022-11-24 01:51:17;-36,76006;-73,00529;63,8;48,27;3136,2;1;0;0;0;96,54;
2022-11-24 01:51:21;-36,76006;-73,00531;64,8;48,27;3136,2;0;0;0;0;96,54;
2022-11-24 01:51:23;-36,76004;-73,00531;65,3;48,27;3136,2;1;0;0;0;96,54;
2022-11-24 01:51:25;-36,76006;-73,00531;65,8;48,27;3136,2;0;0;0;0;96,54;
2022-11-24 01:51:26;-36,76006;-73,00534;66;48,27;3136,2;1;0;0;0;96,54;
2022-11-24 01:51:27;-36,76006;-73,00534;65,9;48,27;3136,2;0;0;0;0;96,54;
2022-11-24 01:51:33;-36,76006;-73,00536;65,3;48,26;3136,2;1;0;0;0;96,52;
2022-11-24 01:51:34;-36,76006;-73,00536;65,2;48,26;3136,2;0;0;0;0;96,52;
2022-11-24 01:51:37;-36,76006;-73,00539;64,8;48,26;3136,2;1;0;0;0;96,52;
2022-11-24 01:51:41;-36,76006;-73,00539;64,4;48,26;3136,2;0;0;0;0;96,52;
2022-11-24 01:51:42;-36,76006;-73,00542;64,3;48,25;3136,2;1;0;0;0;96,5;
2022-11-24 01:51:47;-36,76006;-73,00542;63,6;48,25;3136,2;0;0;0;0;96,5;
2022-11-24 01:51:49;-36,76004;-73,00544;63,1;48,25;3136,2;1;0;0;0;96,5;
2022-11-24 01:51:54;-36,76004;-73,00544;62,1;48,25;3136,2;0;0;0;0;96,5;
2022-11-24 01:51:58;-36,76004;-73,00546;61,2;48,24;3136,2;2;0;0;0;96,48;
2022-11-24 01:52:10;-36,76001;-73,00549;58,7;48,23;3136,2;0;0;0;0;96,46;
2022-11-24 01:52:13;-36,76001;-73,00549;58;48,23;3136,2;1;0;0;0;96,46;
2022-11-24 01:52:14;-36,76001;-73,00549;57,8;48,23;3136,2;0;0;0;0;96,46;
2022-11-24 01:52:18;-36,75999;-73,00552;57;48,23;3136,2;2;0;0;0;96,46;
2022-11-24 01:52:23;-36,75999;-73,00554;55,9;48,22;3136,2;0;0;0;0;96,44;
2022-11-24 01:52:32;-36,75999;-73,00557;54;48,22;3136,2;1;0;0;0;96,44;
2022-11-24 01:52:37;-36,75999;-73,00559;52,9;48,21;3136,2;0;0;0;0;96,42;
2022-11-24 01:52:41;-36,75996;-73,00559;52,1;48,21;3136,2;1;0;0;0;96,42;
2022-11-24 01:52:42;-36,75996;-73,00559;51,9;48,21;3136,2;0;0;0;0;96,42;
