fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux
2022-11-23 00:11:59;-36,75924;-73,00531;53,7;99,52;3036,6;0;0;0;0;199,04;
2022-11-23 00:41:59;-36,75924;-73,00531;55;99,49;3036,6;0;0;0;0;198,98;
2022-11-23 01:11:59;-36,75924;-73,00531;56,3;99,45;3036,6;0;0;0;0;198,9;
2022-11-23 01:41:58;-36,75924;-73,00531;57,6;99,42;3036,6;0;0;0;0;198,84;
2022-11-23 02:12:02;-36,75924;-73,00531;58,8;99,38;3036,6;0;0;0;0;198,76;
2022-11-23 02:42:02;-36,75924;-73,00531;60,1;99,35;3036,6;0;0;0;0;198,7;
2022-11-23 03:11:59;-36,75924;-73,00531;61,4;99,32;3036,6;0;0;0;0;198,64;
2022-11-23 03:42:02;-36,75924;-73,00531;62,6;99,28;3036,6;0;0;0;0;198,56;
2022-11-23 04:11:59;-36,75924;-73,00531;63,9;99,25;3036,6;0;0;0;0;198,5;
2022-11-23 04:42:06;-36,75924;-73,00531;65,2;99,21;3036,6;0;0;0;0;198,42;
2022-11-23 05:11:59;-36,75924;-73,00531;66,5;99,18;3036,6;0;0;0;0;198,36;
2022-11-23 05:42:02;-36,75924;-73,00531;67,7;99,15;3036,6;0;0;0;0;198,3;
2022-11-23 06:11:58;-36,75924;-73,00531;69;99,11;3036,6;0;0;0;0;198,22;
2022-11-23 06:41:58;-36,75924;-73,00531;70,3;99,08;3036,6;0;0;0;0;198,16;
2022-11-23 07:11:59;-36,75924;-73,00531;71,5;99,04;3036,6;0;0;0;0;198,08;
2022-11-23 07:41:59;-36,75924;-73,00531;72,8;99,01;3036,6;0;0;0;0;198,02;
2022-11-23 07:45:46;-36,75924;-73,00531;73;99;3036,6;0;0;0;0;198;
2022-11-23 07:46:04;-36,75906;-73,00552;73;99;3036,7;0;0;0;0;198;
2022-11-23 07:46:32;-36,75917;-73,00526;59;99;3036,8;0;0;0;0;198;
2022-11-23 07:47:08;-36,75922;-73,00513;37,3;99;3036,9;0;0;0;0;198;
2022-11-23 07:47:19;-36,75919;-73,00516;39;99;3036,9;5;0;0;0;198;
2022-11-23 07:47:50;-36,75901;-73,00491;37,7;99;3037;0;0;0;0;198;
2022-11-23 07:48:03;-36,75904;-73,00491;35,7;99;3037,1;3;0;0;0;198;
2022-11-23 07:48:11;-36,75899;-73,00485;34,4;99;3037,1;3;0;0;0;198;
2022-11-23 07:48:41;-36,75899;-73,0047;29,6;99;3037,2;0;0;0;0;198;
2022-11-23 07:48:44;-36,75901;-73,0047;29,1;99;3037,2;2;0;0;0;198;
2022-11-23 07:48:51;-36,75909;-73,00459;28;99;3037,3;5;0;0;0;198;
2022-11-23 07:49:06;-36,75894;-73,00442;30,7;99;3037,3;3;0;0;0;198;
2022-11-23 07:49:19;-36,75858;-73,00478;34,8;99;3037,4;20;0;0;0;198;
2022-11-23 07:49:22;-36,75845;-73,00475;36,1;99;3037,4;20;0;0;0;198;
2022-11-23 07:49:25;-36,75827;-73,00462;37,5;99;3037,4;33;0;0;0;198;
2022-11-23 07:49:33;-36,75763;-73,00383;41,2;99;3037,4;53;0;0;0;198;
2022-11-23 07:49:50;-36,75597;-73,0017;45,2;99;3037,5;59;0;0;0;198;
2022-11-23 07:50:02;-36,75436;-73,00091;47,7;98,97;3037,5;53;0;0;0;197,94;
2022-11-23 07:50:09;-36,75366;-73,00053;50,7;98,93;3037,5;33;0;0;0;197,86;
2022-11-23 07:50:13;-36,75361;-73,00017;52,4;98,9;3037,6;31;0;0;0;197,8;
2022-11-23 07:50:16;-36,75379;-72,99996;53,7;98,88;3037,6;37;0;0;0;197,76;
2022-11-23 07:50:23;-36,75436;-72,99966;55,6;98,84;3037,6;31;0;0;0;197,68;
2022-11-23 07:50:29;-36,75464;-72,99983;56,6;98,81;3037,6;16;0;0;0;197,62;
2022-11-23 07:50:34;-36,75469;-72,99996;57,4;98,78;3037,6;0;0;0;0;197,56;
2022-11-23 07:50:40;-36,75469;-72,99996;58,4;98,74;3037,7;0;0;0;0;197,48;
2022-11-23 07:50:41;-36,75469;-72,99996;58,5;98,74;3037,7;8;0;0;0;197,48;
2022-11-23 07:50:45;-36,75466;-73,00022;58,8;98,72;3037,7;28;0;0;0;197,44;
2022-11-23 07:50:49;-36,75454;-73,00063;57,9;98,69;3037,7;41;0;0;0;197,38;
2022-11-23 07:50:59;-36,7542;-73,00181;55,8;98,63;3037,8;35;0;0;0;197,26;
2022-11-23 07:51:04;-36,75382;-73,00198;53,9;98,61;3037,8;37;0;0;0;197,22;
2022-11-23 07:51:08;-36,75351;-73,00175;49,4;98,58;3037,9;37;0;0;0;197,16;
2022-11-23 07:51:12;-36,75349;-73,00134;45,9;98,56;3038;37;0;0;0;197,12;
2022-11-23 07:51:17;-36,75382;-73,00106;45,1;98,53;3038;28;0;0;0;197,06;
2022-11-23 07:51:36;-36,75574;-73,00181;40,8;98,42;3038,3;53;0;0;0;196,84;
2022-11-23 07:51:59;-36,75814;-73,00478;35,3;98,29;3038,6;63;0;0;0;196,58;
2022-11-23 07:52:06;-36,75906;-73,00559;33,7;98,24;3038,7;66;0;0;0;196,48;
2022-11-23 07:52:40;-36,76442;-73,00999;28;98,05;3039,4;81;0;0;0;196,1;
2022-11-23 07:52:58;-36,76723;-73,01228;28;97,98;3039,7;65;0;0;0;195,96;
2022-11-23 07:53:02;-36,76777;-73,01261;25,8;97,97;3039,8;57;0;0;0;195,94;
2022-11-23 07:53:19;-36,77025;-73,01392;18,6;97,93;3040,1;70;0;0;0;195,86;
2022-11-23 07:53:45;-36,77417;-73,01604;13,9;97,87;3040,6;66;0;0;0;195,74;
2022-11-23 07:54:01;-36,7764;-73,01749;14,7;97,83;3040,7;57;0;0;0;195,66;
2022-11-23 07:54:16;-36,77752;-73,01821;14;97,8;3040,8;12;0;0;0;195,6;
2022-11-23 07:54:29;-36,77832;-73,01875;13,4;97,77;3040,9;41;0;0;0;195,54;
2022-11-23 07:54:42;-36,7795;-73,01952;12,9;97,74;3040,9;39;0;0;0;195,48;
2022-11-23 07:54:47;-36,77985;-73,01975;12,9;97,73;3040,9;28;0;0;0;195,46;
2022-11-23 07:54:55;-36,78014;-73,01993;12,8;97,71;3041;6;0;0;0;195,42;
2022-11-23 07:55:30;-36,78044;-73,02013;12,3;97,63;3041,1;0;0;0;0;195,26;
2022-11-23 07:55:39;-36,78047;-73,02016;12,1;97,61;3041,2;2;0;0;0;195,22;
2022-11-23 07:55:45;-36,78059;-73,02023;12;97,59;3041,2;16;0;0;0;195,18;
2022-11-23 07:55:50;-36,78085;-73,02039;12;97,58;3041,2;28;0;0;0;195,16;
2022-11-23 07:55:54;-36,78111;-73,02052;11,9;97,57;3041,2;26;0;0;0;195,14;
2022-11-23 07:56:05;-36,78141;-73,0207;11,8;97,55;3041,3;0;0;0;0;195,1;
2022-11-23 07:56:07;-36,78141;-73,0207;11,7;97,54;3041,3;2;0;0;0;195,08;
2022-11-23 07:56:10;-36,78141;-73,02072;11,7;97,53;3041,3;0;0;0;0;195,06;
2022-11-23 07:56:13;-36,78144;-73,02072;11,6;97,53;3041,3;4;0;0;0;195,06;
2022-11-23 07:56:20;-36,78162;-73,02083;11,5;97,51;3041,3;20;0;0;0;195,02;
2022-11-23 07:56:27;-36,78195;-73,02098;11,5;97,5;3041,4;18;0;0;0;195;
2022-11-23 07:56:33;-36,78208;-73,02106;11,4;97,48;3041,4;4;0;0;0;194,96;
2022-11-23 07:56:52;-36,78228;-73,02113;11,1;97,44;3041,5;2;0;0;0;194,88;
2022-11-23 07:57:02;-36,78257;-73,02129;11;97,42;3041,5;20;0;0;0;194,84;
2022-11-23 07:57:10;-36,78288;-73,02142;10,8;97,4;3041,6;9;0;0;0;194,8;
