fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux;ah_generados;ah_consumidos;ah_efectivos;aislacion_negativa;aislacion_positiva;aislacion_pack_bateria;capacidad_actual;contador_peak;tiempo_peak_amperaje;corriente_instantanea;temp_maxima_celda;temp_minima_celda;vol_maximo_celda;vol_minimo_celda;pot_consumida_accesorios;pot_total_consumida;pot_total_generada;freno_servicio;pot_gen_freno_umbral_1;pot_gen_freno_umbral_2;pot_gen_freno_umbral_3;pot_gen_freno_umbral_4;pot_gen_freno_umbral_5;pot_gen_freno_umbral_6;switch_freno;SoH;ac_encendido;estado_compresor_ac;vel_crucero_activada;vel_crucero_seteada;marcha;porc_acelerador
2022-11-15 17:19:52;-36.781912;-73.086409;2;33.2;1134.7;0.0;;;;;27100.0;0,0;0,0;0,0;55000;55000;0,000;55000;0;;-28,5;23,0;22,0;3,333;3,329;0,0;;0,0;0;-5828,1;-7750,3;-15121,0;-27377,6;-37525,0;-48144,7;0;98,0;0;1;0;0;"N";0,0
2022-11-15 16:56:45;-36.781912;-73.086409;2;28.8;1134.7;0.0;;;;;27100.0;0,0;0,0;0,0;56500;56000;0,000;56000;0;;2,4;23,0;22,0;3,262;3,258;4,3;;0,0;;-5828,1;-7750,3;-15121,0;-27377,6;-37525,0;-48144,7;1;98,0;0;1;0;0;"N";0,0
2022-11-15 16:55:53;-36.7819;-73.086543;1;28.8;1134.7;0.0;;;;;27100.0;-0,9;8,9;8,0;58500;57500;0,000;57500;0;;1,6;23,0;22,0;3,261;3,257;4432,8;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;1;0;0;"D";0,0
2022-11-15 16:55:24;-36.7819;-73.086543;1;28.8;1134.7;0.0;;;;;27100.0;-0,9;8,9;8,0;58000;57000;0,000;57000;0;;2,1;23,0;22,0;3,259;3,255;4427,7;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;1;0;0;"N";0,0
2022-11-15 16:55:10;-36.781791;-73.086817;3;28.8;1134.7;0.0;;;;;27100.0;-0,9;8,8;8,0;55000;59500;0,000;55000;0;;2,1;23,0;22,0;3,259;3,255;4414,8;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;0;0;0;"D";0,0
2022-11-15 16:55:07;-36.781795;-73.086836;3;28.8;1134.7;1.0;;;;;27100.0;-0,9;8,8;8,0;55000;59500;0,000;55000;0;;2,8;23,0;22,0;3,257;3,253;4413,7;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;1;0;0;"N";0,0
2022-11-15 16:54:59;-36.781775;-73.086905;1;28.8;1134.7;0.0;;;;;27100.0;-0,9;8,8;8,0;59000;58000;0,000;58000;0;;3,5;23,0;22,0;3,258;3,254;4407,7;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;1;0;0;"R";0,0
2022-11-15 16:54:58;-36.781775;-73.086905;1;28.8;1134.7;1.0;;;;;27100.0;-0,9;8,8;8,0;59000;58000;0,000;58000;0;;2,4;23,0;22,0;3,259;3,254;4407,3;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;1;0;0;"N";0,0
2022-11-15 16:54:47;-36.78172;-73.086849;1;28.8;1134.6;0.0;;;;;27100.0;-0,9;8,8;8,0;56000;56500;0,000;56000;0;;1,9;23,0;22,0;3,259;3,255;4398,1;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;0;0;0;"N";0,0
2022-11-15 16:54:03;-36.781677;-73.08685;1;28.8;1134.6;0.0;;;;;27100.0;-0,9;8,8;7,9;59500;58500;0,000;58500;0;;2,8;23,0;22,0;3,257;3,253;4375,7;;-434,0;;-5848,5;-7767,3;-15145,5;-27422,0;-37643,9;-48259,3;1;98,0;0;1;0;0;"N";0,0
