fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux;ah_generados;ah_consumidos;ah_efectivos;aislacion_negativa;aislacion_positiva;aislacion_pack_bateria;capacidad_actual;contador_peak;tiempo_peak_amperaje;corriente_instantanea;temp_maxima_celda;temp_minima_celda;vol_maximo_celda;vol_minimo_celda;pot_consumida_accesorios;pot_total_consumida;pot_total_generada;freno_servicio;pot_gen_freno_umbral_1;pot_gen_freno_umbral_2;pot_gen_freno_umbral_3;pot_gen_freno_umbral_4;pot_gen_freno_umbral_5;pot_gen_freno_umbral_6;switch_freno;SoH;ac_encendido;estado_compresor_ac;vel_crucero_activada;vel_crucero_seteada;marcha;porc_acelerador
2022-11-22 19:13:50;-36.78187;-73.086093;-9;74.8;1718.6;0.0;;;;;27100.0;0,0;0,1;0,1;55000;55000;0,000;55000;0;;2,5;28,0;27,0;3,344;3,34;49,5;49,5;0,0;;;;;;;;1;98,0;3;1;0;0;"N";0,0
2022-11-22 19:13:44;-36.781881;-73.086078;-7;74.8;1718.6;0.0;;;;;27100.0;0,0;0,1;0,1;59000;59000;0,000;59000;0;;3,3;28,0;27,0;3,344;3,34;46,8;46,8;0,0;;;;;;;;1;98,0;3;1;0;0;"N";0,0
2022-11-22 19:13:36;-36.781929;-73.086201;-13;74.8;1718.6;0.0;;;;;27100.0;0,0;0,1;0,1;57500;57500;0,000;57500;0;;2,7;28,0;27,0;3,344;3,341;42,6;42,6;0,0;;;;;;;;1;98,0;3;1;0;0;"D";0,0
2022-11-22 19:13:35;-36.781929;-73.086201;-13;74.8;1718.6;0.0;;;;;27100.0;0,0;0,1;0,1;57500;57500;0,000;57500;0;;2,5;28,0;27,0;3,344;3,341;42,5;42,5;0,0;;;;;;;;1;98,0;3;1;0;0;"N";0,0
2022-11-22 19:13:23;-36.781929;-73.086201;-13;74.8;1718.6;0.0;;;;;27100.0;0,0;0,1;0,1;54500;54500;0,000;54500;0;;1,9;28,0;27,0;3,344;3,34;36,6;36,6;0,0;;;;;;;;1;98,0;3;1;0;0;"N";0,0
2022-11-22 19:13:11;-36.781929;-73.086241;-12;74.8;1718.6;0.0;;;;;27100.0;0,0;0,1;0,1;58500;58500;0,000;58500;0;;3,0;28,0;27,0;3,345;3,341;30,2;30,2;0,0;;;;;;;;1;98,0;3;1;0;0;"D";0,0
2022-11-22 19:13:10;-36.781941;-73.086263;-11;74.8;1718.6;0.0;;;;;27100.0;0,0;0,1;0,1;58500;58500;0,000;58500;0;;2,6;28,0;27,0;3,345;3,341;30,0;30,0;0,0;;;;;;;;1;98,0;3;1;0;0;"N";0,0
2022-11-22 19:12:48;-36.781948;-73.086276;-11;74.8;1718.6;0.0;;;;;27100.0;0,0;0,0;0,0;59500;59500;0,000;59500;0;;2,9;28,0;27,0;3,345;3,342;21,1;21,1;0,0;;;;;;;;1;98,0;3;1;0;0;"R";0,0
2022-11-22 19:12:47;-36.781948;-73.086276;-11;74.8;1718.6;0.0;;;;;27100.0;0,0;0,0;0,0;59500;59500;0,000;59500;0;;2,1;28,0;27,0;3,345;3,342;20,9;20,9;0,0;;;;;;;;1;98,0;3;1;0;0;"N";0,0
2022-11-22 19:12:15;-36.781958;-73.086385;-1;74.8;1718.6;0.0;;;;;27100.0;0,0;0,0;0,0;59000;59000;0,000;59000;0;;2,4;28,0;27,0;3,346;3,343;7,9;7,9;0,0;;;;;;;;1;98,0;3;1;0;0;"D";0,0
2022-11-22 19:12:14;-36.781958;-73.086385;-1;74.8;1718.6;0.0;;;;;27100.0;0,0;0,0;0,0;59000;59000;0,000;59000;0;;2,1;28,0;27,0;3,346;3,343;7,7;7,7;0,0;;;;;;;;1;98,0;3;1;0;0;"N";0,0
2022-11-22 19:11:57;-36.78196;-73.086405;3;74.8;1718.6;0.0;;;;;27100.0;0,0;0,0;0,0;56000;56000;0,000;56000;0;;2,4;28,0;27,0;3,347;3,343;0,6;0,6;0,0;;;;;;;;1;98,0;3;1;0;0;"R";0,0
2022-11-22 19:11:47;-36.78196;-73.086405;3;74.8;1718.6;0.0;;;;;;0,0;0,0;0,0;56000;56000;0,000;56000;0;;0,0;28,0;27,0;3,349;3,345;0,0;0,0;0,0;0;;;;;;;0;98,0;3;0;0;0;"N";0,0
2022-11-22 19:10:45;-36.781909;-73.086465;-2;74.8;1718.6;0.0;;;;;;0,0;0,0;0,0;59000;56500;0,000;56500;0;;0,0;27,0;26,0;3,309;3,305;0,0;0,0;0,0;0;;;;;;;0;98,0;3;0;0;0;"N";0,0
2022-11-22 17:23:32;-36.781805;-73.086824;-1;53.6;1718.5;0.0;;;;;27100.0;-0,7;7,2;6,5;56500;56500;0,000;56500;1;;4,1;27,0;26,0;3,281;3,277;3640,5;3640,5;-339,0;;;;;;;;1;98,0;3;1;0;0;"D";0,0
2022-11-22 17:23:25;-36.781805;-73.086824;-1;53.6;1718.5;0.0;;;;;27100.0;-0,7;7,2;6,5;55000;55000;0,000;55000;1;;2,9;27,0;26,0;3,282;3,277;3636,3;3636,3;-339,0;;;;;;;;1;98,0;3;1;0;0;"R";0,0
