fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux;ah_generados;ah_consumidos;ah_efectivos;aislacion_negativa;aislacion_positiva;aislacion_pack_bateria;capacidad_actual;contador_peak;tiempo_peak_amperaje;corriente_instantanea;temp_maxima_celda;temp_minima_celda;vol_maximo_celda;vol_minimo_celda;pot_consumida_accesorios;pot_total_consumida;pot_total_generada;freno_servicio;pot_gen_freno_umbral_1;pot_gen_freno_umbral_2;pot_gen_freno_umbral_3;pot_gen_freno_umbral_4;pot_gen_freno_umbral_5;pot_gen_freno_umbral_6;switch_freno;SoH;ac_encendido;estado_compresor_ac;vel_crucero_activada;vel_crucero_seteada;marcha;porc_acelerador
2022-11-03 16:13:48;-36.781872;-73.086192;8;77.2;367.6;0.0;;;;;26700.0;0,0;0,0;0,0;57500;57500;0,000;57500;0;;-28,0;19,0;18,0;3,318;3,314;0,0;;0,0;0;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;0;98,0;9;0;0;0;"""N""";0,0
2022-11-03 15:39:23;-36.781873;-73.086215;9;70.0;367.6;0.0;;;;;;0,0;0,0;0,0;57500;57500;0,000;57500;0;;3,7;19,0;18,0;3,318;3,314;10,1;;0,0;;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;1;98,0;9;0;0;0;"""N""";0,0
2022-11-03 15:39:09;-36.781936;-73.086285;11;70.0;367.6;0.0;;;;;;0,0;0,0;0,0;59999;59999;0,000;59999;0;;2,3;19,0;18,0;3,32;3,316;1,0;;0,0;;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;1;98,0;9;0;0;0;"""R""";0,0
2022-11-03 15:36:07;-36.781926;-73.086303;13;70.0;367.6;0.0;;;;;;0,0;0,2;0,2;54500;54500;0,000;54500;0;;4,3;19,0;18,0;3,315;3,311;110,9;;0,0;;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;1;98,0;9;0;0;0;"""N""";0,0
2022-11-03 15:35:41;-36.781866;-73.086585;14;70.0;367.6;0.0;;;;;;0,0;0,2;0,2;55500;55500;0,000;55500;0;;3,6;19,0;18,0;3,317;3,313;84,5;;0,0;;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;1;98,0;9;0;0;0;"""D""";0,0
2022-11-03 15:35:33;-36.781866;-73.086585;14;70.0;367.6;0.0;;;;;;0,0;0,2;0,2;59500;59500;0,000;59500;0;;3,5;19,0;18,0;3,317;3,313;80,3;;0,0;0;;;;;;;0;98,0;9;0;0;0;"""N""";0,0
2022-11-03 15:34:33;-36.781866;-73.086585;14;70.0;367.6;0.0;;;;;;0,0;0,1;0,1;58500;58500;0,000;58500;0;;3,6;19,0;18,0;3,318;3,313;49,7;;0,0;0;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;0;98,0;9;0;0;0;"""N""";0,0
2022-11-03 15:33:33;-36.78186;-73.0866;13;70.0;367.6;0.0;;;;;;0,0;0,0;0,0;59000;59000;0,000;59000;0;;4,2;19,0;18,0;3,317;3,313;18,5;;0,0;;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;0;98,0;9;0;0;0;"""N""";0,0
2022-11-03 15:33:21;-36.78186;-73.0866;13;70.0;367.6;0.0;;;;;;0,0;0,0;0,0;56000;56000;0,000;56000;0;;5,4;19,0;18,0;3,319;3,315;4,8;;0,0;;-811,6;-1635,7;-2365,5;-3669,1;-4944,5;-4315,7;1;98,0;9;0;0;0;"""D""";0,0
2022-11-03 15:33:16;-36.78186;-73.0866;13;70.0;367.6;0.0;;;;;;0,0;0,0;0,0;56000;56000;0,000;56000;0;;4,1;19,0;18,0;3,319;3,315;2,0;;0,0;;;;;;;;1;98,0;9;0;0;0;"""N""";0,0
