fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux;ah_generados;ah_consumidos;ah_efectivos;aislacion_negativa;aislacion_positiva;aislacion_pack_bateria;capacidad_actual;contador_peak;tiempo_peak_amperaje;corriente_instantanea;temp_maxima_celda;temp_minima_celda;vol_maximo_celda;vol_minimo_celda;pot_consumida_accesorios;pot_total_consumida;pot_total_generada;freno_servicio;pot_gen_freno_umbral_1;pot_gen_freno_umbral_2;pot_gen_freno_umbral_3;pot_gen_freno_umbral_4;pot_gen_freno_umbral_5;pot_gen_freno_umbral_6;switch_freno;SoH;ac_encendido;estado_compresor_ac;vel_crucero_activada;vel_crucero_seteada;marcha;porc_acelerador
2022-11-14 15:14:35;-36.960691;-72.929495;41;68.8;1015.2;1.0;;;;;27100.0;-0,2;1,8;1,6;55500;55500;0,000;55500;0;;1,5;23,0;22,0;3,303;3,299;928,4;;-108,7;;-5214,1;-6834,3;-13349,4;-23756,9;-33327,2;-42017,8;1;98,0;0;0;0;0;"N";0,0
2022-11-14 15:14:12;-36.961064;-72.929647;39;68.8;1015.2;32.0;;;;;27100.0;-0,2;1,8;1,6;56500;56500;0,000;56500;0;;-0,4;23,0;22,0;3,297;3,293;911,6;;-103,3;0;-5207,8;-6830,5;-13343,0;-23745,4;-33305,7;-41982,0;0;98,0;0;0;0;0;"D";0,0
2022-11-14 15:13:12;-36.963188;-72.932662;37;69.2;1014.7;23.0;;;;;27100.0;-0,2;1,3;1,1;57000;57000;0,000;57000;0;;-1,5;23,0;22,0;3,304;3,3;657,5;;-81,9;;-5201,8;-6826,9;-13337,0;-23734,6;-33285,3;-41948,3;1;98,0;0;0;0;0;"D";0,0
2022-11-14 15:12:12;-36.962922;-72.936544;25;69.2;1014.3;19.0;;;;;27100.0;-0,1;0,9;0,7;56000;56000;0,000;56000;0;;1,3;23,0;22,0;3,307;3,303;450,8;;-74,3;0;-5201,0;-6826,6;-13336,3;-23733,9;-33284,0;-41948,1;0;98,0;0;0;0;0;"D";0,0
2022-11-14 15:11:12;-36.967416;-72.93629;26;69.6;1013.8;35.0;;;;;27100.0;-0,1;0,6;0,5;56500;56500;0,000;56500;0;;64,3;23,0;22,0;3,276;3,27;288,3;;-37,8;0;-5198,7;-6825,1;-13334,2;-23730,1;-33278,9;-41931,9;0;98,0;0;1;0;0;"D";48,0
2022-11-14 15:10:12;-36.971909;-72.936443;29;69.6;1013.3;35.0;;;;;27100.0;0,0;0,2;0,2;55500;55500;0,000;55500;0;;7,3;23,0;22,0;3,301;3,297;114,6;;-1,4;0;-5196,1;-6823,7;-13331,6;-23725,3;-33267,3;-41923,5;0;98,0;0;1;0;0;"D";0,0
2022-11-14 15:09:12;-36.972129;-72.937756;27;69.6;1013.2;0.0;;;;;27100.0;0,0;0,0;0,0;59999;59999;0,000;59999;0;;0,0;23,0;22,0;3,313;3,309;0,0;;0,0;;-5196,1;-6823,6;-13331,2;-23724,9;-33266,8;-41923,5;1;98,0;0;1;0;0;"N";0,0
2022-11-14 15:09:11;-36.972129;-72.937756;27;69.6;1013.2;0.0;;;;;27100.0;0,0;0,0;0,0;59999;59999;0,000;59999;0;;0,0;23,0;22,0;3,313;3,309;0,0;;0,0;;;;;;;;1;98,0;0;1;0;0;"R";0,0
2022-11-14 15:09:04;-36.972129;-72.937756;27;69.6;1013.2;0.0;;;;;;0,0;0,0;0,0;56000;56000;0,000;56000;0;;0,0;23,0;22,0;3,301;3,297;0,0;;0,0;0;;;;;;;0;98,0;0;0;0;0;"N";0,0
2022-11-14 15:05:40;-36.972126;-72.937762;27;69.6;1013.2;0.0;;;;;27100.0;-2,3;29,9;27,6;56000;54500;0,000;54500;4;;2,2;23,0;22,0;3,301;3,296;15162,9;;-1173,3;;-5254,4;-6866,1;-13428,7;-23873,5;-33459,5;-42204,4;1;98,0;0;0;0;0;"N";0,0
