fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux;ah_generados;ah_consumidos;ah_efectivos;aislacion_negativa;aislacion_positiva;aislacion_pack_bateria;capacidad_actual;contador_peak;tiempo_peak_amperaje;corriente_instantanea;temp_maxima_celda;temp_minima_celda;vol_maximo_celda;vol_minimo_celda;pot_consumida_accesorios;pot_total_consumida;pot_total_generada;freno_servicio;pot_gen_freno_umbral_1;pot_gen_freno_umbral_2;pot_gen_freno_umbral_3;pot_gen_freno_umbral_4;pot_gen_freno_umbral_5;pot_gen_freno_umbral_6;switch_freno;SoH;ac_encendido;estado_compresor_ac;vel_crucero_activada;vel_crucero_seteada;marcha;porc_acelerador
2022-11-24 20:40:08;-36.781925;-73.086392;5;52.4;1949.7;0.0;;;;;26700.0;0,0;0,0;0,0;55500;55500;0,000;55500;0;;0,9;30,0;29,0;3,286;3,282;0,2;0,2;0,0;;0,0;0,0;0,0;0,0;0,0;0,0;1;98,0;9;0;0;0;"D";0,0
2022-11-24 20:39:54;-36.781925;-73.086392;5;52.4;1949.7;0.0;;;;;26700.0;-7,9;33,9;26,0;58000;58000;0,000;58000;7;;2,0;30,0;29,0;3,285;3,281;17177,6;17177,6;-4057,7;;-70,9;-67,4;-112,0;-106,6;-149,8;-220,6;1;98,0;9;0;0;0;"N";0,0
2022-11-24 20:39:31;-36.781865;-73.08655;5;52.4;1949.7;0.0;;;;;26700.0;-7,9;33,9;26,0;55000;59000;0,000;55000;7;;0,8;30,0;29,0;3,286;3,282;17167,3;17167,3;-4057,7;;-70,9;-67,4;-112,0;-106,6;-149,8;-220,6;1;98,0;9;0;0;0;"D";0,0
2022-11-24 20:38:38;-36.781865;-73.08655;5;52.4;1949.7;0.0;;;;;26700.0;-7,9;33,8;26,0;55500;59500;0,000;55500;7;;0,8;30,0;29,0;3,285;3,281;17161,1;17161,1;-4057,7;0;-70,9;-67,4;-112,0;-106,6;-149,8;-220,6;0;98,0;9;0;0;0;"N";0,0
2022-11-24 20:37:38;-36.781861;-73.086562;5;52.4;1949.7;1.0;;;;;26700.0;-7,9;33,8;26,0;54500;54500;0,000;54500;7;;1,4;30,0;29,0;3,284;3,28;17153,8;17153,8;-4057,7;;-70,9;-67,4;-112,0;-106,6;-149,8;-220,6;1;98,0;9;0;0;0;"N";0,0
2022-11-24 20:37:05;-36.781813;-73.086815;4;52.4;1949.7;0.0;;;;;26700.0;-7,9;33,8;25,9;59500;59500;0,000;59500;7;;0,8;30,0;29,0;3,284;3,28;17135,2;17135,2;-4057,7;;-70,9;-67,4;-112,0;-106,6;-149,8;-220,6;1;98,0;9;0;0;0;"D";0,0
2022-11-24 20:36:24;-36.781813;-73.086815;4;52.4;1949.7;0.0;;;;;26700.0;-7,9;33,8;25,9;57500;57500;0,000;57500;7;;0,8;30,0;29,0;3,284;3,279;17130,4;17130,4;-4057,7;0;-70,9;-67,4;-112,0;-106,6;-149,8;-220,6;0;98,0;9;0;0;0;"N";0,0
2022-11-24 20:35:24;-36.781813;-73.086815;4;52.4;1949.7;0.0;;;;;26700.0;-7,9;33,8;25,9;58000;56500;0,000;56500;7;;1,5;30,0;29,0;3,282;3,278;17123,2;17123,2;-4057,7;;-70,9;-67,4;-112,0;-106,6;-149,8;-220,6;1;98,0;9;0;0;0;"N";0,0
2022-11-24 20:34:54;-36.783417;-73.086628;2;52.4;1949.5;27.0;;;;;26700.0;-7,8;33,7;25,9;57500;56000;0,000;56000;7;;-14,5;30,0;29,0;3,289;3,285;17080,9;17080,9;-4029,9;0;-70,5;-66,7;-111,5;-105,6;-148,5;-219,1;0;98,0;9;0;0;0;"D";11,0
2022-11-24 20:33:54;-36.78165;-73.090857;3;52.8;1949.0;0.0;;;;;26700.0;-7,6;33,1;25,5;56500;56500;0,000;56500;7;;1,2;30,0;29,0;3,281;3,277;16793,7;16793,7;-3941,5;;-70,5;-66,7;-111,5;-105,6;-148,5;-219,1;0;98,0;9;0;0;0;"D";0,0
2022-11-24 20:32:54;-36.782801;-73.08612;11;52.8;1948.5;49.0;;;;;26700.0;-7,5;32,9;25,5;57000;55500;0,000;55500;7;;34,5;30,0;29,0;3,26;3,255;16697,8;16697,8;-3850,5;0;-70,1;-66,3;-110,9;-105,0;-147,8;-218,4;0;98,0;9;0;0;0;"D";37,0
2022-11-24 20:31:54;-36.785085;-73.075071;6;53.2;1947.5;56.0;;;;;26700.0;-7,4;32,1;24,7;56000;56000;0,000;56000;7;;40,2;30,0;29,0;3,257;3,251;16276,1;16276,1;-3832,8;0;-70,1;-66,3;-110,9;-105,0;-147,8;-218,4;0;98,0;9;0;0;0;"D";42,0
2022-11-24 20:30:54;-36.792059;-73.069889;5;53.6;1946.5;60.0;;;;;26700.0;-7,3;31,3;24,0;56500;55000;0,000;55000;7;;22,5;30,0;29,0;3,264;3,259;15852,5;15852,5;-3753,9;0;-70,1;-66,3;-110,9;-105,0;-147,8;-218,4;0;98,0;9;0;0;0;"D";24,0
