fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux;ah_generados;ah_consumidos;ah_efectivos;aislacion_negativa;aislacion_positiva;aislacion_pack_bateria;capacidad_actual;contador_peak;tiempo_peak_amperaje;corriente_instantanea;temp_maxima_celda;temp_minima_celda;vol_maximo_celda;vol_minimo_celda;pot_consumida_accesorios;pot_total_consumida;pot_total_generada;freno_servicio;pot_gen_freno_umbral_1;pot_gen_freno_umbral_2;pot_gen_freno_umbral_3;pot_gen_freno_umbral_4;pot_gen_freno_umbral_5;pot_gen_freno_umbral_6;switch_freno;SoH;ac_encendido;estado_compresor_ac;vel_crucero_activada;vel_crucero_seteada;marcha;porc_acelerador
2022-11-21 13:56:18;-36.781923;-73.086296;2;68.4;1602.6;0.0;;;;;27100.0;0,0;0,0;0,0;56500;58500;0,000;56500;0;;1,9;25,0;23,0;3,31;3,303;11,9;11,9;0,0;0;;;;;;;0;98,0;0;1;0;0;"N";0,0
2022-11-21 13:55:18;-36.781931;-73.086333;3;68.4;1602.6;0.0;;;;;27100.0;-0,7;11,5;10,8;59000;59000;0,000;59000;5;;2,8;25,0;23,0;3,307;3,3;5804,8;5804,8;-372,2;;;;;;;;1;98,0;0;1;0;0;"N";0,0
2022-11-21 13:54:35;-36.781917;-73.086558;5;68.4;1602.6;0.0;;;;;27100.0;-0,7;11,4;10,7;55500;55500;0,000;55500;5;;2,2;25,0;23,0;3,306;3,3;5778,1;5778,1;-372,2;;;;;;;;1;98,0;0;1;0;0;"D";0,0
2022-11-21 13:53:46;-36.781885;-73.086689;6;68.4;1602.6;6.0;;;;;27100.0;-0,7;11,4;10,7;57500;57500;0,000;57500;5;;3,1;25,0;23,0;3,303;3,297;5760,9;5760,9;-372,2;;;;;;;;1;98,0;0;1;0;0;"N";0,0
2022-11-21 13:53:04;-36.781804;-73.086842;5;68.4;1602.5;0.0;;;;;27100.0;-0,7;11,3;10,6;55500;55500;0,000;55500;5;;3,5;25,0;23,0;3,301;3,295;5725,2;5725,2;-372,2;;;;;;;;1;98,0;0;1;0;0;"D";0,0
2022-11-21 13:53:03;-36.781804;-73.086842;5;68.4;1602.5;0.0;;;;;27100.0;-0,7;11,3;10,6;55500;55500;0,000;55500;5;;3,9;25,0;23,0;3,301;3,295;5725,0;5725,0;-372,2;;;;;;;;1;98,0;0;1;0;0;"N";0,0
2022-11-21 13:52:44;-36.781804;-73.086842;5;68.4;1602.5;0.0;;;;;27100.0;-0,7;11,3;10,6;56500;56500;0,000;56500;5;;2,8;25,0;23,0;3,301;3,295;5716,7;5716,7;-372,2;0;;;;;;;0;98,0;0;1;0;0;"D";0,0
2022-11-21 13:51:44;-36.782645;-73.086799;5;68.4;1602.5;45.0;;;;;27100.0;-0,6;11,3;10,6;57000;57000;0,000;57000;5;;-38,7;25,0;23,0;3,309;3,301;5697,5;5697,5;-326,2;0;;;;;;;0;98,0;0;1;0;0;"D";0,0
2022-11-21 13:49:44;-36.783572;-73.083946;9;68.8;1601.2;81.0;;;;;27100.0;-0,3;10,3;10,0;56500;56500;0,000;56500;5;;67,1;25,0;23,0;3,238;3,229;5177,1;5177,1;-153,3;0;;;;;;;0;98,0;0;1;0;0;"D";56,0
2022-11-21 13:48:44;-36.787273;-73.072525;2;69.6;1600.0;67.0;;;;;27100.0;-0,2;8,7;8,5;55500;55500;0,000;55500;5;;78,5;25,0;23,0;3,247;3,236;4403,0;4403,0;-117,4;0;;;;;;;0;98,0;0;1;0;0;"D";61,0
2022-11-21 13:47:44;-36.796029;-73.065156;17;70.0;1598.7;74.0;;;;;27100.0;-0,2;7,9;7,7;56000;56000;0,000;56000;5;;35,4;25,0;23,0;3,261;3,252;4006,5;4006,5;-100,8;0;;;;;;;0;98,0;0;1;0;0;"D";35,0
2022-11-21 13:46:44;-36.79924;-73.0542;19;70.0;1597.7;91.0;;;;;27100.0;0,0;7,1;7,1;55000;55000;0,000;55000;5;;133,3;25,0;22,0;3,21;3,195;3588,2;3588,2;-9,1;0;;;;;;;0;98,0;0;1;0;0;"D";86,0
2022-11-21 13:45:44;-36.803234;-73.04058;11;71.2;1596.2;86.0;;;;;27100.0;0,0;5,3;5,2;55500;55500;0,000;55500;0;;6,5;25,0;22,0;3,275;3,268;2668,6;2668,6;-9,1;0;;;;;;;0;98,0;0;1;0;0;"D";11,0
2022-11-21 13:44:44;-36.80947;-73.029588;6;71.6;1595.0;73.0;;;;;27100.0;0,0;3,9;3,9;54500;54500;0,000;54500;0;;60,6;24,0;22,0;3,253;3,244;1996,5;1996,5;-9,1;0;;;;;;;0;98,0;0;1;0;0;"D";58,0
2022-11-21 13:43:44;-36.816496;-73.017845;9;72.0;1593.7;77.0;;;;;27100.0;0,0;2,8;2,7;55000;55000;0,000;55000;0;;92,2;24,0;22,0;3,24;3,227;1408,0;1408,0;-9,1;0;;;;;;;0;98,0;0;1;0;0;"D";64,0
2022-11-21 13:42:44;-36.819409;-73.004821;10;72.8;1592.5;71.0;;;;;27100.0;0,0;1,6;1,6;59500;59500;0,000;59500;0;;75,5;24,0;22,0;3,258;3,247;812,1;812,1;-9,1;0;;;;;;;0;98,0;0;1;0;0;"D";57,0
2022-11-21 13:41:44;-36.821274;-72.995848;11;73.2;1591.6;28.0;;;;;27100.0;0,0;0,6;0,6;54500;54500;0,000;54500;0;;5,4;24,0;22,0;3,31;3,306;298,0;298,0;-8,9;0;;;;;;;0;98,0;0;1;0;0;"D";5,0
